ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V09247124,A380_6878,2024-07-31,3.0,"{'temp': '0.3°C', 'pressure': '980.0 hPa', 'vibrations': '2.6197363651923506 m/s²'}",0
V00677402,A350_2655,2024-07-31,7.3,"{'temp': '-7.2°C', 'pressure': '923.5 hPa', 'vibrations': '3.130280368860024 m/s²'}",0
V03336953,B747_4152,2024-07-31,5.8,"{'temp': '-18.9°C', 'pressure': '962.5 hPa', 'vibrations': '4.693704364410926 m/s²'}",1
V01253531,A350_1889,2024-07-31,9.7,"{'temp': '6.6°C', 'pressure': '945.5 hPa', 'vibrations': '2.1558717539348953 m/s²'}",0
V09432396,A330_6979,2024-07-31,6.5,"{'temp': '3.0°C', 'pressure': '1041.2 hPa', 'vibrations': '2.7813810528998757 m/s²'}",0
V08982054,B767_0906,2024-07-31,6.4,"{'temp': '6.2°C', 'pressure': '895.3 hPa', 'vibrations': '0.9926525886506105 m/s²'}",0
V04818377,A320_3178,2024-07-31,0.6,"{'temp': '-13.8°C', 'pressure': '942.8 hPa', 'vibrations': '0.3269801244896875 m/s²'}",1
V05260910,B767_4217,2024-07-31,10.4,"{'temp': '-0.7°C', 'pressure': '975.6 hPa', 'vibrations': '4.110416897975512 m/s²'}",0
V07366186,B737_5581,2024-07-31,0.6,"{'temp': '-5.4°C', 'pressure': '926.5 hPa', 'vibrations': '0.5803281398620219 m/s²'}",0
V02145287,A320_1884,2024-07-31,7.1,"{'temp': '4.5°C', 'pressure': '912.9 hPa', 'vibrations': '4.972553172591068 m/s²'}",0
V08850225,B747_5923,2024-07-31,0.6,"{'temp': '12.6°C', 'pressure': '1000.3 hPa', 'vibrations': '0.07947271127517253 m/s²'}",0
V01670682,A330_5998,2024-07-31,6.0,"{'temp': '-1.5°C', 'pressure': '982.3 hPa', 'vibrations': '4.113750279471314 m/s²'}",2
V05341960,CRJ900_1740,2024-07-31,8.6,"{'temp': '-11.8°C', 'pressure': '901.5 hPa', 'vibrations': '3.656859129445822 m/s²'}",0
V03446775,B777_3944,2024-07-31,6.9,"{'temp': '3.3°C', 'pressure': '995.5 hPa', 'vibrations': '1.4359642223717346 m/s²'}",0
V05336742,B747_0262,2024-07-31,4.6,"{'temp': '4.5°C', 'pressure': '964.2 hPa', 'vibrations': '0.03536944850966506 m/s²'}",0
V06909380,A350_4789,2024-07-31,5.0,"{'temp': '-6.7°C', 'pressure': '982.3 hPa', 'vibrations': '4.477324599805218 m/s²'}",0
V01587604,B747_4824,2024-07-31,6.5,"{'temp': '-7.5°C', 'pressure': '893.6 hPa', 'vibrations': '3.852528059222799 m/s²'}",0
V02649936,B757_4533,2024-07-31,7.0,"{'temp': '4.9°C', 'pressure': '1031.6 hPa', 'vibrations': '1.9673407148274613 m/s²'}",0
V04772492,B747_4211,2024-07-31,2.8,"{'temp': '-9.7°C', 'pressure': '996.2 hPa', 'vibrations': '3.6719499318632707 m/s²'}",0
V02372923,A340_3962,2024-07-31,5.6,"{'temp': '2.0°C', 'pressure': '981.5 hPa', 'vibrations': '3.5321402476554677 m/s²'}",0
V00184213,A350_2804,2024-07-31,5.5,"{'temp': '10.7°C', 'pressure': '895.5 hPa', 'vibrations': '2.627711891379374 m/s²'}",0
V06520272,A330_4046,2024-07-31,9.8,"{'temp': '15.4°C', 'pressure': '1006.6 hPa', 'vibrations': '0.05190821020623293 m/s²'}",0
V02159825,E170_5551,2024-07-31,3.0,"{'temp': '-4.5°C', 'pressure': '983.1 hPa', 'vibrations': '3.2587831768074933 m/s²'}",0
V04441434,B737_1524,2024-07-31,6.1,"{'temp': '4.8°C', 'pressure': '982.7 hPa', 'vibrations': '3.222360164754005 m/s²'}",2
V03599919,A350_6305,2024-07-31,0.6,"{'temp': '-6.7°C', 'pressure': '996.0 hPa', 'vibrations': '2.3811509201754415 m/s²'}",0
V06212316,E175_5414,2024-07-31,7.8,"{'temp': '-10.6°C', 'pressure': '961.5 hPa', 'vibrations': '4.0913923097332185 m/s²'}",0
V09983917,B777_4962,2024-07-31,0.6,"{'temp': '-12.7°C', 'pressure': '954.0 hPa', 'vibrations': '2.990958212108317 m/s²'}",1
V07878481,CRJ900_2577,2024-07-31,4.6,"{'temp': '5.0°C', 'pressure': '917.1 hPa', 'vibrations': '3.3022348580966394 m/s²'}",0
V03695908,CRJ900_5500,2024-07-31,5.3,"{'temp': '-16.6°C', 'pressure': '927.6 hPa', 'vibrations': '4.051271051391782 m/s²'}",1
V01062464,A340_2827,2024-07-31,4.0,"{'temp': '-6.0°C', 'pressure': '1013.1 hPa', 'vibrations': '2.5110258266066987 m/s²'}",0
V04139444,B767_2368,2024-07-31,4.1,"{'temp': '-12.0°C', 'pressure': '913.8 hPa', 'vibrations': '3.400391207140588 m/s²'}",0
V08964219,B767_4965,2024-07-31,6.0,"{'temp': '-13.7°C', 'pressure': '1006.5 hPa', 'vibrations': '3.5305564982066926 m/s²'}",1
V00995727,B767_2803,2024-07-31,6.2,"{'temp': '1.1°C', 'pressure': '986.0 hPa', 'vibrations': '2.781386226158463 m/s²'}",0
V06062369,CRJ900_3749,2024-07-31,3.1,"{'temp': '2.5°C', 'pressure': '938.5 hPa', 'vibrations': '0.1608167629569901 m/s²'}",0
V06801934,B757_6477,2024-07-31,8.0,"{'temp': '0.2°C', 'pressure': '957.4 hPa', 'vibrations': '3.1797867727689084 m/s²'}",0
V02712204,B767_3878,2024-07-31,8.7,"{'temp': '-9.9°C', 'pressure': '972.8 hPa', 'vibrations': '4.769507666615079 m/s²'}",0
V01197210,A340_6668,2024-07-31,10.3,"{'temp': '10.9°C', 'pressure': '906.3 hPa', 'vibrations': '2.921446332526001 m/s²'}",0
V09103405,B747_6297,2024-07-31,6.6,"{'temp': '3.5°C', 'pressure': '926.8 hPa', 'vibrations': '1.8537163517042976 m/s²'}",0
V09878309,A320_6242,2024-07-31,5.1,"{'temp': '-7.9°C', 'pressure': '1024.1 hPa', 'vibrations': '2.243163808569764 m/s²'}",0
V01102615,B737_3924,2024-07-31,7.1,"{'temp': '5.6°C', 'pressure': '1026.9 hPa', 'vibrations': '3.8650064671633952 m/s²'}",0
V05289968,A321_4232,2024-07-31,5.4,"{'temp': '17.1°C', 'pressure': '903.5 hPa', 'vibrations': '3.8627056665183805 m/s²'}",0
V05388808,E170_4783,2024-07-31,9.4,"{'temp': '10.7°C', 'pressure': '979.7 hPa', 'vibrations': '1.1239204522230701 m/s²'}",0
V09392018,B777_2912,2024-07-31,10.5,"{'temp': '-11.0°C', 'pressure': '932.1 hPa', 'vibrations': '3.599570459147891 m/s²'}",0
V05272187,CRJ900_4821,2024-07-31,1.2,"{'temp': '5.9°C', 'pressure': '996.4 hPa', 'vibrations': '0.27433512657386416 m/s²'}",0
V07302380,A380_5199,2024-07-31,5.8,"{'temp': '5.5°C', 'pressure': '905.5 hPa', 'vibrations': '4.557248110393928 m/s²'}",0
V06903710,A340_6933,2024-07-31,6.4,"{'temp': '-22.7°C', 'pressure': '842.6 hPa', 'vibrations': '3.2990504838102943 m/s²'}",1
V01269942,A340_1047,2024-07-31,3.8,"{'temp': '-15.8°C', 'pressure': '960.1 hPa', 'vibrations': '0.9958570951428453 m/s²'}",1
V05116852,B777_6867,2024-07-31,5.4,"{'temp': '-3.5°C', 'pressure': '922.4 hPa', 'vibrations': '1.4237094105520898 m/s²'}",0
V00859867,B747_2389,2024-07-31,7.4,"{'temp': '-12.0°C', 'pressure': '1012.3 hPa', 'vibrations': '3.3061583866939417 m/s²'}",2
V00571757,B767_2315,2024-07-31,4.2,"{'temp': '-1.9°C', 'pressure': '931.8 hPa', 'vibrations': '4.107325372744693 m/s²'}",0
V03979623,A330_2237,2024-07-31,4.1,"{'temp': '16.3°C', 'pressure': '1004.4 hPa', 'vibrations': '0.5439028894058984 m/s²'}",0
V03791144,B737_1117,2024-07-31,4.2,"{'temp': '13.2°C', 'pressure': '962.4 hPa', 'vibrations': '2.599170582824215 m/s²'}",0
V01370135,B757_4595,2024-07-31,3.2,"{'temp': '-27.0°C', 'pressure': '893.1 hPa', 'vibrations': '2.1185308827590155 m/s²'}",1
V00227722,E170_1130,2024-07-31,8.6,"{'temp': '15.0°C', 'pressure': '1007.9 hPa', 'vibrations': '4.423344622673923 m/s²'}",0
V06627539,B747_4007,2024-07-31,9.0,"{'temp': '16.8°C', 'pressure': '985.1 hPa', 'vibrations': '1.6017185854092453 m/s²'}",0
V00239591,A330_4856,2024-07-31,5.9,"{'temp': '-4.0°C', 'pressure': '946.9 hPa', 'vibrations': '2.600111303383574 m/s²'}",0
V02242349,B747_6800,2024-07-31,6.6,"{'temp': '2.8°C', 'pressure': '985.9 hPa', 'vibrations': '1.5440428630297276 m/s²'}",0
V00358152,E175_1426,2024-07-31,0.6,"{'temp': '-5.7°C', 'pressure': '870.1 hPa', 'vibrations': '4.251757972101874 m/s²'}",2
V07849721,CRJ700_4386,2024-07-31,3.1,"{'temp': '10.5°C', 'pressure': '949.3 hPa', 'vibrations': '3.7456436261442376 m/s²'}",2
V07060629,CRJ700_2988,2024-07-31,4.4,"{'temp': '-8.7°C', 'pressure': '926.9 hPa', 'vibrations': '1.4323522602492622 m/s²'}",0
V03072860,A340_1384,2024-07-31,9.1,"{'temp': '-3.6°C', 'pressure': '813.5 hPa', 'vibrations': '3.2964817292743747 m/s²'}",0
V03496962,CRJ900_1943,2024-07-31,6.6,"{'temp': '-9.6°C', 'pressure': '944.2 hPa', 'vibrations': '1.8073469962510087 m/s²'}",0
V00596057,A330_4686,2024-07-31,5.4,"{'temp': '4.9°C', 'pressure': '1034.2 hPa', 'vibrations': '1.4769401971884522 m/s²'}",0
V08127590,A350_6092,2024-07-31,4.3,"{'temp': '0.1°C', 'pressure': '1051.7 hPa', 'vibrations': '2.6057314717512305 m/s²'}",0
V02485015,A321_0181,2024-07-31,3.3,"{'temp': '-5.5°C', 'pressure': '1066.3 hPa', 'vibrations': '2.045994227333508 m/s²'}",0
V00406402,A320_6731,2024-07-31,10.3,"{'temp': '-1.3°C', 'pressure': '920.0 hPa', 'vibrations': '4.516956659021049 m/s²'}",0
V02478263,CRJ900_4042,2024-07-31,6.7,"{'temp': '-1.9°C', 'pressure': '947.0 hPa', 'vibrations': '2.0410236510978996 m/s²'}",0
V04139255,B757_6806,2024-07-31,9.2,"{'temp': '17.9°C', 'pressure': '953.1 hPa', 'vibrations': '3.515101421637194 m/s²'}",0
V07452689,CRJ900_5426,2024-07-31,0.6,"{'temp': '-5.6°C', 'pressure': '904.0 hPa', 'vibrations': '0.22789934221863206 m/s²'}",0
V06528007,A321_3707,2024-07-31,4.7,"{'temp': '-11.8°C', 'pressure': '994.1 hPa', 'vibrations': '4.01989382286306 m/s²'}",0
V08892396,E170_2943,2024-07-31,5.5,"{'temp': '-5.6°C', 'pressure': '947.6 hPa', 'vibrations': '3.192699151142338 m/s²'}",0
V07780633,A340_4633,2024-07-31,5.8,"{'temp': '-13.0°C', 'pressure': '887.5 hPa', 'vibrations': '2.8997119673780345 m/s²'}",1
V00112508,A330_3519,2024-07-31,3.0,"{'temp': '-1.6°C', 'pressure': '996.3 hPa', 'vibrations': '0.2802374266836627 m/s²'}",0
V03519074,A330_0921,2024-07-31,4.6,"{'temp': '-18.1°C', 'pressure': '1006.9 hPa', 'vibrations': '1.6683804960097581 m/s²'}",1
V02530239,A320_6924,2024-07-31,1.5,"{'temp': '0.5°C', 'pressure': '1005.7 hPa', 'vibrations': '1.8415911057229533 m/s²'}",0
V05509732,B737_0940,2024-07-31,3.1,"{'temp': '-11.2°C', 'pressure': '935.0 hPa', 'vibrations': '3.1921405374499194 m/s²'}",0
V04614549,B767_5501,2024-07-31,0.6,"{'temp': '-3.1°C', 'pressure': '1040.9 hPa', 'vibrations': '4.563620941257912 m/s²'}",2
V07423937,A380_6907,2024-07-31,6.7,"{'temp': '-1.9°C', 'pressure': '967.5 hPa', 'vibrations': '4.641840874667452 m/s²'}",0
V07305202,E170_6353,2024-07-31,7.7,"{'temp': '1.1°C', 'pressure': '905.1 hPa', 'vibrations': '3.198173844188634 m/s²'}",0
V04218747,A330_5146,2024-07-31,1.7,"{'temp': '1.2°C', 'pressure': '948.2 hPa', 'vibrations': '4.104473437201773 m/s²'}",0
V01566863,B757_6416,2024-07-31,8.8,"{'temp': '-9.5°C', 'pressure': '1025.4 hPa', 'vibrations': '0.35385861184050627 m/s²'}",0
V04305997,A350_0643,2024-07-31,5.5,"{'temp': '-13.0°C', 'pressure': '908.6 hPa', 'vibrations': '0.9368114999448135 m/s²'}",1
V05688601,E175_3843,2024-07-31,2.8,"{'temp': '-1.1°C', 'pressure': '1093.7 hPa', 'vibrations': '4.133478929226223 m/s²'}",0
V08027716,A340_3887,2024-07-31,5.8,"{'temp': '-13.6°C', 'pressure': '1000.2 hPa', 'vibrations': '4.619516830918198 m/s²'}",1
V00360538,A350_6495,2024-07-31,7.0,"{'temp': '-4.3°C', 'pressure': '981.5 hPa', 'vibrations': '0.2574379339668226 m/s²'}",0
V07280758,CRJ700_6943,2024-07-31,2.4,"{'temp': '-10.0°C', 'pressure': '909.1 hPa', 'vibrations': '3.5085908219502695 m/s²'}",0
V05301213,B777_5812,2024-07-31,6.4,"{'temp': '-9.8°C', 'pressure': '1021.9 hPa', 'vibrations': '2.1658084153161234 m/s²'}",0
V06179640,A330_3896,2024-07-31,1.5,"{'temp': '-1.2°C', 'pressure': '940.2 hPa', 'vibrations': '0.7599381116239301 m/s²'}",0
V06119222,E175_3327,2024-07-31,1.1,"{'temp': '11.3°C', 'pressure': '1015.4 hPa', 'vibrations': '1.2987426588248219 m/s²'}",0
V00478247,CRJ700_2189,2024-07-31,7.4,"{'temp': '11.0°C', 'pressure': '944.0 hPa', 'vibrations': '4.471845528569947 m/s²'}",0
V00199089,A340_3614,2024-07-31,5.6,"{'temp': '4.7°C', 'pressure': '946.8 hPa', 'vibrations': '0.12813108543543839 m/s²'}",0
V00798490,A330_6708,2024-07-31,4.4,"{'temp': '0.0°C', 'pressure': '1018.8 hPa', 'vibrations': '0.2808044682394256 m/s²'}",0
V00363448,E175_2977,2024-07-31,5.7,"{'temp': '13.1°C', 'pressure': '880.9 hPa', 'vibrations': '2.665686338410165 m/s²'}",0
V07507895,A350_5434,2024-07-31,4.2,"{'temp': '13.0°C', 'pressure': '966.4 hPa', 'vibrations': '0.7572303343600828 m/s²'}",0
V02283119,B767_5422,2024-07-31,5.2,"{'temp': '6.5°C', 'pressure': '1048.4 hPa', 'vibrations': '0.04719522764452422 m/s²'}",0
V08861686,A350_5568,2024-07-31,7.4,"{'temp': '-7.1°C', 'pressure': '999.9 hPa', 'vibrations': '0.6928221385977973 m/s²'}",0
