ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V03701331,B767_0906,2024-07-05,5.7,"{'temp': '18.5°C', 'pressure': '869.1 hPa', 'vibrations': '4.080011685577526 m/s²'}",0
V06818573,B747_3165,2024-07-05,6.6,"{'temp': '-0.1°C', 'pressure': '1020.2 hPa', 'vibrations': '1.554748725314608 m/s²'}",0
V07837596,CRJ700_4386,2024-07-05,9.1,"{'temp': '-10.5°C', 'pressure': '943.9 hPa', 'vibrations': '0.20733268411073147 m/s²'}",0
V06986159,A340_4662,2024-07-05,8.0,"{'temp': '1.2°C', 'pressure': '936.3 hPa', 'vibrations': '4.546134761054979 m/s²'}",0
V00417876,CRJ900_3374,2024-07-05,0.7,"{'temp': '0.3°C', 'pressure': '900.7 hPa', 'vibrations': '1.6507017892242593 m/s²'}",0
V00713217,B757_6416,2024-07-05,4.4,"{'temp': '7.1°C', 'pressure': '931.2 hPa', 'vibrations': '3.4037205503705907 m/s²'}",0
V03985752,A380_2079,2024-07-05,9.5,"{'temp': '-4.3°C', 'pressure': '982.7 hPa', 'vibrations': '1.6846668131085734 m/s²'}",0
V07916767,B747_4152,2024-07-05,5.1,"{'temp': '-3.7°C', 'pressure': '973.8 hPa', 'vibrations': '1.5475031623587072 m/s²'}",0
V07145427,B757_4533,2024-07-05,3.2,"{'temp': '-3.0°C', 'pressure': '807.4 hPa', 'vibrations': '0.7389264255406564 m/s²'}",0
V01362078,B737_2262,2024-07-05,3.2,"{'temp': '15.9°C', 'pressure': '1009.5 hPa', 'vibrations': '0.9734308764092581 m/s²'}",0
V03937258,A321_0473,2024-07-05,5.5,"{'temp': '-13.6°C', 'pressure': '986.7 hPa', 'vibrations': '0.9862544857923045 m/s²'}",1
V04618853,A350_6902,2024-07-05,4.2,"{'temp': '-1.5°C', 'pressure': '1024.0 hPa', 'vibrations': '4.425455545812705 m/s²'}",0
V03270121,A380_6878,2024-07-05,0.6,"{'temp': '0.3°C', 'pressure': '879.1 hPa', 'vibrations': '1.0525295290883985 m/s²'}",0
V08951256,A320_2562,2024-07-05,5.7,"{'temp': '-7.3°C', 'pressure': '892.7 hPa', 'vibrations': '3.8071341114127124 m/s²'}",0
V01731592,A320_2497,2024-07-05,5.5,"{'temp': '-11.7°C', 'pressure': '855.2 hPa', 'vibrations': '3.3982631348263297 m/s²'}",0
V08447116,A380_0594,2024-07-05,9.4,"{'temp': '-6.5°C', 'pressure': '868.5 hPa', 'vibrations': '3.4738614974897604 m/s²'}",0
V09647508,A340_4021,2024-07-05,0.6,"{'temp': '-3.1°C', 'pressure': '945.8 hPa', 'vibrations': '2.671485390679021 m/s²'}",0
V01456231,CRJ700_1442,2024-07-05,8.4,"{'temp': '5.4°C', 'pressure': '926.1 hPa', 'vibrations': '3.254629355746731 m/s²'}",0
V05032079,A380_4294,2024-07-05,3.8,"{'temp': '10.6°C', 'pressure': '921.2 hPa', 'vibrations': '0.9854581451134159 m/s²'}",0
V09976321,B747_1460,2024-07-05,3.9,"{'temp': '0.2°C', 'pressure': '886.1 hPa', 'vibrations': '2.0933898982759254 m/s²'}",0
V04110152,E175_1426,2024-07-05,1.8,"{'temp': '-3.7°C', 'pressure': '932.9 hPa', 'vibrations': '4.429799701567092 m/s²'}",0
V01747445,E175_6729,2024-07-05,4.7,"{'temp': '18.6°C', 'pressure': '900.4 hPa', 'vibrations': '4.14387772040665 m/s²'}",0
V00303412,A320_6731,2024-07-05,0.6,"{'temp': '13.2°C', 'pressure': '948.6 hPa', 'vibrations': '4.636183505190287 m/s²'}",0
V05646007,E170_0081,2024-07-05,4.5,"{'temp': '-5.1°C', 'pressure': '990.5 hPa', 'vibrations': '0.9286742509044277 m/s²'}",0
V08893328,B767_4217,2024-07-05,2.1,"{'temp': '8.6°C', 'pressure': '908.4 hPa', 'vibrations': '0.5842479077324286 m/s²'}",0
V09350914,B777_2912,2024-07-05,7.3,"{'temp': '2.7°C', 'pressure': '870.8 hPa', 'vibrations': '3.916430041104259 m/s²'}",0
V05535874,A340_3614,2024-07-05,3.8,"{'temp': '7.4°C', 'pressure': '984.9 hPa', 'vibrations': '0.8070894000579826 m/s²'}",0
V01423128,A330_3411,2024-07-05,8.9,"{'temp': '11.7°C', 'pressure': '956.9 hPa', 'vibrations': '3.2641441814612353 m/s²'}",0
V07975968,A350_6031,2024-07-05,8.0,"{'temp': '-25.6°C', 'pressure': '938.7 hPa', 'vibrations': '4.551187595689123 m/s²'}",1
V03602976,A380_6907,2024-07-05,8.0,"{'temp': '-2.9°C', 'pressure': '903.5 hPa', 'vibrations': '4.164618965126346 m/s²'}",0
V03673208,B737_3924,2024-07-05,7.4,"{'temp': '8.4°C', 'pressure': '950.8 hPa', 'vibrations': '2.9919934155683645 m/s²'}",0
