ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04056203,E175_6729,2024-07-01,6.0,"{'temp': '5.9°C', 'pressure': '969.9 hPa', 'vibrations': '2.5523109527079635 m/s²'}",0
V06397601,B757_6806,2024-07-01,7.2,"{'temp': '1.3°C', 'pressure': '922.5 hPa', 'vibrations': '2.650155631210853 m/s²'}",0
V03744558,E175_0620,2024-07-01,0.6,"{'temp': '14.0°C', 'pressure': '966.7 hPa', 'vibrations': '3.3542221992446963 m/s²'}",0
V02733173,A350_6495,2024-07-01,1.8,"{'temp': '4.5°C', 'pressure': '934.1 hPa', 'vibrations': '0.8160128789694426 m/s²'}",0
V07860626,B767_2790,2024-07-01,7.1,"{'temp': '5.1°C', 'pressure': '919.8 hPa', 'vibrations': '0.42009285048198064 m/s²'}",0
V08313688,A320_2497,2024-07-01,5.8,"{'temp': '2.8°C', 'pressure': '964.6 hPa', 'vibrations': '1.6254980982616858 m/s²'}",0
V05243922,A380_6907,2024-07-01,4.9,"{'temp': '-14.2°C', 'pressure': '982.6 hPa', 'vibrations': '3.5739689151344485 m/s²'}",1
V06550080,E175_2963,2024-07-01,6.2,"{'temp': '10.7°C', 'pressure': '980.9 hPa', 'vibrations': '4.916947912628527 m/s²'}",0
V00437161,A321_1968,2024-07-01,6.4,"{'temp': '-8.1°C', 'pressure': '915.0 hPa', 'vibrations': '2.333251049338142 m/s²'}",0
V01421231,A321_5206,2024-07-01,4.7,"{'temp': '-4.8°C', 'pressure': '923.8 hPa', 'vibrations': '0.05297838893726148 m/s²'}",0
V02992892,CRJ700_0545,2024-07-01,5.0,"{'temp': '-7.6°C', 'pressure': '911.4 hPa', 'vibrations': '4.296661217345377 m/s²'}",0
V04491595,A330_4129,2024-07-01,8.3,"{'temp': '3.0°C', 'pressure': '919.2 hPa', 'vibrations': '4.900403791933672 m/s²'}",0
V02183184,A321_1458,2024-07-01,1.0,"{'temp': '0.4°C', 'pressure': '929.5 hPa', 'vibrations': '0.6232085053053765 m/s²'}",0
V03279377,B737_0940,2024-07-01,3.3,"{'temp': '7.0°C', 'pressure': '961.7 hPa', 'vibrations': '4.849122923008265 m/s²'}",2
V06199866,B767_3878,2024-07-01,5.3,"{'temp': '-13.5°C', 'pressure': '953.0 hPa', 'vibrations': '4.4375463105972965 m/s²'}",1
V03695289,A340_4662,2024-07-01,3.8,"{'temp': '14.5°C', 'pressure': '992.7 hPa', 'vibrations': '3.882494259078001 m/s²'}",0
V09071607,B757_1844,2024-07-01,13.1,"{'temp': '-7.4°C', 'pressure': '966.8 hPa', 'vibrations': '0.007750206689424166 m/s²'}",2
V09521525,B737_4369,2024-07-01,7.6,"{'temp': '-3.0°C', 'pressure': '895.5 hPa', 'vibrations': '2.837919923083242 m/s²'}",0
V06648423,B767_5501,2024-07-01,12.6,"{'temp': '-5.6°C', 'pressure': '976.5 hPa', 'vibrations': '4.270940704763632 m/s²'}",1
V08162218,A320_6678,2024-07-01,4.0,"{'temp': '5.5°C', 'pressure': '920.9 hPa', 'vibrations': '1.5145853226951815 m/s²'}",0
V00835757,E170_6353,2024-07-01,7.5,"{'temp': '-3.2°C', 'pressure': '945.4 hPa', 'vibrations': '2.6257420963143483 m/s²'}",0
V00602438,B747_1988,2024-07-01,5.8,"{'temp': '-3.6°C', 'pressure': '915.1 hPa', 'vibrations': '4.1874169050755325 m/s²'}",0
V02166208,B757_6416,2024-07-01,2.5,"{'temp': '5.6°C', 'pressure': '939.0 hPa', 'vibrations': '4.527726308656025 m/s²'}",0
V07667489,B757_2518,2024-07-01,0.6,"{'temp': '0.6°C', 'pressure': '935.2 hPa', 'vibrations': '4.130565579581717 m/s²'}",0
V01617693,A330_6573,2024-07-01,5.8,"{'temp': '-7.1°C', 'pressure': '932.7 hPa', 'vibrations': '2.035124593564046 m/s²'}",0
V04557440,E175_2945,2024-07-01,3.2,"{'temp': '6.9°C', 'pressure': '917.0 hPa', 'vibrations': '4.745167706380734 m/s²'}",0
V09611291,A330_3404,2024-07-01,3.1,"{'temp': '-4.4°C', 'pressure': '965.7 hPa', 'vibrations': '4.137622124430084 m/s²'}",0
V07132255,B747_1460,2024-07-01,5.9,"{'temp': '-4.7°C', 'pressure': '894.3 hPa', 'vibrations': '4.205689430652892 m/s²'}",0
V08127055,B747_0472,2024-07-01,5.9,"{'temp': '13.2°C', 'pressure': '986.0 hPa', 'vibrations': '0.1302865242916651 m/s²'}",0
V01358035,B767_2803,2024-07-01,2.8,"{'temp': '8.3°C', 'pressure': '908.3 hPa', 'vibrations': '2.2871698486421965 m/s²'}",0
V05328263,A350_6031,2024-07-01,4.9,"{'temp': '-6.1°C', 'pressure': '954.5 hPa', 'vibrations': '0.39303410680848916 m/s²'}",0
V01957006,E170_5551,2024-07-01,4.5,"{'temp': '-0.1°C', 'pressure': '945.3 hPa', 'vibrations': '3.3277600491590915 m/s²'}",0
V02785481,A350_6092,2024-07-01,5.2,"{'temp': '-2.4°C', 'pressure': '912.6 hPa', 'vibrations': '4.96619364977131 m/s²'}",0
V03242893,A350_4039,2024-07-01,4.4,"{'temp': '-3.9°C', 'pressure': '979.5 hPa', 'vibrations': '0.3393800862048296 m/s²'}",0
V05710388,A350_2655,2024-07-01,7.5,"{'temp': '0.8°C', 'pressure': '963.6 hPa', 'vibrations': '4.464492703438936 m/s²'}",0
V02853143,A320_3178,2024-07-01,6.4,"{'temp': '5.8°C', 'pressure': '992.6 hPa', 'vibrations': '2.607794922057579 m/s²'}",0
V05634938,E175_3327,2024-07-01,3.4,"{'temp': '-1.0°C', 'pressure': '889.9 hPa', 'vibrations': '3.789872779609346 m/s²'}",0
V02195172,B777_2912,2024-07-01,7.3,"{'temp': '-7.8°C', 'pressure': '887.0 hPa', 'vibrations': '3.193255379630498 m/s²'}",0
V00832343,A340_2827,2024-07-01,4.1,"{'temp': '-0.5°C', 'pressure': '885.1 hPa', 'vibrations': '4.6439776340527095 m/s²'}",0
V00495200,A350_4603,2024-07-01,4.9,"{'temp': '-1.2°C', 'pressure': '902.1 hPa', 'vibrations': '3.6541168021001673 m/s²'}",0
V07824980,A350_4789,2024-07-01,4.1,"{'temp': '13.8°C', 'pressure': '916.3 hPa', 'vibrations': '1.0218151050889697 m/s²'}",0
V01097264,E170_4215,2024-07-01,5.5,"{'temp': '2.4°C', 'pressure': '965.2 hPa', 'vibrations': '3.0150498181804264 m/s²'}",2
V09006810,E170_2583,2024-07-01,4.2,"{'temp': '2.2°C', 'pressure': '982.5 hPa', 'vibrations': '3.242230871569629 m/s²'}",0
V00340229,CRJ900_3374,2024-07-01,10.1,"{'temp': '4.6°C', 'pressure': '857.9 hPa', 'vibrations': '2.31771667753652 m/s²'}",0
V04960785,B767_4217,2024-07-01,5.5,"{'temp': '12.8°C', 'pressure': '943.2 hPa', 'vibrations': '2.223524644515206 m/s²'}",0
V00570025,A330_3519,2024-07-01,5.5,"{'temp': '13.1°C', 'pressure': '1012.2 hPa', 'vibrations': '1.5614960357181817 m/s²'}",0
V00860455,B747_5273,2024-07-01,3.4,"{'temp': '3.6°C', 'pressure': '1020.6 hPa', 'vibrations': '0.1402314102723612 m/s²'}",0
V07563460,B757_4595,2024-07-01,8.1,"{'temp': '-4.0°C', 'pressure': '980.2 hPa', 'vibrations': '4.999275754994922 m/s²'}",0
V08181772,A320_1884,2024-07-01,3.2,"{'temp': '-8.7°C', 'pressure': '943.7 hPa', 'vibrations': '0.7338300731873887 m/s²'}",0
V01611326,A350_0441,2024-07-01,4.6,"{'temp': '2.0°C', 'pressure': '927.6 hPa', 'vibrations': '1.3508380821913253 m/s²'}",0
V07498882,A330_5998,2024-07-01,4.2,"{'temp': '6.0°C', 'pressure': '917.8 hPa', 'vibrations': '2.5687334643671687 m/s²'}",0
V04503313,A350_5987,2024-07-01,5.5,"{'temp': '-8.6°C', 'pressure': '964.7 hPa', 'vibrations': '4.753428065423148 m/s²'}",0
V09901974,CRJ900_5426,2024-07-01,4.9,"{'temp': '8.1°C', 'pressure': '938.2 hPa', 'vibrations': '1.584857649070467 m/s²'}",0
V03907060,A350_3122,2024-07-01,10.2,"{'temp': '9.2°C', 'pressure': '866.0 hPa', 'vibrations': '0.9599337871534835 m/s²'}",0
V01235849,A320_3521,2024-07-01,4.8,"{'temp': '-10.9°C', 'pressure': '956.3 hPa', 'vibrations': '3.316388869505858 m/s²'}",0
V01205970,A380_0178,2024-07-01,5.0,"{'temp': '3.8°C', 'pressure': '925.5 hPa', 'vibrations': '1.7707968033444554 m/s²'}",0
V00981690,B747_4824,2024-07-01,5.6,"{'temp': '3.2°C', 'pressure': '945.2 hPa', 'vibrations': '0.8942769093161412 m/s²'}",0
V03777162,CRJ700_4386,2024-07-01,1.7,"{'temp': '-7.5°C', 'pressure': '1034.2 hPa', 'vibrations': '4.312607245501737 m/s²'}",0
V07941948,A340_1384,2024-07-01,0.6,"{'temp': '-16.2°C', 'pressure': '945.3 hPa', 'vibrations': '1.6487816364207024 m/s²'}",1
V05951308,A350_5434,2024-07-01,3.3,"{'temp': '-3.7°C', 'pressure': '962.4 hPa', 'vibrations': '2.47993989614307 m/s²'}",0
V03235984,B777_0908,2024-07-01,5.6,"{'temp': '-1.9°C', 'pressure': '945.0 hPa', 'vibrations': '2.2154001333083695 m/s²'}",0
V00621236,B737_3303,2024-07-01,4.0,"{'temp': '27.7°C', 'pressure': '930.0 hPa', 'vibrations': '3.504628122119638 m/s²'}",1
V06279184,B737_1524,2024-07-01,9.3,"{'temp': '10.5°C', 'pressure': '978.4 hPa', 'vibrations': '3.7979962477147162 m/s²'}",0
V05627321,CRJ900_4042,2024-07-01,5.9,"{'temp': '-5.1°C', 'pressure': '972.3 hPa', 'vibrations': '3.6797879972235066 m/s²'}",3
V05932042,B747_2389,2024-07-01,6.9,"{'temp': '-0.4°C', 'pressure': '993.1 hPa', 'vibrations': '2.321700689290904 m/s²'}",0
V02380793,B737_1256,2024-07-01,5.7,"{'temp': '-2.0°C', 'pressure': '916.1 hPa', 'vibrations': '1.5728917504273465 m/s²'}",0
V01306411,A380_6121,2024-07-01,4.1,"{'temp': '4.8°C', 'pressure': '886.7 hPa', 'vibrations': '1.3977197152817955 m/s²'}",0
V05513921,A330_2237,2024-07-01,6.4,"{'temp': '-6.7°C', 'pressure': '967.0 hPa', 'vibrations': '0.4135824744079042 m/s²'}",0
V03930279,A330_6708,2024-07-01,3.9,"{'temp': '6.9°C', 'pressure': '1044.5 hPa', 'vibrations': '4.60152851617436 m/s²'}",0
V05415606,E175_6879,2024-07-01,1.8,"{'temp': '13.7°C', 'pressure': '889.4 hPa', 'vibrations': '3.650178834267375 m/s²'}",0
V00243045,B747_2724,2024-07-01,6.0,"{'temp': '20.3°C', 'pressure': '911.2 hPa', 'vibrations': '4.860942438441129 m/s²'}",2
V04667939,B737_3924,2024-07-01,7.8,"{'temp': '-11.2°C', 'pressure': '960.1 hPa', 'vibrations': '4.252474553480742 m/s²'}",0
V02835853,A380_6878,2024-07-01,4.1,"{'temp': '-11.0°C', 'pressure': '914.6 hPa', 'vibrations': '0.7908353960249109 m/s²'}",0
V07139989,A330_4046,2024-07-01,8.5,"{'temp': '-10.3°C', 'pressure': '936.4 hPa', 'vibrations': '4.388020214327892 m/s²'}",0
V07912641,A320_2237,2024-07-01,4.2,"{'temp': '10.7°C', 'pressure': '907.3 hPa', 'vibrations': '2.4574518868170845 m/s²'}",0
V03842783,A340_3962,2024-07-01,5.0,"{'temp': '-1.9°C', 'pressure': '1034.1 hPa', 'vibrations': '2.8510645879220355 m/s²'}",0
V01729596,A340_4021,2024-07-01,3.7,"{'temp': '-4.7°C', 'pressure': '1029.6 hPa', 'vibrations': '3.901305285512931 m/s²'}",0
V09043187,B757_6092,2024-07-01,11.9,"{'temp': '10.6°C', 'pressure': '977.7 hPa', 'vibrations': '3.3239015733347705 m/s²'}",1
V00183218,B767_0277,2024-07-01,2.4,"{'temp': '9.7°C', 'pressure': '950.3 hPa', 'vibrations': '2.786553121566182 m/s²'}",0
V04653253,B777_4962,2024-07-01,6.9,"{'temp': '-0.7°C', 'pressure': '841.3 hPa', 'vibrations': '3.9397405610470204 m/s²'}",0
