ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V05897663,CRJ700_4386,2024-07-16,4.5,"{'temp': '-2.6°C', 'pressure': '921.0 hPa', 'vibrations': '3.330913484437743 m/s²'}",0
V08574658,B777_5397,2024-07-16,5.7,"{'temp': '2.4°C', 'pressure': '916.7 hPa', 'vibrations': '3.2261414209852024 m/s²'}",0
V03483074,A380_6924,2024-07-16,1.1,"{'temp': '3.2°C', 'pressure': '953.3 hPa', 'vibrations': '4.679759548104627 m/s²'}",0
V08270580,B777_2912,2024-07-16,6.0,"{'temp': '9.9°C', 'pressure': '956.8 hPa', 'vibrations': '1.9928314117908603 m/s²'}",0
V08751360,E170_2583,2024-07-16,8.1,"{'temp': '3.6°C', 'pressure': '1036.7 hPa', 'vibrations': '0.4826308877906432 m/s²'}",0
V06304497,CRJ900_5426,2024-07-16,8.2,"{'temp': '7.6°C', 'pressure': '934.9 hPa', 'vibrations': '0.07874502865479582 m/s²'}",0
V01636788,A321_1460,2024-07-16,10.0,"{'temp': '2.6°C', 'pressure': '890.7 hPa', 'vibrations': '2.2245933682804737 m/s²'}",0
V01065113,A330_2982,2024-07-16,1.9,"{'temp': '-1.7°C', 'pressure': '954.7 hPa', 'vibrations': '0.14350298382594218 m/s²'}",0
V06013781,B757_6416,2024-07-16,5.7,"{'temp': '-4.1°C', 'pressure': '949.6 hPa', 'vibrations': '0.12194481159912673 m/s²'}",0
V04033504,A320_6242,2024-07-16,1.7,"{'temp': '6.6°C', 'pressure': '956.6 hPa', 'vibrations': '4.399162518654431 m/s²'}",0
V04748721,A380_0710,2024-07-16,6.6,"{'temp': '3.9°C', 'pressure': '913.8 hPa', 'vibrations': '2.110697667165888 m/s²'}",0
V06490896,A350_0643,2024-07-16,4.4,"{'temp': '5.4°C', 'pressure': '901.9 hPa', 'vibrations': '3.619542002660017 m/s²'}",0
V01145816,A340_4662,2024-07-16,6.4,"{'temp': '-18.9°C', 'pressure': '907.1 hPa', 'vibrations': '3.0476776510311994 m/s²'}",1
V08895173,A380_3607,2024-07-16,4.7,"{'temp': '-0.9°C', 'pressure': '1004.6 hPa', 'vibrations': '3.121850911383933 m/s²'}",0
V08073142,E170_6723,2024-07-16,7.4,"{'temp': '-7.4°C', 'pressure': '1008.6 hPa', 'vibrations': '2.336806997284725 m/s²'}",0
V09770901,B777_4962,2024-07-16,4.1,"{'temp': '3.2°C', 'pressure': '927.5 hPa', 'vibrations': '0.912968142464165 m/s²'}",0
V00139964,A380_0178,2024-07-16,3.5,"{'temp': '-15.5°C', 'pressure': '953.1 hPa', 'vibrations': '4.8459375464295915 m/s²'}",1
V01109613,CRJ700_6943,2024-07-16,4.4,"{'temp': '11.3°C', 'pressure': '916.8 hPa', 'vibrations': '0.1917143223015627 m/s²'}",0
V04964361,B767_2790,2024-07-16,3.2,"{'temp': '-0.4°C', 'pressure': '991.5 hPa', 'vibrations': '3.2729562932616325 m/s²'}",0
V03750516,A350_6452,2024-07-16,0.6,"{'temp': '-12.1°C', 'pressure': '985.9 hPa', 'vibrations': '0.44272788434540855 m/s²'}",1
V02702539,A321_1968,2024-07-16,0.6,"{'temp': '2.3°C', 'pressure': '943.2 hPa', 'vibrations': '2.849699049073098 m/s²'}",0
V08234279,A320_6493,2024-07-16,8.2,"{'temp': '7.3°C', 'pressure': '1028.7 hPa', 'vibrations': '3.7076813300002787 m/s²'}",2
V04666875,A330_4856,2024-07-16,5.2,"{'temp': '-7.7°C', 'pressure': '918.4 hPa', 'vibrations': '3.6972217958861915 m/s²'}",0
V01806087,A350_4603,2024-07-16,0.6,"{'temp': '3.0°C', 'pressure': '935.4 hPa', 'vibrations': '3.06853068185398 m/s²'}",0
V02647685,B777_6867,2024-07-16,2.1,"{'temp': '0.3°C', 'pressure': '865.6 hPa', 'vibrations': '0.7365084660912463 m/s²'}",0
V05146740,A320_3521,2024-07-16,5.4,"{'temp': '-6.1°C', 'pressure': '951.1 hPa', 'vibrations': '3.582244656992684 m/s²'}",0
V04287865,A320_6814,2024-07-16,5.7,"{'temp': '12.0°C', 'pressure': '868.3 hPa', 'vibrations': '2.8113981944137945 m/s²'}",0
V04733765,E170_6353,2024-07-16,0.8,"{'temp': '3.9°C', 'pressure': '918.4 hPa', 'vibrations': '2.1841029275580714 m/s²'}",0
V02015478,A380_3155,2024-07-16,3.1,"{'temp': '-5.8°C', 'pressure': '932.8 hPa', 'vibrations': '0.2844774171144171 m/s²'}",0
V03029503,A380_4294,2024-07-16,3.6,"{'temp': '12.6°C', 'pressure': '954.2 hPa', 'vibrations': '3.552669983199455 m/s²'}",0
V09984847,B757_4533,2024-07-16,0.6,"{'temp': '14.5°C', 'pressure': '930.6 hPa', 'vibrations': '1.5488451436422541 m/s²'}",0
V04009143,A340_6943,2024-07-16,3.0,"{'temp': '1.1°C', 'pressure': '990.7 hPa', 'vibrations': '2.8678175765089415 m/s²'}",0
V09446314,A350_2804,2024-07-16,9.4,"{'temp': '15.3°C', 'pressure': '990.1 hPa', 'vibrations': '3.8523182532776956 m/s²'}",0
V02891277,B767_5422,2024-07-16,6.3,"{'temp': '-3.3°C', 'pressure': '1005.0 hPa', 'vibrations': '3.5055966611496086 m/s²'}",0
V07283279,A330_6979,2024-07-16,4.5,"{'temp': '-16.5°C', 'pressure': '928.2 hPa', 'vibrations': '0.504454524697599 m/s²'}",1
V08691198,A340_3214,2024-07-16,0.8,"{'temp': '-1.9°C', 'pressure': '1002.6 hPa', 'vibrations': '3.9978718407410967 m/s²'}",0
V02930550,B747_2659,2024-07-16,6.9,"{'temp': '-11.4°C', 'pressure': '1046.2 hPa', 'vibrations': '3.8278400351005053 m/s²'}",0
V05673239,A320_4367,2024-07-16,4.2,"{'temp': '8.6°C', 'pressure': '1010.7 hPa', 'vibrations': '4.185472220543465 m/s²'}",0
V08185012,A350_1889,2024-07-16,6.3,"{'temp': '8.9°C', 'pressure': '962.1 hPa', 'vibrations': '0.5835332561378265 m/s²'}",0
V09505238,A380_0553,2024-07-16,5.9,"{'temp': '-12.6°C', 'pressure': '854.3 hPa', 'vibrations': '2.122329764180877 m/s²'}",1
V05445972,E170_0081,2024-07-16,2.4,"{'temp': '15.5°C', 'pressure': '1038.6 hPa', 'vibrations': '1.8746875840245876 m/s²'}",0
V02256132,A330_4129,2024-07-16,10.4,"{'temp': '6.3°C', 'pressure': '922.6 hPa', 'vibrations': '3.6559959262643034 m/s²'}",0
V04305296,E175_4558,2024-07-16,3.6,"{'temp': '4.0°C', 'pressure': '986.0 hPa', 'vibrations': '0.17505293377728326 m/s²'}",0
V06220502,B767_3878,2024-07-16,8.1,"{'temp': '5.7°C', 'pressure': '930.6 hPa', 'vibrations': '4.114770509966149 m/s²'}",0
V06129482,B747_0442,2024-07-16,5.6,"{'temp': '-1.6°C', 'pressure': '878.0 hPa', 'vibrations': '3.0687727512995515 m/s²'}",0
V01101514,A330_2237,2024-07-16,7.6,"{'temp': '15.6°C', 'pressure': '955.9 hPa', 'vibrations': '2.538672290360125 m/s²'}",0
V01117962,B757_0697,2024-07-16,6.1,"{'temp': '15.4°C', 'pressure': '858.8 hPa', 'vibrations': '1.2900607996774316 m/s²'}",0
V04301507,CRJ900_2577,2024-07-16,4.3,"{'temp': '-3.3°C', 'pressure': '996.5 hPa', 'vibrations': '2.39007388697396 m/s²'}",0
V08736530,A380_3162,2024-07-16,6.3,"{'temp': '-17.5°C', 'pressure': '1003.5 hPa', 'vibrations': '1.8590021925207878 m/s²'}",1
V01498287,B737_1936,2024-07-16,2.4,"{'temp': '15.2°C', 'pressure': '887.2 hPa', 'vibrations': '0.8019948669266391 m/s²'}",0
V06561013,E175_5586,2024-07-16,5.8,"{'temp': '10.9°C', 'pressure': '1028.9 hPa', 'vibrations': '3.50607124761269 m/s²'}",0
V01765853,A350_6031,2024-07-16,1.2,"{'temp': '6.8°C', 'pressure': '969.0 hPa', 'vibrations': '0.3855013609889474 m/s²'}",0
V05009863,A320_6924,2024-07-16,7.3,"{'temp': '14.6°C', 'pressure': '889.6 hPa', 'vibrations': '1.1650934827896604 m/s²'}",0
V04866340,E175_4082,2024-07-16,0.6,"{'temp': '-7.0°C', 'pressure': '998.1 hPa', 'vibrations': '2.9048219638877963 m/s²'}",0
V08490063,A330_5146,2024-07-16,8.9,"{'temp': '15.2°C', 'pressure': '947.9 hPa', 'vibrations': '0.11207170712081216 m/s²'}",0
V07147040,CRJ700_2189,2024-07-16,6.0,"{'temp': '-9.4°C', 'pressure': '1006.0 hPa', 'vibrations': '3.9025646951778548 m/s²'}",0
V01072483,A350_2655,2024-07-16,2.9,"{'temp': '3.9°C', 'pressure': '959.7 hPa', 'vibrations': '1.8746750504685672 m/s²'}",0
V02935272,A330_6095,2024-07-16,7.8,"{'temp': '7.9°C', 'pressure': '834.7 hPa', 'vibrations': '1.895057341716058 m/s²'}",0
V04596279,E175_6729,2024-07-16,5.6,"{'temp': '-4.7°C', 'pressure': '962.9 hPa', 'vibrations': '4.550438056039629 m/s²'}",0
V03591423,A380_2079,2024-07-16,3.2,"{'temp': '-2.2°C', 'pressure': '900.4 hPa', 'vibrations': '0.02765490934436121 m/s²'}",0
V03363381,CRJ900_6319,2024-07-16,2.4,"{'temp': '-12.3°C', 'pressure': '955.7 hPa', 'vibrations': '4.745168030157696 m/s²'}",1
V03898539,A350_0441,2024-07-16,7.6,"{'temp': '11.4°C', 'pressure': '912.9 hPa', 'vibrations': '0.2782745901923972 m/s²'}",0
V05407615,E175_2945,2024-07-16,9.9,"{'temp': '0.0°C', 'pressure': '891.0 hPa', 'vibrations': '1.1747864332163227 m/s²'}",0
V09056225,B737_0789,2024-07-16,6.2,"{'temp': '-8.0°C', 'pressure': '894.7 hPa', 'vibrations': '1.107697889387368 m/s²'}",0
V08941780,B737_1256,2024-07-16,0.6,"{'temp': '-1.7°C', 'pressure': '956.9 hPa', 'vibrations': '2.8730006791511857 m/s²'}",0
V02859743,B777_0122,2024-07-16,9.6,"{'temp': '20.7°C', 'pressure': '937.5 hPa', 'vibrations': '3.746275876586567 m/s²'}",1
V09512393,A321_3033,2024-07-16,9.0,"{'temp': '2.9°C', 'pressure': '1042.6 hPa', 'vibrations': '4.821658559854123 m/s²'}",0
V01430934,B777_3944,2024-07-16,7.2,"{'temp': '-19.1°C', 'pressure': '1019.1 hPa', 'vibrations': '0.196111045089839 m/s²'}",1
V03390473,A340_1384,2024-07-16,2.0,"{'temp': '-27.2°C', 'pressure': '942.8 hPa', 'vibrations': '3.9630649821091546 m/s²'}",1
V09018891,A380_5199,2024-07-16,9.0,"{'temp': '-1.3°C', 'pressure': '908.0 hPa', 'vibrations': '1.220908930731125 m/s²'}",0
V01086293,E175_2805,2024-07-16,0.9,"{'temp': '-12.6°C', 'pressure': '957.3 hPa', 'vibrations': '3.0414760984923976 m/s²'}",1
V00372760,A321_5105,2024-07-16,0.6,"{'temp': '-10.1°C', 'pressure': '910.0 hPa', 'vibrations': '3.694552727985711 m/s²'}",0
V03608027,B737_2975,2024-07-16,5.6,"{'temp': '2.9°C', 'pressure': '990.6 hPa', 'vibrations': '4.584640764026276 m/s²'}",0
V08585888,A340_3962,2024-07-16,2.6,"{'temp': '1.7°C', 'pressure': '904.7 hPa', 'vibrations': '4.25627370922036 m/s²'}",0
V07962928,A380_6878,2024-07-16,4.6,"{'temp': '12.5°C', 'pressure': '944.8 hPa', 'vibrations': '0.1211304705534022 m/s²'}",0
V08066612,A321_1458,2024-07-16,7.9,"{'temp': '-5.3°C', 'pressure': '1019.8 hPa', 'vibrations': '0.18466259824811593 m/s²'}",0
V06689453,E170_1544,2024-07-16,4.5,"{'temp': '8.8°C', 'pressure': '960.5 hPa', 'vibrations': '4.127160006194359 m/s²'}",0
V02429484,B737_0940,2024-07-16,4.8,"{'temp': '5.8°C', 'pressure': '903.2 hPa', 'vibrations': '4.061083005847242 m/s²'}",0
V02807355,A380_6283,2024-07-16,4.7,"{'temp': '-6.9°C', 'pressure': '895.8 hPa', 'vibrations': '1.444013875573122 m/s²'}",0
V08203719,E170_6420,2024-07-16,5.3,"{'temp': '-6.6°C', 'pressure': '899.6 hPa', 'vibrations': '4.037965771782883 m/s²'}",0
V02197713,A350_5568,2024-07-16,4.9,"{'temp': '7.2°C', 'pressure': '907.8 hPa', 'vibrations': '3.7632546584028086 m/s²'}",0
V05887948,A321_4232,2024-07-16,3.0,"{'temp': '-6.0°C', 'pressure': '945.9 hPa', 'vibrations': '0.13486914185100063 m/s²'}",0
V08365395,B757_6092,2024-07-16,0.6,"{'temp': '11.2°C', 'pressure': '958.5 hPa', 'vibrations': '0.004842744685562561 m/s²'}",0
V03380067,A380_6121,2024-07-16,3.8,"{'temp': '3.5°C', 'pressure': '997.7 hPa', 'vibrations': '3.653868263852594 m/s²'}",0
V01833834,A380_6907,2024-07-16,4.9,"{'temp': '-14.6°C', 'pressure': '975.6 hPa', 'vibrations': '0.6539075688002177 m/s²'}",1
V06041780,B757_2908,2024-07-16,3.9,"{'temp': '-8.3°C', 'pressure': '975.6 hPa', 'vibrations': '1.8989848879110243 m/s²'}",0
V02114504,B747_4152,2024-07-16,2.5,"{'temp': '3.7°C', 'pressure': '963.9 hPa', 'vibrations': '2.4675597620914806 m/s²'}",0
V09926290,A330_3404,2024-07-16,4.4,"{'temp': '11.8°C', 'pressure': '868.2 hPa', 'vibrations': '3.573233062683191 m/s²'}",0
V07077365,A320_2562,2024-07-16,5.0,"{'temp': '-8.7°C', 'pressure': '962.1 hPa', 'vibrations': '0.016177319768652665 m/s²'}",0
V07722639,B777_5688,2024-07-16,7.4,"{'temp': '-7.2°C', 'pressure': '895.8 hPa', 'vibrations': '2.8459956430157654 m/s²'}",0
V03479209,B737_1524,2024-07-16,5.1,"{'temp': '16.0°C', 'pressure': '963.9 hPa', 'vibrations': '3.807550690821331 m/s²'}",0
V06389010,A320_6731,2024-07-16,3.3,"{'temp': '19.4°C', 'pressure': '946.7 hPa', 'vibrations': '4.175693718235365 m/s²'}",0
V01396032,B777_3000,2024-07-16,5.5,"{'temp': '-0.8°C', 'pressure': '966.7 hPa', 'vibrations': '2.908887737103736 m/s²'}",0
V05719603,E175_2963,2024-07-16,7.6,"{'temp': '-16.5°C', 'pressure': '925.0 hPa', 'vibrations': '3.5775456237990824 m/s²'}",1
V05834314,A330_3411,2024-07-16,9.3,"{'temp': '-5.6°C', 'pressure': '922.2 hPa', 'vibrations': '2.8972726171702483 m/s²'}",0
V00933006,E175_0620,2024-07-16,2.4,"{'temp': '1.2°C', 'pressure': '908.9 hPa', 'vibrations': '3.4075937948255857 m/s²'}",0
