ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V00945895,A380_0553,2024-06-13,0.6,"{'temp': '1.5°C', 'pressure': '1070.7 hPa', 'vibrations': '2.4864003151025305 m/s²'}",0
V06128870,B737_2262,2024-06-13,2.1,"{'temp': '2.8°C', 'pressure': '958.2 hPa', 'vibrations': '3.9575358304519104 m/s²'}",0
V05347728,B767_2315,2024-06-13,7.6,"{'temp': '4.2°C', 'pressure': '919.4 hPa', 'vibrations': '4.8625159746495275 m/s²'}",0
V02189168,B747_4824,2024-06-13,1.3,"{'temp': '16.2°C', 'pressure': '990.0 hPa', 'vibrations': '1.0412508006075183 m/s²'}",0
V03959193,A330_6573,2024-06-13,8.1,"{'temp': '-5.4°C', 'pressure': '1028.8 hPa', 'vibrations': '1.8140316470072493 m/s²'}",0
V05947897,A330_5146,2024-06-13,2.5,"{'temp': '-16.4°C', 'pressure': '984.0 hPa', 'vibrations': '2.8033642547433417 m/s²'}",1
V08003368,B747_1988,2024-06-13,0.9,"{'temp': '13.1°C', 'pressure': '1002.4 hPa', 'vibrations': '2.4680324100141604 m/s²'}",0
V05536690,B747_2724,2024-06-13,7.1,"{'temp': '-9.3°C', 'pressure': '919.7 hPa', 'vibrations': '1.731603258914911 m/s²'}",0
V08941425,A320_6924,2024-06-13,3.7,"{'temp': '5.0°C', 'pressure': '870.1 hPa', 'vibrations': '2.1125710789801295 m/s²'}",0
V05133799,B747_0442,2024-06-13,7.9,"{'temp': '-1.3°C', 'pressure': '962.8 hPa', 'vibrations': '3.892385943067696 m/s²'}",0
V06851817,CRJ700_2189,2024-06-13,1.7,"{'temp': '-12.3°C', 'pressure': '973.9 hPa', 'vibrations': '4.586543847234738 m/s²'}",1
V07527342,E175_3327,2024-06-13,3.5,"{'temp': '0.3°C', 'pressure': '1006.2 hPa', 'vibrations': '4.180293931370881 m/s²'}",0
V03315769,E170_2583,2024-06-13,2.9,"{'temp': '-2.5°C', 'pressure': '960.6 hPa', 'vibrations': '4.617704188361956 m/s²'}",0
V07409515,B747_4659,2024-06-13,4.9,"{'temp': '-4.4°C', 'pressure': '885.3 hPa', 'vibrations': '0.4841276913654946 m/s²'}",0
V03777059,A330_6095,2024-06-13,6.0,"{'temp': '-11.2°C', 'pressure': '943.5 hPa', 'vibrations': '4.382806500200173 m/s²'}",0
V02217541,B737_4369,2024-06-13,6.7,"{'temp': '-18.9°C', 'pressure': '969.1 hPa', 'vibrations': '3.4114503398533986 m/s²'}",1
V00395048,A340_3214,2024-06-13,6.6,"{'temp': '-8.1°C', 'pressure': '971.0 hPa', 'vibrations': '2.2298966327404384 m/s²'}",0
V04626235,A320_6678,2024-06-13,6.2,"{'temp': '2.5°C', 'pressure': '1017.9 hPa', 'vibrations': '2.6096049198003746 m/s²'}",0
V06471673,A340_2793,2024-06-13,3.1,"{'temp': '-0.6°C', 'pressure': '900.8 hPa', 'vibrations': '3.705049566900379 m/s²'}",0
V07794223,CRJ700_0545,2024-06-13,4.1,"{'temp': '7.2°C', 'pressure': '890.9 hPa', 'vibrations': '4.471014947754986 m/s²'}",0
V03897804,A380_3155,2024-06-13,5.8,"{'temp': '-5.4°C', 'pressure': '876.4 hPa', 'vibrations': '1.2583664738207863 m/s²'}",0
V07863678,E170_0081,2024-06-13,4.6,"{'temp': '-17.4°C', 'pressure': '986.6 hPa', 'vibrations': '2.3687272664778387 m/s²'}",1
V00403342,B737_1117,2024-06-13,5.8,"{'temp': '-3.1°C', 'pressure': '982.1 hPa', 'vibrations': '0.14724361671512087 m/s²'}",0
V09275840,B777_2912,2024-06-13,8.0,"{'temp': '3.8°C', 'pressure': '972.1 hPa', 'vibrations': '0.6464550005547642 m/s²'}",0
V02129604,A321_1968,2024-06-13,4.1,"{'temp': '-1.7°C', 'pressure': '940.5 hPa', 'vibrations': '2.428805236581365 m/s²'}",0
V07869981,A350_3976,2024-06-13,0.9,"{'temp': '9.1°C', 'pressure': '1011.6 hPa', 'vibrations': '1.5239091431348588 m/s²'}",0
V02528677,A350_6452,2024-06-13,5.2,"{'temp': '-21.2°C', 'pressure': '930.0 hPa', 'vibrations': '1.559071390213596 m/s²'}",1
V06991327,E175_0620,2024-06-13,3.9,"{'temp': '-14.5°C', 'pressure': '942.6 hPa', 'vibrations': '3.151427798385484 m/s²'}",1
V07071181,CRJ700_0969,2024-06-13,8.4,"{'temp': '-15.8°C', 'pressure': '948.8 hPa', 'vibrations': '2.0436320384940188 m/s²'}",1
V08948355,A350_0643,2024-06-13,2.0,"{'temp': '-2.7°C', 'pressure': '962.7 hPa', 'vibrations': '0.1298631534647926 m/s²'}",0
V06810921,A330_3411,2024-06-13,2.6,"{'temp': '-20.2°C', 'pressure': '826.5 hPa', 'vibrations': '4.4479540631524355 m/s²'}",1
V00015213,B757_0375,2024-06-13,4.8,"{'temp': '10.9°C', 'pressure': '996.4 hPa', 'vibrations': '2.309569168510012 m/s²'}",0
V06366862,B767_4217,2024-06-13,6.6,"{'temp': '10.5°C', 'pressure': '1001.8 hPa', 'vibrations': '2.559931027626164 m/s²'}",0
V06852454,A380_0415,2024-06-13,7.8,"{'temp': '14.4°C', 'pressure': '985.6 hPa', 'vibrations': '0.990818405242086 m/s²'}",0
V04230297,B777_4029,2024-06-13,3.8,"{'temp': '11.8°C', 'pressure': '1055.9 hPa', 'vibrations': '3.8309317087974604 m/s²'}",0
V09178228,B737_2975,2024-06-13,3.2,"{'temp': '-3.0°C', 'pressure': '917.2 hPa', 'vibrations': '1.2752002658415085 m/s²'}",0
V08741996,B757_6092,2024-06-13,3.4,"{'temp': '14.6°C', 'pressure': '1011.2 hPa', 'vibrations': '1.8897221248767853 m/s²'}",0
V04337633,B737_0940,2024-06-13,2.5,"{'temp': '-4.1°C', 'pressure': '908.6 hPa', 'vibrations': '3.5200864012457194 m/s²'}",0
V06209422,B737_5581,2024-06-13,1.4,"{'temp': '6.4°C', 'pressure': '1043.7 hPa', 'vibrations': '4.715895450235741 m/s²'}",0
V00366998,B747_1460,2024-06-13,3.4,"{'temp': '3.7°C', 'pressure': '1005.6 hPa', 'vibrations': '3.7151828845188373 m/s²'}",0
V00659830,E175_2963,2024-06-13,5.3,"{'temp': '16.2°C', 'pressure': '870.2 hPa', 'vibrations': '0.1418069696189589 m/s²'}",0
V09001076,CRJ900_5500,2024-06-13,5.3,"{'temp': '14.3°C', 'pressure': '928.2 hPa', 'vibrations': '1.8434181483750578 m/s²'}",0
V08642354,B737_1936,2024-06-13,4.3,"{'temp': '2.5°C', 'pressure': '907.0 hPa', 'vibrations': '0.46400523569165464 m/s²'}",0
V07735479,B777_4962,2024-06-13,3.6,"{'temp': '-11.8°C', 'pressure': '987.7 hPa', 'vibrations': '3.432799362353849 m/s²'}",0
V02855893,E170_2943,2024-06-13,3.1,"{'temp': '2.4°C', 'pressure': '874.8 hPa', 'vibrations': '0.3272676860836815 m/s²'}",0
V09206243,A350_0500,2024-06-13,5.2,"{'temp': '6.2°C', 'pressure': '934.3 hPa', 'vibrations': '2.1672253305425153 m/s²'}",0
V04427479,E170_4215,2024-06-13,5.7,"{'temp': '-10.3°C', 'pressure': '902.4 hPa', 'vibrations': '0.040155954922027615 m/s²'}",0
V03347364,A340_4021,2024-06-13,5.4,"{'temp': '8.9°C', 'pressure': '978.4 hPa', 'vibrations': '2.5995477589722107 m/s²'}",0
V03485916,B767_2417,2024-06-13,6.8,"{'temp': '-11.5°C', 'pressure': '954.8 hPa', 'vibrations': '4.507505373160562 m/s²'}",0
