ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08767918,B777_2912,2024-07-18,2.4,"{'temp': '0.9°C', 'pressure': '898.1 hPa', 'vibrations': '2.110093637755113 m/s²'}",0
V09314839,E170_2943,2024-07-18,4.8,"{'temp': '-1.2°C', 'pressure': '990.2 hPa', 'vibrations': '2.479565597492161 m/s²'}",0
V04652957,CRJ900_2577,2024-07-18,3.5,"{'temp': '-4.1°C', 'pressure': '1017.8 hPa', 'vibrations': '3.646989897755976 m/s²'}",0
V08727682,A350_5568,2024-07-18,7.3,"{'temp': '-2.5°C', 'pressure': '1018.1 hPa', 'vibrations': '4.596107159438915 m/s²'}",0
V01873670,A350_5434,2024-07-18,7.1,"{'temp': '-6.3°C', 'pressure': '1009.9 hPa', 'vibrations': '1.6900862930511735 m/s²'}",0
V05182415,A380_4294,2024-07-18,11.4,"{'temp': '-5.1°C', 'pressure': '897.9 hPa', 'vibrations': '4.956834115885544 m/s²'}",1
V01683877,A350_6305,2024-07-18,7.5,"{'temp': '-6.7°C', 'pressure': '971.1 hPa', 'vibrations': '2.491416507144944 m/s²'}",0
V06131950,E175_5414,2024-07-18,6.8,"{'temp': '-6.9°C', 'pressure': '985.9 hPa', 'vibrations': '1.132617898810269 m/s²'}",0
V09247588,E170_5551,2024-07-18,11.0,"{'temp': '-12.5°C', 'pressure': '891.2 hPa', 'vibrations': '2.4136850674397357 m/s²'}",1
V04647183,B747_3165,2024-07-18,6.7,"{'temp': '15.0°C', 'pressure': '985.4 hPa', 'vibrations': '2.5937301722007216 m/s²'}",0
V01261004,A350_4039,2024-07-18,4.7,"{'temp': '4.6°C', 'pressure': '1004.1 hPa', 'vibrations': '2.869471453537997 m/s²'}",0
V02296762,A330_2237,2024-07-18,3.1,"{'temp': '1.7°C', 'pressure': '866.1 hPa', 'vibrations': '4.277455839064795 m/s²'}",0
V04499389,CRJ700_3108,2024-07-18,8.7,"{'temp': '-0.9°C', 'pressure': '926.0 hPa', 'vibrations': '1.172731573478547 m/s²'}",0
V03102904,B737_1256,2024-07-18,6.4,"{'temp': '-2.1°C', 'pressure': '955.8 hPa', 'vibrations': '3.6183820301933594 m/s²'}",0
V06946655,B747_4211,2024-07-18,3.2,"{'temp': '-9.8°C', 'pressure': '1005.1 hPa', 'vibrations': '3.3282096305529545 m/s²'}",0
V09282404,E170_6420,2024-07-18,6.8,"{'temp': '-3.0°C', 'pressure': '1005.4 hPa', 'vibrations': '3.4601110964011768 m/s²'}",0
V02096702,A340_4662,2024-07-18,2.2,"{'temp': '-13.6°C', 'pressure': '924.5 hPa', 'vibrations': '2.797128642009467 m/s²'}",1
V02935773,CRJ900_1740,2024-07-18,3.9,"{'temp': '9.7°C', 'pressure': '993.3 hPa', 'vibrations': '1.1408412791386324 m/s²'}",0
V01205718,A380_6924,2024-07-18,6.6,"{'temp': '-11.7°C', 'pressure': '933.3 hPa', 'vibrations': '0.38367276273688244 m/s²'}",0
V05138108,A380_5199,2024-07-18,1.7,"{'temp': '4.4°C', 'pressure': '947.7 hPa', 'vibrations': '3.709664379836721 m/s²'}",2
V09755769,B767_5422,2024-07-18,3.3,"{'temp': '-13.6°C', 'pressure': '929.6 hPa', 'vibrations': '4.406522179114022 m/s²'}",1
V03991094,B757_4595,2024-07-18,4.5,"{'temp': '8.3°C', 'pressure': '911.8 hPa', 'vibrations': '3.5427453957694297 m/s²'}",0
V02059504,B747_4659,2024-07-18,2.9,"{'temp': '0.2°C', 'pressure': '994.6 hPa', 'vibrations': '2.6369794646987144 m/s²'}",2
V04552054,B767_2803,2024-07-18,8.0,"{'temp': '-6.3°C', 'pressure': '943.1 hPa', 'vibrations': '0.4266022617556503 m/s²'}",0
V02863932,B737_2975,2024-07-18,1.2,"{'temp': '13.2°C', 'pressure': '901.0 hPa', 'vibrations': '1.6452419124711526 m/s²'}",0
V09881834,A330_5998,2024-07-18,5.5,"{'temp': '-0.1°C', 'pressure': '1006.0 hPa', 'vibrations': '1.9062764194144088 m/s²'}",0
V06584740,CRJ700_4386,2024-07-18,7.6,"{'temp': '-9.2°C', 'pressure': '941.8 hPa', 'vibrations': '3.670686139381842 m/s²'}",0
V02610712,E170_2583,2024-07-18,5.1,"{'temp': '-7.9°C', 'pressure': '951.4 hPa', 'vibrations': '1.8314450740406878 m/s²'}",0
V00404595,E175_2977,2024-07-18,4.3,"{'temp': '6.9°C', 'pressure': '945.4 hPa', 'vibrations': '2.854023897322149 m/s²'}",0
V00696578,A380_0710,2024-07-18,11.6,"{'temp': '-13.0°C', 'pressure': '989.6 hPa', 'vibrations': '0.5052997564051431 m/s²'}",1
V01019040,E170_1145,2024-07-18,7.1,"{'temp': '2.6°C', 'pressure': '893.5 hPa', 'vibrations': '4.3514654688857775 m/s²'}",0
V00353787,A320_3521,2024-07-18,3.1,"{'temp': '-3.8°C', 'pressure': '934.1 hPa', 'vibrations': '1.46863910354246 m/s²'}",0
V06651250,A350_5987,2024-07-18,9.6,"{'temp': '4.2°C', 'pressure': '881.8 hPa', 'vibrations': '3.0114163881276355 m/s²'}",0
V09705321,A330_2982,2024-07-18,8.7,"{'temp': '5.6°C', 'pressure': '950.6 hPa', 'vibrations': '3.0248184499917845 m/s²'}",0
V07560991,A321_1458,2024-07-18,4.4,"{'temp': '4.0°C', 'pressure': '886.2 hPa', 'vibrations': '1.2076457290482723 m/s²'}",0
V08696031,B757_6416,2024-07-18,8.6,"{'temp': '-5.7°C', 'pressure': '873.6 hPa', 'vibrations': '3.689966574695893 m/s²'}",0
V00638420,CRJ900_5426,2024-07-18,6.4,"{'temp': '-1.6°C', 'pressure': '1027.6 hPa', 'vibrations': '4.293127366529287 m/s²'}",0
V07615484,A350_3122,2024-07-18,1.8,"{'temp': '0.8°C', 'pressure': '1052.3 hPa', 'vibrations': '3.2064188735356964 m/s²'}",0
V02203872,B737_0616,2024-07-18,8.5,"{'temp': '-14.0°C', 'pressure': '979.4 hPa', 'vibrations': '4.018633177217921 m/s²'}",1
V01736835,A380_6878,2024-07-18,3.9,"{'temp': '2.6°C', 'pressure': '892.2 hPa', 'vibrations': '3.9542579895727 m/s²'}",0
V03900576,E170_1544,2024-07-18,7.4,"{'temp': '1.4°C', 'pressure': '1027.5 hPa', 'vibrations': '0.8204452870687828 m/s²'}",0
V07387634,B747_0262,2024-07-18,4.1,"{'temp': '-13.9°C', 'pressure': '911.6 hPa', 'vibrations': '3.418104128936259 m/s²'}",1
V05347653,A350_2804,2024-07-18,10.2,"{'temp': '31.0°C', 'pressure': '890.0 hPa', 'vibrations': '4.4154739537453755 m/s²'}",1
V05093571,A340_1505,2024-07-18,5.8,"{'temp': '14.5°C', 'pressure': '995.8 hPa', 'vibrations': '2.351953183840143 m/s²'}",0
V05365615,B777_0122,2024-07-18,7.9,"{'temp': '-23.1°C', 'pressure': '932.0 hPa', 'vibrations': '3.359830749725099 m/s²'}",1
V03475421,B747_5923,2024-07-18,2.9,"{'temp': '-7.3°C', 'pressure': '929.5 hPa', 'vibrations': '0.21801891388203987 m/s²'}",0
V04864098,A320_1884,2024-07-18,6.4,"{'temp': '2.4°C', 'pressure': '921.8 hPa', 'vibrations': '2.7767344969583125 m/s²'}",2
V02912670,A321_0473,2024-07-18,4.8,"{'temp': '-6.8°C', 'pressure': '989.3 hPa', 'vibrations': '3.421222026636508 m/s²'}",0
V08133387,A380_6121,2024-07-18,6.0,"{'temp': '4.7°C', 'pressure': '1003.1 hPa', 'vibrations': '2.4255784892597236 m/s²'}",0
V07240488,B767_2315,2024-07-18,5.2,"{'temp': '9.9°C', 'pressure': '971.0 hPa', 'vibrations': '2.161342126307857 m/s²'}",0
V02465230,A330_3896,2024-07-18,2.3,"{'temp': '3.1°C', 'pressure': '997.3 hPa', 'vibrations': '4.045455873122688 m/s²'}",0
V02239253,B737_0940,2024-07-18,7.6,"{'temp': '14.6°C', 'pressure': '968.9 hPa', 'vibrations': '1.5399834351081898 m/s²'}",0
V07228812,B777_5963,2024-07-18,8.6,"{'temp': '-10.4°C', 'pressure': '954.4 hPa', 'vibrations': '0.8387120680989701 m/s²'}",0
V04699661,B777_3000,2024-07-18,3.1,"{'temp': '11.1°C', 'pressure': '887.6 hPa', 'vibrations': '4.907101864073976 m/s²'}",0
V03871617,CRJ700_6849,2024-07-18,6.9,"{'temp': '-5.5°C', 'pressure': '1030.7 hPa', 'vibrations': '4.5080004551735495 m/s²'}",2
V04962689,B767_3878,2024-07-18,0.6,"{'temp': '-4.8°C', 'pressure': '911.9 hPa', 'vibrations': '3.684595182442375 m/s²'}",0
V04035810,A340_6943,2024-07-18,4.2,"{'temp': '2.2°C', 'pressure': '953.9 hPa', 'vibrations': '1.0988432792212448 m/s²'}",0
V03947645,B747_2389,2024-07-18,7.3,"{'temp': '9.0°C', 'pressure': '937.3 hPa', 'vibrations': '3.043248293267697 m/s²'}",0
V00058190,A320_2237,2024-07-18,5.0,"{'temp': '2.2°C', 'pressure': '978.1 hPa', 'vibrations': '0.4699256034648286 m/s²'}",0
V03942786,A380_0178,2024-07-18,5.1,"{'temp': '0.1°C', 'pressure': '1003.6 hPa', 'vibrations': '3.0616883155986043 m/s²'}",0
V05859147,B757_0375,2024-07-18,4.6,"{'temp': '4.9°C', 'pressure': '940.7 hPa', 'vibrations': '4.686226722143801 m/s²'}",0
V05762182,A330_3404,2024-07-18,2.5,"{'temp': '-4.0°C', 'pressure': '971.0 hPa', 'vibrations': '4.26874693182718 m/s²'}",0
V01062820,B737_2262,2024-07-18,1.6,"{'temp': '-5.6°C', 'pressure': '1001.1 hPa', 'vibrations': '3.3863152414908977 m/s²'}",0
V03205778,CRJ700_1788,2024-07-18,7.1,"{'temp': '-5.3°C', 'pressure': '995.1 hPa', 'vibrations': '4.954294157074671 m/s²'}",0
V00743227,CRJ900_4042,2024-07-18,4.2,"{'temp': '-9.3°C', 'pressure': '989.8 hPa', 'vibrations': '4.148329231833307 m/s²'}",0
V07531897,E170_3927,2024-07-18,1.6,"{'temp': '-3.7°C', 'pressure': '991.7 hPa', 'vibrations': '4.714082688616558 m/s²'}",0
V08897141,A320_6814,2024-07-18,8.1,"{'temp': '14.1°C', 'pressure': '959.8 hPa', 'vibrations': '3.747871035474757 m/s²'}",0
V06329280,A330_6095,2024-07-18,4.1,"{'temp': '12.9°C', 'pressure': '976.3 hPa', 'vibrations': '3.347919277077734 m/s²'}",0
V03836439,A330_4686,2024-07-18,4.7,"{'temp': '-1.8°C', 'pressure': '973.2 hPa', 'vibrations': '0.7475849068631529 m/s²'}",0
V06584846,B757_0697,2024-07-18,3.6,"{'temp': '0.0°C', 'pressure': '963.4 hPa', 'vibrations': '4.90522369303965 m/s²'}",0
V02329792,E175_3843,2024-07-18,2.7,"{'temp': '-3.1°C', 'pressure': '884.6 hPa', 'vibrations': '2.0974625053967353 m/s²'}",0
V03542065,B747_2846,2024-07-18,2.1,"{'temp': '-10.9°C', 'pressure': '1054.4 hPa', 'vibrations': '2.6326676822926935 m/s²'}",0
V00024611,A321_0181,2024-07-18,5.2,"{'temp': '4.1°C', 'pressure': '1058.8 hPa', 'vibrations': '3.4573505556827815 m/s²'}",0
V09734082,B757_1844,2024-07-18,3.2,"{'temp': '-2.9°C', 'pressure': '1003.2 hPa', 'vibrations': '0.8238541470595834 m/s²'}",0
V08558611,B737_3924,2024-07-18,3.3,"{'temp': '2.8°C', 'pressure': '924.9 hPa', 'vibrations': '0.3731952420222018 m/s²'}",0
V06159144,CRJ700_2189,2024-07-18,4.2,"{'temp': '-13.5°C', 'pressure': '1013.9 hPa', 'vibrations': '0.28616997873956107 m/s²'}",1
V05870383,B777_3944,2024-07-18,7.9,"{'temp': '-24.0°C', 'pressure': '994.1 hPa', 'vibrations': '3.6523170030600243 m/s²'}",1
V00006547,E175_4558,2024-07-18,8.0,"{'temp': '-1.1°C', 'pressure': '998.9 hPa', 'vibrations': '1.893354914139493 m/s²'}",0
V00420576,A330_1199,2024-07-18,1.9,"{'temp': '2.4°C', 'pressure': '1039.2 hPa', 'vibrations': '2.0068019592900694 m/s²'}",0
V03314622,A330_3548,2024-07-18,5.7,"{'temp': '3.7°C', 'pressure': '996.0 hPa', 'vibrations': '3.4779908694226735 m/s²'}",0
V08499134,CRJ900_6319,2024-07-18,7.5,"{'temp': '4.6°C', 'pressure': '943.1 hPa', 'vibrations': '3.545151152572197 m/s²'}",0
V06926521,A380_0553,2024-07-18,4.4,"{'temp': '-0.8°C', 'pressure': '820.1 hPa', 'vibrations': '3.334506777147814 m/s²'}",0
V08916682,B757_6477,2024-07-18,8.0,"{'temp': '6.1°C', 'pressure': '952.6 hPa', 'vibrations': '1.7345682595255445 m/s²'}",0
V03340646,B747_0442,2024-07-18,6.4,"{'temp': '-4.9°C', 'pressure': '944.1 hPa', 'vibrations': '3.3477803866022127 m/s²'}",0
V04515534,CRJ700_6943,2024-07-18,7.5,"{'temp': '7.6°C', 'pressure': '828.9 hPa', 'vibrations': '1.241301866017056 m/s²'}",2
V08814732,A340_3214,2024-07-18,6.9,"{'temp': '-7.1°C', 'pressure': '893.4 hPa', 'vibrations': '1.650260813989708 m/s²'}",0
V01068771,B757_6806,2024-07-18,5.4,"{'temp': '18.1°C', 'pressure': '947.9 hPa', 'vibrations': '4.925580849310981 m/s²'}",0
V06553953,E175_2805,2024-07-18,6.7,"{'temp': '-11.7°C', 'pressure': '882.6 hPa', 'vibrations': '4.258566769395292 m/s²'}",0
V07745402,CRJ700_0969,2024-07-18,7.0,"{'temp': '-6.6°C', 'pressure': '923.0 hPa', 'vibrations': '1.0508559497355396 m/s²'}",0
V08355763,B777_5812,2024-07-18,6.2,"{'temp': '2.7°C', 'pressure': '913.3 hPa', 'vibrations': '0.18908513208750866 m/s²'}",0
V02468835,A340_4940,2024-07-18,3.0,"{'temp': '5.3°C', 'pressure': '910.0 hPa', 'vibrations': '3.1065379466857914 m/s²'}",0
V03593638,A320_6731,2024-07-18,12.8,"{'temp': '3.8°C', 'pressure': '953.7 hPa', 'vibrations': '2.0376441908011165 m/s²'}",1
V06897275,E170_0081,2024-07-18,2.9,"{'temp': '-2.9°C', 'pressure': '945.1 hPa', 'vibrations': '1.376229881484739 m/s²'}",0
V03006251,B777_6867,2024-07-18,9.8,"{'temp': '10.2°C', 'pressure': '953.0 hPa', 'vibrations': '1.5665897687091224 m/s²'}",0
V07478717,A350_4603,2024-07-18,4.5,"{'temp': '0.4°C', 'pressure': '915.1 hPa', 'vibrations': '4.095093925197202 m/s²'}",0
V09731319,A321_3707,2024-07-18,1.8,"{'temp': '7.8°C', 'pressure': '987.3 hPa', 'vibrations': '0.5709921480245245 m/s²'}",0
V07373713,A380_3155,2024-07-18,1.7,"{'temp': '-0.5°C', 'pressure': '1013.4 hPa', 'vibrations': '1.821604880879621 m/s²'}",0
V05016118,B767_4965,2024-07-18,6.8,"{'temp': '-10.3°C', 'pressure': '934.3 hPa', 'vibrations': '3.859068540270909 m/s²'}",0
V08482541,A321_1968,2024-07-18,2.6,"{'temp': '7.5°C', 'pressure': '1032.9 hPa', 'vibrations': '1.6063114300581622 m/s²'}",0
V02205941,A340_3887,2024-07-18,1.2,"{'temp': '-10.5°C', 'pressure': '879.1 hPa', 'vibrations': '1.9515678728742962 m/s²'}",0
V06166669,A340_3962,2024-07-18,4.3,"{'temp': '7.1°C', 'pressure': '930.7 hPa', 'vibrations': '0.3384844725274061 m/s²'}",0
V07563739,B747_4725,2024-07-18,11.1,"{'temp': '0.0°C', 'pressure': '991.1 hPa', 'vibrations': '2.354269262789512 m/s²'}",1
V09738035,CRJ900_5500,2024-07-18,5.0,"{'temp': '-5.6°C', 'pressure': '932.7 hPa', 'vibrations': '4.037528568245174 m/s²'}",0
V04601000,A350_2655,2024-07-18,2.7,"{'temp': '-1.1°C', 'pressure': '973.8 hPa', 'vibrations': '0.20837409037096466 m/s²'}",0
V02870070,A350_6495,2024-07-18,6.9,"{'temp': '2.1°C', 'pressure': '914.1 hPa', 'vibrations': '4.9436561377010015 m/s²'}",0
V07017480,B777_3776,2024-07-18,3.7,"{'temp': '2.9°C', 'pressure': '955.3 hPa', 'vibrations': '0.5163420406899949 m/s²'}",0
V06506757,A350_0643,2024-07-18,5.1,"{'temp': '5.0°C', 'pressure': '981.7 hPa', 'vibrations': '4.885024470023271 m/s²'}",0
V03503902,A350_6452,2024-07-18,2.8,"{'temp': '-4.1°C', 'pressure': '972.9 hPa', 'vibrations': '0.8431878169134216 m/s²'}",0
V01337339,A320_6924,2024-07-18,8.8,"{'temp': '-3.7°C', 'pressure': '1007.1 hPa', 'vibrations': '0.6175752937809903 m/s²'}",0
V05000268,B737_3303,2024-07-18,4.2,"{'temp': '7.4°C', 'pressure': '887.9 hPa', 'vibrations': '4.333610309916411 m/s²'}",0
V08509038,B767_2417,2024-07-18,4.0,"{'temp': '7.6°C', 'pressure': '1007.0 hPa', 'vibrations': '1.6847046179985958 m/s²'}",0
V09380689,B747_4152,2024-07-18,1.2,"{'temp': '-2.4°C', 'pressure': '942.1 hPa', 'vibrations': '4.689700940194973 m/s²'}",0
V03360032,B737_1936,2024-07-18,7.1,"{'temp': '-23.7°C', 'pressure': '998.3 hPa', 'vibrations': '4.4615237463082975 m/s²'}",2
V08029491,A340_4021,2024-07-18,2.7,"{'temp': '5.1°C', 'pressure': '933.8 hPa', 'vibrations': '0.16016798694759304 m/s²'}",0
V03907120,A340_1384,2024-07-18,3.5,"{'temp': '9.1°C', 'pressure': '967.7 hPa', 'vibrations': '0.9774681458411943 m/s²'}",0
V00326657,A330_6573,2024-07-18,8.8,"{'temp': '-2.0°C', 'pressure': '910.0 hPa', 'vibrations': '2.119270068367336 m/s²'}",0
V01867337,A380_6283,2024-07-18,4.1,"{'temp': '14.8°C', 'pressure': '954.2 hPa', 'vibrations': '2.894402102104605 m/s²'}",0
V00656409,B747_6747,2024-07-18,3.8,"{'temp': '-15.0°C', 'pressure': '1012.0 hPa', 'vibrations': '2.8021982808281622 m/s²'}",1
V09392283,B747_2659,2024-07-18,3.1,"{'temp': '-1.2°C', 'pressure': '896.1 hPa', 'vibrations': '1.3866166242951543 m/s²'}",0
V01674429,CRJ900_4821,2024-07-18,7.3,"{'temp': '4.1°C', 'pressure': '1034.9 hPa', 'vibrations': '4.011203581106958 m/s²'}",0
V07444902,B767_2790,2024-07-18,5.1,"{'temp': '-14.9°C', 'pressure': '923.8 hPa', 'vibrations': '2.070708690459937 m/s²'}",1
