ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V09209913,CRJ700_2189,2024-07-25,7.7,"{'temp': '6.8°C', 'pressure': '1005.9 hPa', 'vibrations': '0.39814480985889744 m/s²'}",0
V09875158,A330_6979,2024-07-25,9.1,"{'temp': '4.0°C', 'pressure': '946.6 hPa', 'vibrations': '3.115310806778333 m/s²'}",0
V05525340,A340_1505,2024-07-25,9.1,"{'temp': '-0.1°C', 'pressure': '841.8 hPa', 'vibrations': '4.897617662183316 m/s²'}",0
V03235532,A330_4686,2024-07-25,3.1,"{'temp': '-6.9°C', 'pressure': '969.6 hPa', 'vibrations': '3.8224813914063827 m/s²'}",0
V04244924,B777_3776,2024-07-25,6.6,"{'temp': '-4.6°C', 'pressure': '883.9 hPa', 'vibrations': '4.129167279541841 m/s²'}",0
V05411603,B747_2724,2024-07-25,4.6,"{'temp': '7.7°C', 'pressure': '1019.4 hPa', 'vibrations': '0.47815962315646887 m/s²'}",0
V07890153,B767_2790,2024-07-25,0.6,"{'temp': '3.3°C', 'pressure': '913.6 hPa', 'vibrations': '0.42639868427953975 m/s²'}",0
V05351888,E175_4082,2024-07-25,8.7,"{'temp': '1.0°C', 'pressure': '847.0 hPa', 'vibrations': '0.8448731847390295 m/s²'}",0
V01984028,A321_5206,2024-07-25,0.6,"{'temp': '7.4°C', 'pressure': '952.3 hPa', 'vibrations': '3.0344993531093807 m/s²'}",0
V02320963,A330_1199,2024-07-25,4.2,"{'temp': '-6.5°C', 'pressure': '976.7 hPa', 'vibrations': '3.8513802007154325 m/s²'}",0
V02209948,CRJ700_1002,2024-07-25,4.4,"{'temp': '12.5°C', 'pressure': '1034.4 hPa', 'vibrations': '1.737251322673175 m/s²'}",0
V09179649,E170_3927,2024-07-25,4.8,"{'temp': '-13.0°C', 'pressure': '982.4 hPa', 'vibrations': '1.6989006888595626 m/s²'}",1
V04492640,CRJ900_1740,2024-07-25,9.5,"{'temp': '-18.0°C', 'pressure': '966.6 hPa', 'vibrations': '0.02087786508511713 m/s²'}",1
V07319306,B757_0375,2024-07-25,7.6,"{'temp': '-7.6°C', 'pressure': '909.6 hPa', 'vibrations': '0.6233889634414819 m/s²'}",0
V09718110,E175_3327,2024-07-25,1.7,"{'temp': '-1.8°C', 'pressure': '950.0 hPa', 'vibrations': '3.681235647952286 m/s²'}",0
V00076264,B767_2315,2024-07-25,5.8,"{'temp': '-16.2°C', 'pressure': '881.2 hPa', 'vibrations': '0.8076882330695762 m/s²'}",1
V00458391,A330_4129,2024-07-25,4.8,"{'temp': '-2.8°C', 'pressure': '950.1 hPa', 'vibrations': '3.9892953445632138 m/s²'}",2
V03309491,B767_5422,2024-07-25,4.7,"{'temp': '1.0°C', 'pressure': '964.4 hPa', 'vibrations': '4.2315046808856005 m/s²'}",0
V05658432,B747_1988,2024-07-25,4.3,"{'temp': '24.8°C', 'pressure': '910.2 hPa', 'vibrations': '3.6268941437865165 m/s²'}",2
V00825383,B767_2803,2024-07-25,4.7,"{'temp': '3.3°C', 'pressure': '1046.5 hPa', 'vibrations': '2.7454778299694578 m/s²'}",0
V08988728,A330_6573,2024-07-25,0.6,"{'temp': '-3.9°C', 'pressure': '855.7 hPa', 'vibrations': '0.717157959980908 m/s²'}",0
V04734100,B777_5397,2024-07-25,5.1,"{'temp': '3.2°C', 'pressure': '989.9 hPa', 'vibrations': '4.1824705785464875 m/s²'}",0
V00681678,A350_2655,2024-07-25,8.2,"{'temp': '1.9°C', 'pressure': '935.2 hPa', 'vibrations': '1.726576064904441 m/s²'}",0
V09394351,A330_6708,2024-07-25,6.9,"{'temp': '2.7°C', 'pressure': '926.2 hPa', 'vibrations': '3.5468036797221014 m/s²'}",0
V05347306,CRJ900_1993,2024-07-25,4.7,"{'temp': '21.9°C', 'pressure': '848.3 hPa', 'vibrations': '3.4748050589098662 m/s²'}",1
V09945732,B737_1524,2024-07-25,6.9,"{'temp': '-17.4°C', 'pressure': '1020.6 hPa', 'vibrations': '0.06749779416433566 m/s²'}",1
V06801689,CRJ900_3374,2024-07-25,7.7,"{'temp': '-9.7°C', 'pressure': '974.8 hPa', 'vibrations': '0.5479380167527159 m/s²'}",2
V05465700,B747_0442,2024-07-25,3.8,"{'temp': '-5.6°C', 'pressure': '953.1 hPa', 'vibrations': '0.42326902435216085 m/s²'}",0
V08688237,B777_5688,2024-07-25,4.5,"{'temp': '-1.7°C', 'pressure': '896.9 hPa', 'vibrations': '0.3126223719173643 m/s²'}",0
V04978455,CRJ700_3181,2024-07-25,2.7,"{'temp': '-2.8°C', 'pressure': '924.3 hPa', 'vibrations': '2.0864673929820117 m/s²'}",0
V00921680,A320_6493,2024-07-25,8.8,"{'temp': '10.9°C', 'pressure': '933.3 hPa', 'vibrations': '3.768176990934395 m/s²'}",0
V00886463,B767_4217,2024-07-25,4.6,"{'temp': '11.0°C', 'pressure': '1056.1 hPa', 'vibrations': '0.8555165640892493 m/s²'}",0
V05314120,CRJ900_3675,2024-07-25,4.1,"{'temp': '6.8°C', 'pressure': '1047.4 hPa', 'vibrations': '1.4813429593550747 m/s²'}",0
V02925668,E175_2805,2024-07-25,2.7,"{'temp': '-1.4°C', 'pressure': '919.3 hPa', 'vibrations': '3.3069404702046827 m/s²'}",0
V08698566,CRJ900_3749,2024-07-25,9.3,"{'temp': '-17.3°C', 'pressure': '1041.8 hPa', 'vibrations': '2.671027807735876 m/s²'}",1
V07637747,B747_4725,2024-07-25,5.9,"{'temp': '20.7°C', 'pressure': '1012.7 hPa', 'vibrations': '4.849254546945928 m/s²'}",1
V00404004,B777_6740,2024-07-25,0.6,"{'temp': '11.4°C', 'pressure': '941.6 hPa', 'vibrations': '4.348292204024111 m/s²'}",0
V07403938,A330_3404,2024-07-25,4.4,"{'temp': '-14.4°C', 'pressure': '905.9 hPa', 'vibrations': '3.5104052091028217 m/s²'}",1
V06761455,E175_1426,2024-07-25,3.8,"{'temp': '0.8°C', 'pressure': '908.8 hPa', 'vibrations': '4.192106729595849 m/s²'}",0
V04636905,A350_6452,2024-07-25,0.6,"{'temp': '1.0°C', 'pressure': '922.0 hPa', 'vibrations': '4.282723253807144 m/s²'}",0
V00137881,CRJ900_6319,2024-07-25,5.0,"{'temp': '-3.7°C', 'pressure': '932.6 hPa', 'vibrations': '0.09388697450510741 m/s²'}",0
V00728819,CRJ900_1943,2024-07-25,8.5,"{'temp': '-1.9°C', 'pressure': '957.2 hPa', 'vibrations': '3.252054163661176 m/s²'}",0
V08678616,E170_3393,2024-07-25,7.0,"{'temp': '16.0°C', 'pressure': '1004.5 hPa', 'vibrations': '0.7996852696893891 m/s²'}",0
V02200441,A330_6095,2024-07-25,4.0,"{'temp': '1.2°C', 'pressure': '994.4 hPa', 'vibrations': '0.47502545973741483 m/s²'}",0
V09738863,B737_0789,2024-07-25,0.6,"{'temp': '27.0°C', 'pressure': '1021.8 hPa', 'vibrations': '3.516816737177366 m/s²'}",1
V06194220,A380_2017,2024-07-25,3.8,"{'temp': '9.2°C', 'pressure': '976.0 hPa', 'vibrations': '4.475845408387118 m/s²'}",0
V08816012,B747_5923,2024-07-25,3.9,"{'temp': '-22.8°C', 'pressure': '897.9 hPa', 'vibrations': '1.047602106427683 m/s²'}",1
V03521302,A320_5229,2024-07-25,9.0,"{'temp': '-8.3°C', 'pressure': '1004.0 hPa', 'vibrations': '0.814835986957852 m/s²'}",0
V04459023,B777_6867,2024-07-25,5.4,"{'temp': '-22.2°C', 'pressure': '955.7 hPa', 'vibrations': '4.665089211478596 m/s²'}",1
V06211388,A380_6924,2024-07-25,5.2,"{'temp': '7.3°C', 'pressure': '940.8 hPa', 'vibrations': '2.082516270314736 m/s²'}",0
V07947885,E170_1130,2024-07-25,2.7,"{'temp': '10.1°C', 'pressure': '922.2 hPa', 'vibrations': '3.983889516930117 m/s²'}",0
V00382990,A330_3411,2024-07-25,6.4,"{'temp': '-12.9°C', 'pressure': '939.0 hPa', 'vibrations': '4.108363503309132 m/s²'}",1
V06251777,E170_6420,2024-07-25,4.4,"{'temp': '10.0°C', 'pressure': '969.5 hPa', 'vibrations': '3.0976533686840875 m/s²'}",0
V08197246,A350_2804,2024-07-25,5.3,"{'temp': '0.5°C', 'pressure': '903.9 hPa', 'vibrations': '3.569219919845654 m/s²'}",0
V00109537,B757_4533,2024-07-25,3.5,"{'temp': '19.8°C', 'pressure': '1037.0 hPa', 'vibrations': '1.7981273691613964 m/s²'}",0
V05022817,B737_3924,2024-07-25,6.5,"{'temp': '18.6°C', 'pressure': '872.2 hPa', 'vibrations': '4.4838369171332735 m/s²'}",0
V06572626,B767_0277,2024-07-25,4.8,"{'temp': '3.2°C', 'pressure': '935.9 hPa', 'vibrations': '2.569583921567375 m/s²'}",2
V07402524,B757_2518,2024-07-25,3.6,"{'temp': '-6.2°C', 'pressure': '994.1 hPa', 'vibrations': '0.20597608439973214 m/s²'}",0
V05401582,A321_0473,2024-07-25,5.0,"{'temp': '16.4°C', 'pressure': '901.8 hPa', 'vibrations': '4.2218368871384735 m/s²'}",0
V06776931,B757_2908,2024-07-25,7.2,"{'temp': '4.6°C', 'pressure': '1038.5 hPa', 'vibrations': '3.7370742579736134 m/s²'}",0
V06570868,A330_2237,2024-07-25,2.5,"{'temp': '-2.4°C', 'pressure': '973.3 hPa', 'vibrations': '0.9344639594362719 m/s²'}",0
V05943831,E175_2963,2024-07-25,3.5,"{'temp': '16.3°C', 'pressure': '1026.0 hPa', 'vibrations': '3.8451839403662396 m/s²'}",0
V03788450,CRJ900_6738,2024-07-25,7.6,"{'temp': '-11.4°C', 'pressure': '1071.9 hPa', 'vibrations': '0.9473100003283225 m/s²'}",2
V03929258,A380_0594,2024-07-25,6.0,"{'temp': '12.7°C', 'pressure': '956.3 hPa', 'vibrations': '2.8233711987945704 m/s²'}",0
V06055969,A340_4662,2024-07-25,6.2,"{'temp': '-11.3°C', 'pressure': '1059.0 hPa', 'vibrations': '1.575043571606538 m/s²'}",0
V08750854,A321_6807,2024-07-25,5.0,"{'temp': '-8.9°C', 'pressure': '966.4 hPa', 'vibrations': '0.6714295950565263 m/s²'}",0
V09650963,B757_6477,2024-07-25,3.7,"{'temp': '-8.9°C', 'pressure': '1063.6 hPa', 'vibrations': '0.5119276483313828 m/s²'}",0
V06628980,A340_4021,2024-07-25,6.5,"{'temp': '4.0°C', 'pressure': '965.3 hPa', 'vibrations': '4.523286955098497 m/s²'}",0
V04654904,A330_4046,2024-07-25,8.6,"{'temp': '17.9°C', 'pressure': '903.9 hPa', 'vibrations': '1.9758226900233289 m/s²'}",0
V09454209,A350_0500,2024-07-25,5.1,"{'temp': '0.4°C', 'pressure': '979.4 hPa', 'vibrations': '2.1691692428652627 m/s²'}",0
V01597933,A350_3976,2024-07-25,3.5,"{'temp': '10.2°C', 'pressure': '1051.0 hPa', 'vibrations': '0.7644296023048425 m/s²'}",0
V06357079,A340_4633,2024-07-25,5.7,"{'temp': '-6.5°C', 'pressure': '997.8 hPa', 'vibrations': '4.390401563649428 m/s²'}",0
V05540977,A320_2237,2024-07-25,4.8,"{'temp': '15.8°C', 'pressure': '1063.8 hPa', 'vibrations': '3.6393839760842983 m/s²'}",0
V05457593,B777_4029,2024-07-25,6.2,"{'temp': '12.0°C', 'pressure': '909.9 hPa', 'vibrations': '3.947881965371943 m/s²'}",0
V07874440,A321_1458,2024-07-25,2.6,"{'temp': '-2.1°C', 'pressure': '886.4 hPa', 'vibrations': '4.514398814739386 m/s²'}",0
V02032094,B747_2659,2024-07-25,3.6,"{'temp': '-4.5°C', 'pressure': '918.8 hPa', 'vibrations': '4.030200337594178 m/s²'}",2
V06664488,B747_5273,2024-07-25,2.8,"{'temp': '-32.3°C', 'pressure': '949.6 hPa', 'vibrations': '4.009886542851634 m/s²'}",1
V09966769,A340_3962,2024-07-25,4.9,"{'temp': '-16.1°C', 'pressure': '1016.8 hPa', 'vibrations': '3.871232219285356 m/s²'}",1
V09809375,CRJ700_3108,2024-07-25,5.4,"{'temp': '1.8°C', 'pressure': '883.4 hPa', 'vibrations': '1.985405813008176 m/s²'}",0
V05180087,CRJ700_1968,2024-07-25,3.8,"{'temp': '7.5°C', 'pressure': '974.3 hPa', 'vibrations': '2.115572506939407 m/s²'}",0
V07968100,E175_2977,2024-07-25,9.1,"{'temp': '-1.3°C', 'pressure': '1037.2 hPa', 'vibrations': '4.968707807751716 m/s²'}",0
V04834269,B737_1256,2024-07-25,6.0,"{'temp': '-2.2°C', 'pressure': '1016.8 hPa', 'vibrations': '4.13525217243487 m/s²'}",2
V05220770,A350_6092,2024-07-25,7.4,"{'temp': '-10.2°C', 'pressure': '969.6 hPa', 'vibrations': '0.6545546857988049 m/s²'}",0
V07044014,B737_1117,2024-07-25,5.4,"{'temp': '0.6°C', 'pressure': '1007.0 hPa', 'vibrations': '3.8414956890217655 m/s²'}",0
V08907808,A350_6495,2024-07-25,6.6,"{'temp': '13.8°C', 'pressure': '899.0 hPa', 'vibrations': '1.8765240966738872 m/s²'}",0
V01846975,E175_5414,2024-07-25,2.7,"{'temp': '-24.2°C', 'pressure': '1051.4 hPa', 'vibrations': '0.8888959826965398 m/s²'}",1
V09385402,E175_0620,2024-07-25,5.8,"{'temp': '1.9°C', 'pressure': '907.5 hPa', 'vibrations': '3.648072239814483 m/s²'}",0
V04742938,B747_1460,2024-07-25,3.7,"{'temp': '-20.2°C', 'pressure': '1074.7 hPa', 'vibrations': '2.4066793511739997 m/s²'}",1
V03372489,A320_6924,2024-07-25,4.7,"{'temp': '6.9°C', 'pressure': '1027.3 hPa', 'vibrations': '3.213598498412194 m/s²'}",0
