ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08720570,A330_6095,2024-07-09,4.0,"{'temp': '7.0°C', 'pressure': '907.6 hPa', 'vibrations': '2.4939542219988153 m/s²'}",0
V00630018,CRJ700_1442,2024-07-09,4.1,"{'temp': '-7.4°C', 'pressure': '967.9 hPa', 'vibrations': '0.6341999818282656 m/s²'}",0
V03308892,B737_1524,2024-07-09,5.6,"{'temp': '10.1°C', 'pressure': '898.7 hPa', 'vibrations': '1.1310121663834067 m/s²'}",0
V04102706,CRJ700_1968,2024-07-09,6.5,"{'temp': '-6.1°C', 'pressure': '949.0 hPa', 'vibrations': '2.8648372200244405 m/s²'}",0
V01933110,B757_6477,2024-07-09,5.1,"{'temp': '10.5°C', 'pressure': '936.6 hPa', 'vibrations': '4.271322831698432 m/s²'}",0
V01505283,A350_0441,2024-07-09,1.2,"{'temp': '-3.3°C', 'pressure': '959.6 hPa', 'vibrations': '2.425991259939008 m/s²'}",0
V09292705,B737_0940,2024-07-09,3.5,"{'temp': '0.0°C', 'pressure': '842.2 hPa', 'vibrations': '3.280296972810195 m/s²'}",0
V02164667,A350_6031,2024-07-09,4.6,"{'temp': '16.9°C', 'pressure': '891.5 hPa', 'vibrations': '2.7732376560152474 m/s²'}",0
V09772506,A321_5105,2024-07-09,5.6,"{'temp': '1.6°C', 'pressure': '910.4 hPa', 'vibrations': '4.227909254402614 m/s²'}",0
V02070344,E175_2805,2024-07-09,3.2,"{'temp': '-2.7°C', 'pressure': '938.7 hPa', 'vibrations': '1.1609073650531632 m/s²'}",0
V09954740,B747_4725,2024-07-09,8.3,"{'temp': '11.2°C', 'pressure': '1013.8 hPa', 'vibrations': '0.36921283504646407 m/s²'}",0
V06515568,E175_5414,2024-07-09,4.1,"{'temp': '5.2°C', 'pressure': '967.5 hPa', 'vibrations': '4.157558118374466 m/s²'}",0
V02901201,B777_5688,2024-07-09,3.5,"{'temp': '-0.4°C', 'pressure': '992.4 hPa', 'vibrations': '3.311187338081718 m/s²'}",0
V00029532,B757_6092,2024-07-09,4.5,"{'temp': '-7.9°C', 'pressure': '940.5 hPa', 'vibrations': '2.2496343848695375 m/s²'}",0
V08423611,B757_4533,2024-07-09,8.0,"{'temp': '4.8°C', 'pressure': '966.7 hPa', 'vibrations': '1.6021528134175722 m/s²'}",0
V02019534,CRJ700_2863,2024-07-09,4.8,"{'temp': '-12.2°C', 'pressure': '872.8 hPa', 'vibrations': '4.387118278339607 m/s²'}",1
V03055915,CRJ700_2189,2024-07-09,3.5,"{'temp': '-13.6°C', 'pressure': '898.9 hPa', 'vibrations': '4.556399795751618 m/s²'}",1
V02576288,A340_1384,2024-07-09,9.4,"{'temp': '6.4°C', 'pressure': '941.4 hPa', 'vibrations': '2.206308502138162 m/s²'}",0
V09798291,B757_0697,2024-07-09,4.6,"{'temp': '7.6°C', 'pressure': '1021.6 hPa', 'vibrations': '3.2833706178048856 m/s²'}",0
V06635785,B777_3000,2024-07-09,9.2,"{'temp': '7.7°C', 'pressure': '892.2 hPa', 'vibrations': '4.060882392245183 m/s²'}",0
V08057061,CRJ700_1788,2024-07-09,9.7,"{'temp': '-6.9°C', 'pressure': '1057.6 hPa', 'vibrations': '0.07818702559979296 m/s²'}",0
V03296786,A330_6979,2024-07-09,0.6,"{'temp': '0.4°C', 'pressure': '997.4 hPa', 'vibrations': '3.7835011530963563 m/s²'}",0
V01138103,B737_5581,2024-07-09,4.0,"{'temp': '-1.2°C', 'pressure': '900.4 hPa', 'vibrations': '2.7409127990463764 m/s²'}",0
V05194155,E175_6879,2024-07-09,0.9,"{'temp': '-22.8°C', 'pressure': '1019.3 hPa', 'vibrations': '2.339603599701445 m/s²'}",1
V01176512,B747_2659,2024-07-09,6.5,"{'temp': '-17.8°C', 'pressure': '995.4 hPa', 'vibrations': '2.7772380388550366 m/s²'}",1
V01762060,A380_0415,2024-07-09,7.4,"{'temp': '8.6°C', 'pressure': '1007.9 hPa', 'vibrations': '1.7439826745167992 m/s²'}",0
V09480258,CRJ700_1002,2024-07-09,6.9,"{'temp': '-12.4°C', 'pressure': '1014.1 hPa', 'vibrations': '3.692300010400864 m/s²'}",1
V04614101,E170_3393,2024-07-09,7.8,"{'temp': '-3.9°C', 'pressure': '890.6 hPa', 'vibrations': '0.1994124427409999 m/s²'}",0
V09567168,CRJ900_5500,2024-07-09,3.4,"{'temp': '-13.9°C', 'pressure': '987.6 hPa', 'vibrations': '1.158494341048587 m/s²'}",1
V01134329,E170_2583,2024-07-09,9.9,"{'temp': '-10.4°C', 'pressure': '896.3 hPa', 'vibrations': '1.8004766379313026 m/s²'}",0
V06392368,E170_1544,2024-07-09,4.6,"{'temp': '-3.1°C', 'pressure': '954.7 hPa', 'vibrations': '3.386576118998966 m/s²'}",0
V05045981,CRJ900_1740,2024-07-09,5.8,"{'temp': '23.5°C', 'pressure': '916.1 hPa', 'vibrations': '1.980077990544515 m/s²'}",1
V07223840,E175_4558,2024-07-09,4.3,"{'temp': '6.1°C', 'pressure': '966.5 hPa', 'vibrations': '0.4915086355585463 m/s²'}",0
V04383660,A350_1689,2024-07-09,5.8,"{'temp': '8.4°C', 'pressure': '974.8 hPa', 'vibrations': '3.897871343725961 m/s²'}",0
V04351421,B747_5273,2024-07-09,3.4,"{'temp': '9.0°C', 'pressure': '938.4 hPa', 'vibrations': '4.579812845253711 m/s²'}",2
V06936763,A350_0643,2024-07-09,4.8,"{'temp': '10.2°C', 'pressure': '931.6 hPa', 'vibrations': '2.5670269169201165 m/s²'}",0
V07102258,B737_1256,2024-07-09,5.0,"{'temp': '10.3°C', 'pressure': '957.4 hPa', 'vibrations': '2.1366451573007534 m/s²'}",0
V06536884,A380_6283,2024-07-09,0.6,"{'temp': '-12.4°C', 'pressure': '1016.2 hPa', 'vibrations': '1.2781161920851614 m/s²'}",1
V07384934,A380_3155,2024-07-09,0.8,"{'temp': '-7.3°C', 'pressure': '1008.8 hPa', 'vibrations': '4.227019986062616 m/s²'}",0
V00807364,A350_3976,2024-07-09,6.0,"{'temp': '-1.5°C', 'pressure': '967.8 hPa', 'vibrations': '1.007272925156923 m/s²'}",0
V02102191,A320_2497,2024-07-09,0.9,"{'temp': '-8.3°C', 'pressure': '1035.4 hPa', 'vibrations': '2.3459359683778653 m/s²'}",0
V03893454,A321_0181,2024-07-09,6.9,"{'temp': '26.9°C', 'pressure': '912.5 hPa', 'vibrations': '3.559349879981815 m/s²'}",1
V06741751,A320_1884,2024-07-09,8.1,"{'temp': '9.9°C', 'pressure': '933.6 hPa', 'vibrations': '0.5436389137395592 m/s²'}",0
V08003652,A340_2793,2024-07-09,8.2,"{'temp': '-1.3°C', 'pressure': '918.1 hPa', 'vibrations': '1.1448750108745824 m/s²'}",0
V02295716,B747_3165,2024-07-09,3.0,"{'temp': '-0.7°C', 'pressure': '1012.6 hPa', 'vibrations': '2.3000001649904798 m/s²'}",0
V01018041,A320_6678,2024-07-09,4.4,"{'temp': '-13.4°C', 'pressure': '903.2 hPa', 'vibrations': '2.8847008683483146 m/s²'}",1
V08954720,B757_2518,2024-07-09,6.2,"{'temp': '1.5°C', 'pressure': '915.4 hPa', 'vibrations': '2.295308142328908 m/s²'}",0
V08310134,A340_6933,2024-07-09,7.2,"{'temp': '1.5°C', 'pressure': '994.1 hPa', 'vibrations': '2.3844515076474186 m/s²'}",0
V00818242,A380_2017,2024-07-09,5.7,"{'temp': '0.8°C', 'pressure': '919.1 hPa', 'vibrations': '4.517119657835794 m/s²'}",0
V03617950,A340_3962,2024-07-09,6.4,"{'temp': '23.6°C', 'pressure': '918.2 hPa', 'vibrations': '3.301093206251911 m/s²'}",1
V02084186,A350_2804,2024-07-09,10.4,"{'temp': '0.1°C', 'pressure': '927.3 hPa', 'vibrations': '4.354938034902651 m/s²'}",0
V00467486,B737_3303,2024-07-09,2.3,"{'temp': '-0.3°C', 'pressure': '919.9 hPa', 'vibrations': '0.16073858985065137 m/s²'}",0
