ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08559424,A380_0710,2024-06-21,5.9,"{'temp': '-8.3°C', 'pressure': '957.4 hPa', 'vibrations': '0.05483180923868958 m/s²'}",0
V07037503,B757_6806,2024-06-21,5.0,"{'temp': '11.4°C', 'pressure': '866.3 hPa', 'vibrations': '3.184335380089146 m/s²'}",2
V03606347,A330_3411,2024-06-21,7.1,"{'temp': '-9.6°C', 'pressure': '1007.9 hPa', 'vibrations': '2.5136662572940454 m/s²'}",0
V08966918,E175_2805,2024-06-21,0.6,"{'temp': '12.8°C', 'pressure': '1033.5 hPa', 'vibrations': '2.2790807905871975 m/s²'}",0
V06440775,B767_2803,2024-06-21,1.8,"{'temp': '8.2°C', 'pressure': '916.9 hPa', 'vibrations': '1.9263646408764297 m/s²'}",0
V00860433,A320_6924,2024-06-21,8.0,"{'temp': '2.2°C', 'pressure': '984.0 hPa', 'vibrations': '2.6204357723876477 m/s²'}",0
V03155779,CRJ700_3108,2024-06-21,4.6,"{'temp': '5.0°C', 'pressure': '927.2 hPa', 'vibrations': '4.038758043784379 m/s²'}",0
V04087756,CRJ900_4042,2024-06-21,5.2,"{'temp': '13.2°C', 'pressure': '985.8 hPa', 'vibrations': '0.7489902360933115 m/s²'}",0
V03572163,E175_4082,2024-06-21,8.7,"{'temp': '-10.2°C', 'pressure': '934.7 hPa', 'vibrations': '4.6235149402982625 m/s²'}",1
V06478037,CRJ700_2189,2024-06-21,8.5,"{'temp': '0.1°C', 'pressure': '953.5 hPa', 'vibrations': '0.47985901663698594 m/s²'}",0
V04561440,CRJ700_0969,2024-06-21,6.2,"{'temp': '-3.6°C', 'pressure': '976.9 hPa', 'vibrations': '4.670448220583215 m/s²'}",0
V01552086,A320_6493,2024-06-21,4.2,"{'temp': '-11.5°C', 'pressure': '989.6 hPa', 'vibrations': '4.897143452696288 m/s²'}",0
V09403645,E175_3327,2024-06-21,5.1,"{'temp': '-8.3°C', 'pressure': '933.9 hPa', 'vibrations': '3.489086175689989 m/s²'}",0
V03010833,B777_2912,2024-06-21,5.3,"{'temp': '-3.3°C', 'pressure': '970.5 hPa', 'vibrations': '4.857082701400914 m/s²'}",0
V07503840,A380_0178,2024-06-21,9.6,"{'temp': '16.2°C', 'pressure': '978.0 hPa', 'vibrations': '2.541307297752753 m/s²'}",2
V09378358,E170_5551,2024-06-21,4.6,"{'temp': '-0.1°C', 'pressure': '969.5 hPa', 'vibrations': '3.261396435618945 m/s²'}",0
V00843108,CRJ900_3749,2024-06-21,2.3,"{'temp': '-22.3°C', 'pressure': '849.0 hPa', 'vibrations': '3.087814764241638 m/s²'}",1
V06651258,A340_6668,2024-06-21,4.9,"{'temp': '-14.4°C', 'pressure': '985.8 hPa', 'vibrations': '4.940382544829559 m/s²'}",1
V05934190,A340_6943,2024-06-21,6.2,"{'temp': '-1.0°C', 'pressure': '949.6 hPa', 'vibrations': '3.254182804740448 m/s²'}",0
V05142179,A330_6095,2024-06-21,2.1,"{'temp': '-8.8°C', 'pressure': '1005.3 hPa', 'vibrations': '3.7296852908407887 m/s²'}",0
V01501323,A340_2827,2024-06-21,4.7,"{'temp': '-2.9°C', 'pressure': '915.5 hPa', 'vibrations': '1.7877634756086032 m/s²'}",0
V08658733,E170_2943,2024-06-21,1.6,"{'temp': '-3.4°C', 'pressure': '959.1 hPa', 'vibrations': '0.12028962313213654 m/s²'}",0
V05364661,A380_3155,2024-06-21,8.8,"{'temp': '0.4°C', 'pressure': '983.6 hPa', 'vibrations': '3.06210472979925 m/s²'}",0
V05517244,B737_1936,2024-06-21,6.3,"{'temp': '13.2°C', 'pressure': '952.7 hPa', 'vibrations': '0.9942752754910855 m/s²'}",0
V03043369,A320_2562,2024-06-21,6.7,"{'temp': '1.5°C', 'pressure': '928.3 hPa', 'vibrations': '0.19325075240180067 m/s²'}",0
V06724942,A340_3614,2024-06-21,5.0,"{'temp': '0.4°C', 'pressure': '873.4 hPa', 'vibrations': '0.22419682426611076 m/s²'}",0
V06443227,B747_1988,2024-06-21,0.6,"{'temp': '-0.0°C', 'pressure': '854.7 hPa', 'vibrations': '0.12018704321394291 m/s²'}",0
V04600255,A320_6731,2024-06-21,2.5,"{'temp': '-1.7°C', 'pressure': '913.8 hPa', 'vibrations': '0.7137415332693198 m/s²'}",0
V07201932,CRJ900_1993,2024-06-21,0.9,"{'temp': '-2.1°C', 'pressure': '1005.3 hPa', 'vibrations': '3.3245754360335846 m/s²'}",0
V02800949,A321_4232,2024-06-21,3.2,"{'temp': '-4.8°C', 'pressure': '898.2 hPa', 'vibrations': '1.8387998271736832 m/s²'}",0
V06237290,A340_3887,2024-06-21,2.9,"{'temp': '2.1°C', 'pressure': '913.9 hPa', 'vibrations': '1.7948836701095694 m/s²'}",0
V03417581,A330_4046,2024-06-21,6.4,"{'temp': '-10.1°C', 'pressure': '958.4 hPa', 'vibrations': '2.5781689962251404 m/s²'}",0
V00476853,B757_1844,2024-06-21,0.6,"{'temp': '19.9°C', 'pressure': '936.2 hPa', 'vibrations': '4.555845552168284 m/s²'}",0
V01579921,B757_0375,2024-06-21,4.8,"{'temp': '-7.2°C', 'pressure': '986.9 hPa', 'vibrations': '4.280351244407054 m/s²'}",0
V07151854,A321_3707,2024-06-21,6.8,"{'temp': '6.9°C', 'pressure': '900.6 hPa', 'vibrations': '1.7773634392973858 m/s²'}",0
V06175115,CRJ700_2988,2024-06-21,2.4,"{'temp': '6.5°C', 'pressure': '989.2 hPa', 'vibrations': '0.46726069283391625 m/s²'}",0
V07521193,B767_4965,2024-06-21,8.9,"{'temp': '-0.1°C', 'pressure': '969.8 hPa', 'vibrations': '2.6179630364698436 m/s²'}",0
V09343152,A320_2497,2024-06-21,7.6,"{'temp': '6.7°C', 'pressure': '920.3 hPa', 'vibrations': '4.620797259065148 m/s²'}",0
V06428401,A380_5199,2024-06-21,1.3,"{'temp': '9.4°C', 'pressure': '886.0 hPa', 'vibrations': '0.9483256137578655 m/s²'}",0
V04131546,E170_3927,2024-06-21,7.6,"{'temp': '-8.9°C', 'pressure': '923.1 hPa', 'vibrations': '2.1497904945297015 m/s²'}",0
V01427736,B747_2724,2024-06-21,4.7,"{'temp': '-2.1°C', 'pressure': '982.7 hPa', 'vibrations': '3.8978638790450066 m/s²'}",0
V08261802,E170_2583,2024-06-21,8.7,"{'temp': '-15.2°C', 'pressure': '1000.7 hPa', 'vibrations': '3.2894018117106727 m/s²'}",1
V05531484,A330_5146,2024-06-21,0.6,"{'temp': '-5.8°C', 'pressure': '870.7 hPa', 'vibrations': '4.466440477223833 m/s²'}",0
V08581223,CRJ900_6738,2024-06-21,3.8,"{'temp': '-6.1°C', 'pressure': '916.9 hPa', 'vibrations': '4.254882538275101 m/s²'}",0
V08857590,E170_5551,2024-06-21,6.1,"{'temp': '4.5°C', 'pressure': '934.6 hPa', 'vibrations': '3.7728071610306415 m/s²'}",0
V04937220,B747_4725,2024-06-21,7.6,"{'temp': '-7.5°C', 'pressure': '928.8 hPa', 'vibrations': '1.3447545556042089 m/s²'}",0
V09620629,A350_2804,2024-06-21,5.1,"{'temp': '-0.8°C', 'pressure': '855.8 hPa', 'vibrations': '3.889992951378961 m/s²'}",0
V04663707,A350_2655,2024-06-21,3.6,"{'temp': '10.5°C', 'pressure': '943.4 hPa', 'vibrations': '4.171403290199254 m/s²'}",0
V07441344,A320_1930,2024-06-21,5.3,"{'temp': '5.9°C', 'pressure': '924.4 hPa', 'vibrations': '4.190249429996183 m/s²'}",0
V07831252,A350_1177,2024-06-21,3.6,"{'temp': '4.7°C', 'pressure': '898.0 hPa', 'vibrations': '3.8128709240427754 m/s²'}",0
V03661057,B737_0789,2024-06-21,7.3,"{'temp': '-6.7°C', 'pressure': '968.4 hPa', 'vibrations': '1.5120216962786848 m/s²'}",0
V09679692,A321_0473,2024-06-21,3.7,"{'temp': '-10.6°C', 'pressure': '961.6 hPa', 'vibrations': '0.04622755551900504 m/s²'}",0
V09009346,A350_0441,2024-06-21,7.9,"{'temp': '4.1°C', 'pressure': '908.6 hPa', 'vibrations': '0.19129362433939534 m/s²'}",0
V03454201,B737_2975,2024-06-21,5.0,"{'temp': '-0.9°C', 'pressure': '1015.7 hPa', 'vibrations': '2.0800327099190175 m/s²'}",0
V00654420,B757_2908,2024-06-21,4.6,"{'temp': '-8.0°C', 'pressure': '960.5 hPa', 'vibrations': '1.6743391997192818 m/s²'}",2
V03518700,B777_5688,2024-06-21,6.4,"{'temp': '15.4°C', 'pressure': '902.8 hPa', 'vibrations': '2.2334951322070267 m/s²'}",0
V08470976,A340_3962,2024-06-21,7.1,"{'temp': '-6.5°C', 'pressure': '968.4 hPa', 'vibrations': '2.442754932787246 m/s²'}",0
V08386890,B737_5581,2024-06-21,3.6,"{'temp': '-3.2°C', 'pressure': '798.6 hPa', 'vibrations': '3.7328669341285057 m/s²'}",0
V01807246,E170_4783,2024-06-21,2.4,"{'temp': '1.3°C', 'pressure': '1002.7 hPa', 'vibrations': '4.1178323361921425 m/s²'}",0
V01305559,A320_6242,2024-06-21,1.9,"{'temp': '19.3°C', 'pressure': '974.4 hPa', 'vibrations': '1.5519753753808256 m/s²'}",0
V00200054,B777_0122,2024-06-21,8.0,"{'temp': '-10.6°C', 'pressure': '1011.4 hPa', 'vibrations': '3.7046767295199334 m/s²'}",0
V03045458,B757_4533,2024-06-21,0.6,"{'temp': '-0.2°C', 'pressure': '968.4 hPa', 'vibrations': '3.6359892507432163 m/s²'}",0
V05027602,A330_2982,2024-06-21,7.1,"{'temp': '-3.3°C', 'pressure': '958.7 hPa', 'vibrations': '1.9104146014836414 m/s²'}",0
V02824620,E170_6913,2024-06-21,5.4,"{'temp': '8.0°C', 'pressure': '955.6 hPa', 'vibrations': '3.7592919375678586 m/s²'}",0
V07977163,E170_6353,2024-06-21,5.4,"{'temp': '7.8°C', 'pressure': '875.1 hPa', 'vibrations': '3.2512372178344013 m/s²'}",0
V07955399,A330_4686,2024-06-21,2.5,"{'temp': '12.1°C', 'pressure': '937.5 hPa', 'vibrations': '3.637983526073056 m/s²'}",0
V08618118,A350_3976,2024-06-21,4.4,"{'temp': '-17.3°C', 'pressure': '907.9 hPa', 'vibrations': '3.0160776070544113 m/s²'}",1
V04906900,CRJ700_1968,2024-06-21,4.4,"{'temp': '12.0°C', 'pressure': '1012.0 hPa', 'vibrations': '4.089119257113743 m/s²'}",0
V06734199,A350_0643,2024-06-21,9.2,"{'temp': '4.1°C', 'pressure': '991.9 hPa', 'vibrations': '1.2315496506453867 m/s²'}",0
V04181797,CRJ700_1442,2024-06-21,4.3,"{'temp': '-2.5°C', 'pressure': '943.3 hPa', 'vibrations': '0.636190107115821 m/s²'}",0
V01441797,B737_2262,2024-06-21,5.9,"{'temp': '-19.0°C', 'pressure': '910.0 hPa', 'vibrations': '4.326043135291436 m/s²'}",1
V08576969,A350_1889,2024-06-21,5.2,"{'temp': '7.8°C', 'pressure': '1005.2 hPa', 'vibrations': '2.0021467362608543 m/s²'}",0
V05355000,E170_1145,2024-06-21,3.1,"{'temp': '1.6°C', 'pressure': '958.7 hPa', 'vibrations': '3.047514542721039 m/s²'}",0
V06978556,B737_1256,2024-06-21,8.2,"{'temp': '16.5°C', 'pressure': '997.2 hPa', 'vibrations': '3.015548884020207 m/s²'}",0
V03578486,A321_1458,2024-06-21,4.6,"{'temp': '7.2°C', 'pressure': '988.0 hPa', 'vibrations': '0.9367937439262713 m/s²'}",0
