ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08022403,A320_6493,2024-07-30,4.0,"{'temp': '-3.1°C', 'pressure': '936.3 hPa', 'vibrations': '0.12786677887669906 m/s²'}",0
V01955182,A320_2237,2024-07-30,7.5,"{'temp': '6.3°C', 'pressure': '940.7 hPa', 'vibrations': '0.08927226535509147 m/s²'}",0
V08993046,B757_4595,2024-07-30,9.7,"{'temp': '6.4°C', 'pressure': '983.2 hPa', 'vibrations': '4.987036796090301 m/s²'}",0
V07153178,A330_6708,2024-07-30,5.0,"{'temp': '-2.4°C', 'pressure': '897.9 hPa', 'vibrations': '2.8555928088040567 m/s²'}",0
V01320894,E175_5414,2024-07-30,2.3,"{'temp': '0.4°C', 'pressure': '888.6 hPa', 'vibrations': '1.1390090702472189 m/s²'}",0
V08171343,B737_0616,2024-07-30,0.6,"{'temp': '-12.6°C', 'pressure': '978.5 hPa', 'vibrations': '2.25189383270386 m/s²'}",1
V01490408,CRJ700_2863,2024-07-30,5.6,"{'temp': '0.8°C', 'pressure': '950.4 hPa', 'vibrations': '4.962517163207243 m/s²'}",0
V01555700,A330_3519,2024-07-30,4.8,"{'temp': '-11.9°C', 'pressure': '905.8 hPa', 'vibrations': '4.36899794380467 m/s²'}",0
V09280027,CRJ700_6943,2024-07-30,2.8,"{'temp': '8.3°C', 'pressure': '1026.4 hPa', 'vibrations': '1.54228974009742 m/s²'}",0
V03787929,A340_6933,2024-07-30,4.7,"{'temp': '5.5°C', 'pressure': '881.6 hPa', 'vibrations': '2.5028790495796494 m/s²'}",0
V02464905,A380_0594,2024-07-30,6.3,"{'temp': '-3.2°C', 'pressure': '898.7 hPa', 'vibrations': '2.9603790036946087 m/s²'}",0
V05486698,E175_3843,2024-07-30,3.0,"{'temp': '-3.2°C', 'pressure': '955.0 hPa', 'vibrations': '0.14645674113355156 m/s²'}",0
V01778088,B747_1460,2024-07-30,11.0,"{'temp': '-0.1°C', 'pressure': '984.9 hPa', 'vibrations': '1.228981932975672 m/s²'}",0
V06860110,A380_0415,2024-07-30,10.3,"{'temp': '-16.9°C', 'pressure': '983.1 hPa', 'vibrations': '1.825003723024069 m/s²'}",1
V07383229,A350_3122,2024-07-30,3.8,"{'temp': '15.4°C', 'pressure': '977.0 hPa', 'vibrations': '1.835067919199067 m/s²'}",0
V07734248,E170_6913,2024-07-30,6.0,"{'temp': '0.1°C', 'pressure': '961.8 hPa', 'vibrations': '3.5121995733816807 m/s²'}",0
V07966580,A350_1889,2024-07-30,2.8,"{'temp': '-11.3°C', 'pressure': '912.2 hPa', 'vibrations': '2.641438858790435 m/s²'}",0
V07708785,E170_4783,2024-07-30,6.0,"{'temp': '-2.4°C', 'pressure': '925.4 hPa', 'vibrations': '3.5452084722040444 m/s²'}",0
V09788404,A350_6902,2024-07-30,6.3,"{'temp': '-12.7°C', 'pressure': '852.7 hPa', 'vibrations': '3.500849715957295 m/s²'}",1
V06452282,B747_4152,2024-07-30,5.1,"{'temp': '-2.8°C', 'pressure': '967.8 hPa', 'vibrations': '3.7851773417338315 m/s²'}",0
V08415686,CRJ700_6849,2024-07-30,1.6,"{'temp': '19.5°C', 'pressure': '992.3 hPa', 'vibrations': '2.2527029966630012 m/s²'}",0
V05777091,A321_1460,2024-07-30,5.6,"{'temp': '5.7°C', 'pressure': '1013.7 hPa', 'vibrations': '3.6080035112188664 m/s²'}",0
V01831132,CRJ700_2189,2024-07-30,9.3,"{'temp': '2.8°C', 'pressure': '901.6 hPa', 'vibrations': '4.763752233727027 m/s²'}",0
V02480296,CRJ700_3181,2024-07-30,4.4,"{'temp': '-18.3°C', 'pressure': '927.2 hPa', 'vibrations': '0.7357106464421875 m/s²'}",1
V04093041,B757_4533,2024-07-30,0.6,"{'temp': '1.2°C', 'pressure': '986.0 hPa', 'vibrations': '2.1547110085199157 m/s²'}",0
V05226567,A320_6731,2024-07-30,5.4,"{'temp': '2.4°C', 'pressure': '924.6 hPa', 'vibrations': '0.44577579155747393 m/s²'}",0
V06932733,B767_4217,2024-07-30,2.8,"{'temp': '11.3°C', 'pressure': '944.0 hPa', 'vibrations': '1.901093529906438 m/s²'}",0
V02756760,B777_6740,2024-07-30,5.4,"{'temp': '1.6°C', 'pressure': '929.1 hPa', 'vibrations': '2.5022661317717687 m/s²'}",0
V09217131,CRJ900_1740,2024-07-30,9.8,"{'temp': '5.4°C', 'pressure': '960.2 hPa', 'vibrations': '3.000112243003339 m/s²'}",0
V05547140,A320_6924,2024-07-30,1.2,"{'temp': '10.9°C', 'pressure': '1021.7 hPa', 'vibrations': '1.9990779658652957 m/s²'}",0
V03190524,B747_4824,2024-07-30,2.1,"{'temp': '7.1°C', 'pressure': '936.2 hPa', 'vibrations': '4.388260492799386 m/s²'}",0
V07113211,A380_2079,2024-07-30,6.2,"{'temp': '9.5°C', 'pressure': '916.2 hPa', 'vibrations': '4.572060081528557 m/s²'}",0
V06873576,B747_5273,2024-07-30,6.8,"{'temp': '-16.6°C', 'pressure': '936.6 hPa', 'vibrations': '4.208505203936713 m/s²'}",1
V05624833,A350_5434,2024-07-30,0.6,"{'temp': '6.2°C', 'pressure': '961.9 hPa', 'vibrations': '4.616502390150951 m/s²'}",0
V07225239,A350_1689,2024-07-30,4.0,"{'temp': '-21.5°C', 'pressure': '942.0 hPa', 'vibrations': '4.553779847835498 m/s²'}",1
V08943037,B747_0442,2024-07-30,5.1,"{'temp': '-5.0°C', 'pressure': '951.1 hPa', 'vibrations': '1.7926118837207854 m/s²'}",2
V09451298,A320_5229,2024-07-30,1.1,"{'temp': '-18.7°C', 'pressure': '975.8 hPa', 'vibrations': '4.694179742412946 m/s²'}",2
V09098425,A330_5998,2024-07-30,6.0,"{'temp': '3.2°C', 'pressure': '936.9 hPa', 'vibrations': '3.239150657695871 m/s²'}",0
V04581954,E170_6723,2024-07-30,4.8,"{'temp': '17.2°C', 'pressure': '935.3 hPa', 'vibrations': '0.677115442592906 m/s²'}",0
V03945580,E170_3393,2024-07-30,5.2,"{'temp': '-13.8°C', 'pressure': '821.4 hPa', 'vibrations': '0.4131514012404164 m/s²'}",1
V02875273,A340_4662,2024-07-30,5.2,"{'temp': '-2.7°C', 'pressure': '952.9 hPa', 'vibrations': '0.7811768728064988 m/s²'}",0
V05825853,E170_3927,2024-07-30,8.1,"{'temp': '-7.5°C', 'pressure': '846.6 hPa', 'vibrations': '4.7166473393923996 m/s²'}",0
V09894415,B757_2518,2024-07-30,9.3,"{'temp': '-0.9°C', 'pressure': '935.2 hPa', 'vibrations': '2.7752405872374224 m/s²'}",0
V01759550,E175_6729,2024-07-30,6.2,"{'temp': '0.3°C', 'pressure': '913.2 hPa', 'vibrations': '0.1140669202526795 m/s²'}",0
V03779627,A350_6092,2024-07-30,5.6,"{'temp': '4.0°C', 'pressure': '1032.1 hPa', 'vibrations': '3.7562231028614743 m/s²'}",0
V06096221,A380_6907,2024-07-30,3.1,"{'temp': '8.2°C', 'pressure': '954.0 hPa', 'vibrations': '2.699668259653285 m/s²'}",0
V08142847,A340_6668,2024-07-30,8.3,"{'temp': '-1.4°C', 'pressure': '982.6 hPa', 'vibrations': '1.2013036064715166 m/s²'}",0
V08983114,A330_3404,2024-07-30,7.0,"{'temp': '-1.1°C', 'pressure': '903.5 hPa', 'vibrations': '0.8988969240690869 m/s²'}",0
V09395509,E170_6246,2024-07-30,4.1,"{'temp': '-5.8°C', 'pressure': '1011.6 hPa', 'vibrations': '3.1729008509793792 m/s²'}",0
V07573352,B757_6477,2024-07-30,7.5,"{'temp': '1.7°C', 'pressure': '988.4 hPa', 'vibrations': '2.5938774125630983 m/s²'}",0
V03661812,CRJ700_3108,2024-07-30,5.4,"{'temp': '10.8°C', 'pressure': '923.0 hPa', 'vibrations': '4.169861728165799 m/s²'}",0
V08121037,CRJ900_3675,2024-07-30,2.5,"{'temp': '-3.4°C', 'pressure': '1001.4 hPa', 'vibrations': '2.350430449768372 m/s²'}",0
V09854815,E175_2963,2024-07-30,2.4,"{'temp': '3.5°C', 'pressure': '996.9 hPa', 'vibrations': '3.845765935295308 m/s²'}",0
V05865357,A340_3214,2024-07-30,2.9,"{'temp': '5.5°C', 'pressure': '1009.7 hPa', 'vibrations': '4.693711667010452 m/s²'}",0
V04020944,CRJ700_3699,2024-07-30,6.2,"{'temp': '8.7°C', 'pressure': '919.8 hPa', 'vibrations': '0.21950525633594786 m/s²'}",0
V05338404,B767_5501,2024-07-30,10.8,"{'temp': '-1.0°C', 'pressure': '830.7 hPa', 'vibrations': '4.529926645081006 m/s²'}",0
V05072500,A350_5568,2024-07-30,6.8,"{'temp': '-9.8°C', 'pressure': '989.7 hPa', 'vibrations': '1.9506798226720372 m/s²'}",0
V00292925,A330_0921,2024-07-30,3.0,"{'temp': '5.5°C', 'pressure': '979.1 hPa', 'vibrations': '4.768329499859453 m/s²'}",0
V09869067,A380_6878,2024-07-30,1.4,"{'temp': '-0.3°C', 'pressure': '905.9 hPa', 'vibrations': '3.733035363001731 m/s²'}",0
V04028292,CRJ900_1993,2024-07-30,5.0,"{'temp': '3.2°C', 'pressure': '978.2 hPa', 'vibrations': '0.19342175024982033 m/s²'}",2
V04051757,B767_2790,2024-07-30,3.7,"{'temp': '-0.9°C', 'pressure': '910.7 hPa', 'vibrations': '2.966352531521462 m/s²'}",0
V05631215,A380_6283,2024-07-30,3.4,"{'temp': '4.3°C', 'pressure': '991.6 hPa', 'vibrations': '1.0622164989979783 m/s²'}",0
V08234160,CRJ700_2988,2024-07-30,4.4,"{'temp': '1.7°C', 'pressure': '905.2 hPa', 'vibrations': '0.1769753150246306 m/s²'}",0
V09844193,CRJ900_4042,2024-07-30,8.0,"{'temp': '-2.4°C', 'pressure': '986.1 hPa', 'vibrations': '4.575201690742271 m/s²'}",0
V09301272,A321_0473,2024-07-30,2.0,"{'temp': '-13.6°C', 'pressure': '984.7 hPa', 'vibrations': '3.3115490403168883 m/s²'}",1
V06975824,A330_3896,2024-07-30,5.8,"{'temp': '-6.9°C', 'pressure': '931.1 hPa', 'vibrations': '4.173269821639539 m/s²'}",0
V04786014,A320_4367,2024-07-30,4.1,"{'temp': '4.2°C', 'pressure': '1000.1 hPa', 'vibrations': '1.1380264042676531 m/s²'}",0
V06915391,E170_5551,2024-07-30,2.8,"{'temp': '9.2°C', 'pressure': '940.5 hPa', 'vibrations': '3.191920315061206 m/s²'}",0
V05556367,B777_3776,2024-07-30,7.5,"{'temp': '-18.1°C', 'pressure': '922.2 hPa', 'vibrations': '2.2239496871530213 m/s²'}",1
V00167405,CRJ700_4386,2024-07-30,7.7,"{'temp': '-0.7°C', 'pressure': '838.9 hPa', 'vibrations': '3.446312277487208 m/s²'}",0
V02499589,B777_2912,2024-07-30,8.2,"{'temp': '5.3°C', 'pressure': '1006.0 hPa', 'vibrations': '0.23850064810988447 m/s²'}",0
V03387079,A350_2804,2024-07-30,5.4,"{'temp': '-0.1°C', 'pressure': '928.0 hPa', 'vibrations': '3.72674135774218 m/s²'}",0
V08842694,B777_3000,2024-07-30,7.4,"{'temp': '-5.7°C', 'pressure': '908.8 hPa', 'vibrations': '2.4875611631061294 m/s²'}",0
