ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V00810601,A350_6452,2024-07-19,8.7,"{'temp': '-13.0°C', 'pressure': '966.7 hPa', 'vibrations': '0.5310499933477597 m/s²'}",1
V05135414,B777_5963,2024-07-19,0.6,"{'temp': '18.7°C', 'pressure': '909.9 hPa', 'vibrations': '0.8361576919512759 m/s²'}",0
V00198241,A330_1199,2024-07-19,6.7,"{'temp': '-18.2°C', 'pressure': '959.2 hPa', 'vibrations': '2.4307301680250437 m/s²'}",1
V09956635,B767_2368,2024-07-19,3.7,"{'temp': '-0.7°C', 'pressure': '957.6 hPa', 'vibrations': '3.7216776571848142 m/s²'}",0
V02280852,E170_0081,2024-07-19,5.4,"{'temp': '-4.4°C', 'pressure': '967.7 hPa', 'vibrations': '4.759623876815099 m/s²'}",0
V01165028,B747_1988,2024-07-19,5.3,"{'temp': '8.2°C', 'pressure': '956.0 hPa', 'vibrations': '1.1357704047314572 m/s²'}",0
V06357711,B737_1117,2024-07-19,2.9,"{'temp': '14.6°C', 'pressure': '975.3 hPa', 'vibrations': '4.019657813820717 m/s²'}",0
V00928027,CRJ900_4042,2024-07-19,2.9,"{'temp': '6.7°C', 'pressure': '934.4 hPa', 'vibrations': '1.572728084205472 m/s²'}",0
V03312688,A350_0643,2024-07-19,13.0,"{'temp': '-29.9°C', 'pressure': '962.9 hPa', 'vibrations': '4.962540195347965 m/s²'}",2
V01260610,B757_6477,2024-07-19,7.8,"{'temp': '-8.3°C', 'pressure': '898.6 hPa', 'vibrations': '1.3325679150722496 m/s²'}",0
V09893044,B747_2724,2024-07-19,10.1,"{'temp': '3.8°C', 'pressure': '914.3 hPa', 'vibrations': '0.3115583840838121 m/s²'}",0
V06707270,A380_3607,2024-07-19,8.3,"{'temp': '-10.1°C', 'pressure': '841.1 hPa', 'vibrations': '0.2791857413808263 m/s²'}",0
V04373393,A340_2793,2024-07-19,1.0,"{'temp': '13.3°C', 'pressure': '968.0 hPa', 'vibrations': '3.8578501216859173 m/s²'}",0
V08366935,B757_4595,2024-07-19,3.3,"{'temp': '-14.1°C', 'pressure': '995.7 hPa', 'vibrations': '2.2729524178899556 m/s²'}",1
V08565427,CRJ900_5426,2024-07-19,7.5,"{'temp': '-11.5°C', 'pressure': '961.0 hPa', 'vibrations': '1.0901202232458906 m/s²'}",0
V09070929,E175_4082,2024-07-19,0.9,"{'temp': '-17.1°C', 'pressure': '935.6 hPa', 'vibrations': '0.8133253586439709 m/s²'}",1
V01510774,B747_2389,2024-07-19,6.2,"{'temp': '0.1°C', 'pressure': '817.7 hPa', 'vibrations': '3.548386613873059 m/s²'}",0
V06345170,E170_4783,2024-07-19,5.5,"{'temp': '-5.3°C', 'pressure': '986.5 hPa', 'vibrations': '3.8688668058720337 m/s²'}",0
V08466432,B757_6416,2024-07-19,5.6,"{'temp': '-14.5°C', 'pressure': '967.9 hPa', 'vibrations': '0.5754700530226164 m/s²'}",2
V08751437,A380_2017,2024-07-19,4.2,"{'temp': '-5.3°C', 'pressure': '916.9 hPa', 'vibrations': '1.082522113435385 m/s²'}",0
