ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V06343103,B757_6806,2024-07-24,3.1,"{'temp': '-14.6°C', 'pressure': '965.4 hPa', 'vibrations': '3.0011583982809507 m/s²'}",1
V04396287,CRJ900_1943,2024-07-24,8.9,"{'temp': '1.0°C', 'pressure': '939.0 hPa', 'vibrations': '0.47585354564075977 m/s²'}",0
V02697715,A320_5229,2024-07-24,8.3,"{'temp': '-10.3°C', 'pressure': '997.3 hPa', 'vibrations': '1.813810551368558 m/s²'}",0
V02876875,CRJ700_1002,2024-07-24,3.1,"{'temp': '-8.9°C', 'pressure': '901.8 hPa', 'vibrations': '3.0512175019411187 m/s²'}",0
V07121367,B737_4369,2024-07-24,8.6,"{'temp': '2.2°C', 'pressure': '838.7 hPa', 'vibrations': '1.5046580236953662 m/s²'}",0
V06378497,B777_4962,2024-07-24,3.3,"{'temp': '-0.8°C', 'pressure': '1005.8 hPa', 'vibrations': '3.761119464679639 m/s²'}",0
V03208579,B757_6092,2024-07-24,2.6,"{'temp': '8.7°C', 'pressure': '920.3 hPa', 'vibrations': '0.15381945996797486 m/s²'}",0
V02159423,CRJ900_3374,2024-07-24,7.7,"{'temp': '-4.7°C', 'pressure': '987.8 hPa', 'vibrations': '0.3443110444904729 m/s²'}",0
V04578946,CRJ700_0969,2024-07-24,8.3,"{'temp': '-8.8°C', 'pressure': '966.8 hPa', 'vibrations': '0.42233341322543694 m/s²'}",0
V07447284,A340_3214,2024-07-24,5.8,"{'temp': '-18.9°C', 'pressure': '1006.2 hPa', 'vibrations': '1.5953145268746334 m/s²'}",1
V06336114,B747_3165,2024-07-24,4.0,"{'temp': '-10.9°C', 'pressure': '912.6 hPa', 'vibrations': '0.38485801457264046 m/s²'}",0
V09823686,B757_1844,2024-07-24,10.1,"{'temp': '-12.4°C', 'pressure': '914.7 hPa', 'vibrations': '1.9573928362729953 m/s²'}",1
V01864416,A340_1047,2024-07-24,0.6,"{'temp': '-11.1°C', 'pressure': '958.2 hPa', 'vibrations': '3.583844589375291 m/s²'}",0
V00611808,E175_3843,2024-07-24,6.3,"{'temp': '-0.2°C', 'pressure': '891.3 hPa', 'vibrations': '3.2226143876594957 m/s²'}",0
V01754150,A321_6807,2024-07-24,5.5,"{'temp': '-7.3°C', 'pressure': '960.8 hPa', 'vibrations': '3.275422745094862 m/s²'}",0
V05799169,A340_1505,2024-07-24,3.0,"{'temp': '16.6°C', 'pressure': '932.2 hPa', 'vibrations': '3.3625262344434796 m/s²'}",0
V07015419,A320_6731,2024-07-24,3.8,"{'temp': '-6.4°C', 'pressure': '940.5 hPa', 'vibrations': '1.5874255348920614 m/s²'}",0
V08574256,A330_3548,2024-07-24,2.5,"{'temp': '-6.0°C', 'pressure': '966.3 hPa', 'vibrations': '2.4122591797871964 m/s²'}",0
V04159012,A320_2237,2024-07-24,2.4,"{'temp': '-4.9°C', 'pressure': '972.7 hPa', 'vibrations': '1.190592632425525 m/s²'}",0
V08350773,A350_6092,2024-07-24,6.9,"{'temp': '-0.6°C', 'pressure': '984.5 hPa', 'vibrations': '4.258960692177035 m/s²'}",0
V06783118,B777_0122,2024-07-24,3.6,"{'temp': '8.6°C', 'pressure': '994.6 hPa', 'vibrations': '4.462480507585113 m/s²'}",0
V01738189,A380_6121,2024-07-24,1.5,"{'temp': '13.8°C', 'pressure': '1026.1 hPa', 'vibrations': '1.2507024262852873 m/s²'}",0
V00328919,A330_4046,2024-07-24,8.5,"{'temp': '-3.2°C', 'pressure': '984.2 hPa', 'vibrations': '2.6260783563266115 m/s²'}",0
V01392734,E175_2945,2024-07-24,4.4,"{'temp': '-5.3°C', 'pressure': '944.8 hPa', 'vibrations': '3.9874040653099483 m/s²'}",0
V00749251,A321_0473,2024-07-24,1.2,"{'temp': '13.1°C', 'pressure': '900.7 hPa', 'vibrations': '4.747039658668183 m/s²'}",0
V04556658,A350_5568,2024-07-24,2.9,"{'temp': '8.6°C', 'pressure': '954.1 hPa', 'vibrations': '3.884901046227382 m/s²'}",0
V06194304,E170_1130,2024-07-24,6.5,"{'temp': '7.2°C', 'pressure': '859.4 hPa', 'vibrations': '0.6382211019825057 m/s²'}",0
V07950014,A350_4603,2024-07-24,6.7,"{'temp': '-7.9°C', 'pressure': '925.5 hPa', 'vibrations': '2.4352306177642435 m/s²'}",0
V02692747,E175_0620,2024-07-24,9.7,"{'temp': '-10.9°C', 'pressure': '1024.1 hPa', 'vibrations': '0.9892265989970528 m/s²'}",0
V02083057,B777_3776,2024-07-24,3.3,"{'temp': '-3.2°C', 'pressure': '939.5 hPa', 'vibrations': '0.3428129810596925 m/s²'}",0
V01350152,A320_2497,2024-07-24,8.7,"{'temp': '-10.2°C', 'pressure': '923.3 hPa', 'vibrations': '4.604253400602355 m/s²'}",0
V03789532,A350_5434,2024-07-24,5.0,"{'temp': '5.2°C', 'pressure': '910.5 hPa', 'vibrations': '4.3060777012708735 m/s²'}",0
V01564758,B757_2518,2024-07-24,1.9,"{'temp': '18.2°C', 'pressure': '1025.2 hPa', 'vibrations': '4.39876925859743 m/s²'}",0
V04542801,A380_0415,2024-07-24,6.6,"{'temp': '-5.0°C', 'pressure': '857.8 hPa', 'vibrations': '3.8197942871661077 m/s²'}",0
V08877586,A330_4686,2024-07-24,7.1,"{'temp': '-5.7°C', 'pressure': '996.0 hPa', 'vibrations': '0.10276202513503918 m/s²'}",0
V06341713,B747_4211,2024-07-24,3.4,"{'temp': '3.5°C', 'pressure': '1015.3 hPa', 'vibrations': '0.7245391081887081 m/s²'}",0
V02601504,B767_2790,2024-07-24,3.4,"{'temp': '-4.2°C', 'pressure': '985.3 hPa', 'vibrations': '1.659102365266432 m/s²'}",0
V05086002,CRJ700_3699,2024-07-24,6.4,"{'temp': '5.1°C', 'pressure': '1027.3 hPa', 'vibrations': '2.4383236306253053 m/s²'}",0
V01332817,A340_6943,2024-07-24,6.3,"{'temp': '-8.7°C', 'pressure': '989.0 hPa', 'vibrations': '0.36426436146819563 m/s²'}",0
V02029778,A340_3614,2024-07-24,4.4,"{'temp': '-25.2°C', 'pressure': '855.3 hPa', 'vibrations': '2.881892521722482 m/s²'}",1
V06411186,B737_0940,2024-07-24,3.8,"{'temp': '-18.8°C', 'pressure': '993.9 hPa', 'vibrations': '4.355618490499091 m/s²'}",1
V01570369,A340_2793,2024-07-24,0.7,"{'temp': '-0.5°C', 'pressure': '1003.4 hPa', 'vibrations': '3.07269292155393 m/s²'}",0
V01167462,A320_3521,2024-07-24,6.5,"{'temp': '-3.7°C', 'pressure': '919.5 hPa', 'vibrations': '0.09441551478966526 m/s²'}",0
V03444155,B737_3924,2024-07-24,3.7,"{'temp': '-6.2°C', 'pressure': '980.7 hPa', 'vibrations': '4.594402485692139 m/s²'}",0
