ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V00823617,CRJ700_0545,2024-06-23,4.7,"{'temp': '-11.5°C', 'pressure': '793.7 hPa', 'vibrations': '3.5483333745890357 m/s²'}",0
V09220184,B747_5273,2024-06-23,3.2,"{'temp': '-3.9°C', 'pressure': '1050.8 hPa', 'vibrations': '1.180863643938861 m/s²'}",0
V01998987,A350_6495,2024-06-23,4.9,"{'temp': '3.5°C', 'pressure': '1012.1 hPa', 'vibrations': '3.2714648317254884 m/s²'}",0
V08719818,B747_6747,2024-06-23,9.0,"{'temp': '19.1°C', 'pressure': '918.8 hPa', 'vibrations': '2.7485056497361637 m/s²'}",0
V00726149,A350_2655,2024-06-23,8.3,"{'temp': '14.4°C', 'pressure': '951.1 hPa', 'vibrations': '2.162666470908938 m/s²'}",0
V02654601,A340_6933,2024-06-23,5.7,"{'temp': '3.5°C', 'pressure': '896.2 hPa', 'vibrations': '1.9086086257271062 m/s²'}",2
V04129803,E170_2943,2024-06-23,4.0,"{'temp': '-6.4°C', 'pressure': '967.1 hPa', 'vibrations': '3.136346692219827 m/s²'}",0
V03087185,CRJ700_2863,2024-06-23,3.4,"{'temp': '16.8°C', 'pressure': '863.9 hPa', 'vibrations': '3.330786300236375 m/s²'}",0
V08667521,CRJ900_6738,2024-06-23,4.0,"{'temp': '0.4°C', 'pressure': '987.9 hPa', 'vibrations': '1.8324614511661967 m/s²'}",0
V03833828,CRJ900_3675,2024-06-23,4.0,"{'temp': '23.5°C', 'pressure': '885.0 hPa', 'vibrations': '2.523210406901994 m/s²'}",1
V00904889,B747_4211,2024-06-23,8.6,"{'temp': '-23.8°C', 'pressure': '958.1 hPa', 'vibrations': '1.7459565647384285 m/s²'}",1
V05126429,CRJ700_4386,2024-06-23,5.9,"{'temp': '1.1°C', 'pressure': '923.3 hPa', 'vibrations': '2.439521210598433 m/s²'}",0
V02147126,A380_6924,2024-06-23,3.7,"{'temp': '-13.0°C', 'pressure': '948.5 hPa', 'vibrations': '3.230660606904064 m/s²'}",1
V02864801,A350_0441,2024-06-23,5.9,"{'temp': '-6.2°C', 'pressure': '992.0 hPa', 'vibrations': '0.25062799378571643 m/s²'}",0
V09895909,A330_3896,2024-06-23,4.2,"{'temp': '-3.7°C', 'pressure': '968.7 hPa', 'vibrations': '4.925182338540386 m/s²'}",0
V00836945,B747_2724,2024-06-23,5.4,"{'temp': '-15.3°C', 'pressure': '978.3 hPa', 'vibrations': '0.08174677157187837 m/s²'}",1
V03472825,B747_0262,2024-06-23,4.6,"{'temp': '-0.9°C', 'pressure': '904.0 hPa', 'vibrations': '3.096565472072656 m/s²'}",0
V03578755,A320_1884,2024-06-23,7.8,"{'temp': '6.3°C', 'pressure': '972.6 hPa', 'vibrations': '0.16085126119662174 m/s²'}",0
V01361425,A320_2562,2024-06-23,4.5,"{'temp': '11.3°C', 'pressure': '915.2 hPa', 'vibrations': '4.758727078162041 m/s²'}",0
V03165490,CRJ700_1002,2024-06-23,1.6,"{'temp': '-14.2°C', 'pressure': '911.4 hPa', 'vibrations': '1.2015641884701438 m/s²'}",1
V08064048,B777_5812,2024-06-23,4.7,"{'temp': '-27.6°C', 'pressure': '974.4 hPa', 'vibrations': '4.318646243299182 m/s²'}",1
V08514104,A350_1689,2024-06-23,5.6,"{'temp': '3.7°C', 'pressure': '922.7 hPa', 'vibrations': '3.7504279553665048 m/s²'}",0
V04477963,B767_2803,2024-06-23,7.3,"{'temp': '-5.0°C', 'pressure': '873.7 hPa', 'vibrations': '0.03558698657124992 m/s²'}",0
V03670644,B767_5422,2024-06-23,5.6,"{'temp': '6.7°C', 'pressure': '904.5 hPa', 'vibrations': '1.5219049087250154 m/s²'}",0
V08795968,A320_3521,2024-06-23,7.3,"{'temp': '-3.8°C', 'pressure': '950.1 hPa', 'vibrations': '3.5398705432640307 m/s²'}",2
V02894762,B747_5923,2024-06-23,6.1,"{'temp': '3.1°C', 'pressure': '911.9 hPa', 'vibrations': '2.3801160390871257 m/s²'}",0
V04886164,A320_1930,2024-06-23,4.3,"{'temp': '4.0°C', 'pressure': '935.9 hPa', 'vibrations': '0.9464582337671856 m/s²'}",0
V01142990,B747_6297,2024-06-23,4.9,"{'temp': '-8.1°C', 'pressure': '978.2 hPa', 'vibrations': '1.394999535411372 m/s²'}",0
V09506660,B747_4725,2024-06-23,6.9,"{'temp': '-2.3°C', 'pressure': '886.2 hPa', 'vibrations': '0.021691647235913547 m/s²'}",0
V03176887,B777_3944,2024-06-23,7.5,"{'temp': '-11.3°C', 'pressure': '1015.5 hPa', 'vibrations': '4.086942793076514 m/s²'}",0
V02390554,B737_1256,2024-06-23,3.1,"{'temp': '0.6°C', 'pressure': '914.0 hPa', 'vibrations': '3.031661806590731 m/s²'}",0
V09830220,B747_0442,2024-06-23,6.0,"{'temp': '2.2°C', 'pressure': '912.1 hPa', 'vibrations': '0.12750102969400823 m/s²'}",0
V05208059,A380_6121,2024-06-23,2.9,"{'temp': '-3.8°C', 'pressure': '962.9 hPa', 'vibrations': '1.6085246413604437 m/s²'}",0
V05217608,B747_1988,2024-06-23,5.5,"{'temp': '3.2°C', 'pressure': '1008.8 hPa', 'vibrations': '4.009437326949626 m/s²'}",0
V01487310,A330_3548,2024-06-23,6.1,"{'temp': '-0.2°C', 'pressure': '894.4 hPa', 'vibrations': '2.1074242038031485 m/s²'}",0
V04589589,B757_6477,2024-06-23,3.8,"{'temp': '-10.8°C', 'pressure': '948.6 hPa', 'vibrations': '0.26764295649788605 m/s²'}",0
V03246127,A321_1460,2024-06-23,3.9,"{'temp': '-17.8°C', 'pressure': '898.2 hPa', 'vibrations': '4.35622696488093 m/s²'}",1
V04603012,A380_6283,2024-06-23,0.6,"{'temp': '-7.4°C', 'pressure': '970.6 hPa', 'vibrations': '1.6111684791775538 m/s²'}",0
V07258648,B757_4533,2024-06-23,3.9,"{'temp': '13.6°C', 'pressure': '1004.1 hPa', 'vibrations': '3.1150691758769105 m/s²'}",0
V05750301,B737_1936,2024-06-23,6.8,"{'temp': '18.0°C', 'pressure': '999.9 hPa', 'vibrations': '1.287389357372159 m/s²'}",0
V01525603,A350_5434,2024-06-23,2.1,"{'temp': '11.1°C', 'pressure': '969.2 hPa', 'vibrations': '3.2546217952579335 m/s²'}",0
V02314681,B767_4924,2024-06-23,1.9,"{'temp': '30.6°C', 'pressure': '968.1 hPa', 'vibrations': '3.3410548347415596 m/s²'}",1
V01849150,CRJ900_3374,2024-06-23,0.6,"{'temp': '-1.9°C', 'pressure': '1005.1 hPa', 'vibrations': '0.7585141512306859 m/s²'}",0
V08071624,A340_4021,2024-06-23,7.7,"{'temp': '-8.7°C', 'pressure': '1005.0 hPa', 'vibrations': '4.935560161495292 m/s²'}",0
V04348519,A320_6242,2024-06-23,9.9,"{'temp': '-16.5°C', 'pressure': '967.6 hPa', 'vibrations': '1.6935116789653892 m/s²'}",1
V04687598,A330_4046,2024-06-23,6.5,"{'temp': '6.1°C', 'pressure': '966.5 hPa', 'vibrations': '4.040310205927485 m/s²'}",0
V03893178,E170_1544,2024-06-23,8.1,"{'temp': '-8.0°C', 'pressure': '927.6 hPa', 'vibrations': '3.295668791646208 m/s²'}",0
V02442418,E170_5551,2024-06-23,9.7,"{'temp': '2.4°C', 'pressure': '959.0 hPa', 'vibrations': '3.708904309774252 m/s²'}",2
V01893237,CRJ700_2988,2024-06-23,8.1,"{'temp': '-0.6°C', 'pressure': '966.6 hPa', 'vibrations': '3.249104323879725 m/s²'}",0
V06306939,B777_5397,2024-06-23,6.4,"{'temp': '-18.1°C', 'pressure': '961.3 hPa', 'vibrations': '1.9334525366364619 m/s²'}",1
V07099743,A340_1047,2024-06-23,5.4,"{'temp': '8.9°C', 'pressure': '967.4 hPa', 'vibrations': '1.2111584178599355 m/s²'}",0
V00986787,B747_6800,2024-06-23,0.6,"{'temp': '14.7°C', 'pressure': '985.5 hPa', 'vibrations': '3.8588216613949338 m/s²'}",0
V03113131,B757_0697,2024-06-23,6.2,"{'temp': '17.4°C', 'pressure': '1031.0 hPa', 'vibrations': '3.795462830197459 m/s²'}",0
V03541405,E175_3843,2024-06-23,4.6,"{'temp': '5.1°C', 'pressure': '1020.0 hPa', 'vibrations': '1.5420528835324332 m/s²'}",0
V03050393,A330_5998,2024-06-23,2.1,"{'temp': '17.3°C', 'pressure': '1033.9 hPa', 'vibrations': '1.8683866413117571 m/s²'}",0
V03729016,B737_5581,2024-06-23,3.9,"{'temp': '6.1°C', 'pressure': '1017.9 hPa', 'vibrations': '2.199775342012393 m/s²'}",0
V00860031,A330_4129,2024-06-23,5.5,"{'temp': '2.2°C', 'pressure': '1041.0 hPa', 'vibrations': '3.3730881038597453 m/s²'}",0
V04976715,E175_3327,2024-06-23,2.3,"{'temp': '6.2°C', 'pressure': '946.1 hPa', 'vibrations': '3.549871819069559 m/s²'}",0
V00459022,CRJ900_5500,2024-06-23,3.2,"{'temp': '2.9°C', 'pressure': '939.9 hPa', 'vibrations': '4.04576821503002 m/s²'}",0
V03724601,CRJ700_1788,2024-06-23,5.4,"{'temp': '2.4°C', 'pressure': '887.8 hPa', 'vibrations': '0.7218142991523641 m/s²'}",0
V08700882,E175_2805,2024-06-23,4.8,"{'temp': '4.6°C', 'pressure': '944.0 hPa', 'vibrations': '2.6280543852651923 m/s²'}",0
V05464353,CRJ700_1968,2024-06-23,6.4,"{'temp': '-3.7°C', 'pressure': '967.3 hPa', 'vibrations': '3.9084992792153677 m/s²'}",0
V04407634,E175_5586,2024-06-23,4.3,"{'temp': '0.8°C', 'pressure': '947.1 hPa', 'vibrations': '2.2859880260661427 m/s²'}",0
V04208755,A340_2827,2024-06-23,5.6,"{'temp': '-4.3°C', 'pressure': '883.0 hPa', 'vibrations': '2.2486727845860215 m/s²'}",0
V06012210,A350_2804,2024-06-23,1.9,"{'temp': '-4.0°C', 'pressure': '908.8 hPa', 'vibrations': '0.4694300924723904 m/s²'}",0
V06023251,A380_0594,2024-06-23,1.8,"{'temp': '10.5°C', 'pressure': '955.1 hPa', 'vibrations': '3.4376618789725426 m/s²'}",0
V00161808,A380_3155,2024-06-23,10.3,"{'temp': '-10.4°C', 'pressure': '853.6 hPa', 'vibrations': '2.54501298919902 m/s²'}",0
V05249820,B767_2368,2024-06-23,4.1,"{'temp': '-0.6°C', 'pressure': '923.6 hPa', 'vibrations': '4.394750542232745 m/s²'}",0
V07193773,B767_2315,2024-06-23,3.5,"{'temp': '0.4°C', 'pressure': '1056.3 hPa', 'vibrations': '1.5898020074575863 m/s²'}",2
V03494318,A340_6943,2024-06-23,7.3,"{'temp': '28.1°C', 'pressure': '985.7 hPa', 'vibrations': '2.6173094708180074 m/s²'}",1
V08726650,B777_6867,2024-06-23,3.8,"{'temp': '-11.1°C', 'pressure': '896.9 hPa', 'vibrations': '3.8394293024624777 m/s²'}",0
V01962439,A321_6807,2024-06-23,3.6,"{'temp': '-2.5°C', 'pressure': '1000.0 hPa', 'vibrations': '2.2897397148822725 m/s²'}",0
V03331993,A320_6493,2024-06-23,10.1,"{'temp': '-3.4°C', 'pressure': '946.0 hPa', 'vibrations': '1.24390007779271 m/s²'}",0
V06781953,A321_0181,2024-06-23,5.3,"{'temp': '-27.3°C', 'pressure': '952.0 hPa', 'vibrations': '4.4092751942581145 m/s²'}",1
V04147777,B777_4029,2024-06-23,6.1,"{'temp': '26.2°C', 'pressure': '952.2 hPa', 'vibrations': '1.983880443978288 m/s²'}",1
V05489008,E175_2963,2024-06-23,7.4,"{'temp': '5.3°C', 'pressure': '963.8 hPa', 'vibrations': '3.369562908737915 m/s²'}",0
V00168813,B767_0906,2024-06-23,5.8,"{'temp': '15.9°C', 'pressure': '1022.0 hPa', 'vibrations': '0.4973957781534799 m/s²'}",0
V04239445,B767_2417,2024-06-23,6.8,"{'temp': '-21.8°C', 'pressure': '945.8 hPa', 'vibrations': '3.855153327418753 m/s²'}",1
V00680449,A320_6731,2024-06-23,3.7,"{'temp': '3.7°C', 'pressure': '1006.3 hPa', 'vibrations': '1.6320067400363136 m/s²'}",0
V04155682,A340_1505,2024-06-23,4.3,"{'temp': '0.0°C', 'pressure': '891.7 hPa', 'vibrations': '2.8158480537215755 m/s²'}",0
V02031538,A380_3162,2024-06-23,1.9,"{'temp': '-9.8°C', 'pressure': '932.7 hPa', 'vibrations': '1.0676808837576124 m/s²'}",0
V06196931,B747_4007,2024-06-23,5.4,"{'temp': '22.8°C', 'pressure': '1051.8 hPa', 'vibrations': '1.359542309504569 m/s²'}",1
V04457925,CRJ900_1993,2024-06-23,8.9,"{'temp': '-2.0°C', 'pressure': '966.5 hPa', 'vibrations': '2.9758105738733653 m/s²'}",0
V04155123,A380_0553,2024-06-23,5.0,"{'temp': '-1.0°C', 'pressure': '908.8 hPa', 'vibrations': '0.6523433308055948 m/s²'}",0
V00361551,E175_6729,2024-06-23,2.9,"{'temp': '-7.1°C', 'pressure': '967.7 hPa', 'vibrations': '4.838479574998913 m/s²'}",0
V09935700,B747_4152,2024-06-23,9.3,"{'temp': '19.2°C', 'pressure': '867.3 hPa', 'vibrations': '2.682651648720706 m/s²'}",2
V04931102,E170_2583,2024-06-23,6.7,"{'temp': '5.5°C', 'pressure': '968.1 hPa', 'vibrations': '2.8773213050673183 m/s²'}",0
V08501838,A330_1199,2024-06-23,4.1,"{'temp': '5.3°C', 'pressure': '939.2 hPa', 'vibrations': '0.6976744626875342 m/s²'}",0
V02284374,A330_4686,2024-06-23,7.8,"{'temp': '2.7°C', 'pressure': '964.6 hPa', 'vibrations': '4.899044551717276 m/s²'}",0
V05409749,B747_4824,2024-06-23,2.5,"{'temp': '3.1°C', 'pressure': '978.6 hPa', 'vibrations': '4.9239913229691314 m/s²'}",0
V02182530,B767_4217,2024-06-23,10.5,"{'temp': '1.9°C', 'pressure': '952.2 hPa', 'vibrations': '4.802390528734782 m/s²'}",0
V08025401,A350_1889,2024-06-23,4.9,"{'temp': '8.2°C', 'pressure': '980.5 hPa', 'vibrations': '4.901975683843417 m/s²'}",0
V04917118,A330_6095,2024-06-23,8.8,"{'temp': '-10.5°C', 'pressure': '962.6 hPa', 'vibrations': '0.9945881428417308 m/s²'}",0
V09189071,A350_0500,2024-06-23,1.2,"{'temp': '-9.5°C', 'pressure': '984.3 hPa', 'vibrations': '3.5507870817143945 m/s²'}",0
V03384497,B737_4369,2024-06-23,3.6,"{'temp': '0.9°C', 'pressure': '1008.1 hPa', 'vibrations': '1.2600976984163297 m/s²'}",0
V07182836,B737_2975,2024-06-23,5.5,"{'temp': '5.6°C', 'pressure': '914.1 hPa', 'vibrations': '3.009561460255986 m/s²'}",0
V00234681,A340_3614,2024-06-23,5.7,"{'temp': '6.6°C', 'pressure': '940.8 hPa', 'vibrations': '4.403526689793232 m/s²'}",0
V07334485,CRJ700_3108,2024-06-23,5.8,"{'temp': '-8.1°C', 'pressure': '1001.9 hPa', 'vibrations': '4.176334689426876 m/s²'}",0
V02241509,A350_0643,2024-06-23,2.9,"{'temp': '-3.9°C', 'pressure': '953.1 hPa', 'vibrations': '0.8159241056694044 m/s²'}",0
V05957852,B767_4965,2024-06-23,1.8,"{'temp': '6.7°C', 'pressure': '949.8 hPa', 'vibrations': '0.8341129615736981 m/s²'}",0
V03243832,A321_1458,2024-06-23,4.5,"{'temp': '12.2°C', 'pressure': '868.3 hPa', 'vibrations': '0.6062276571304748 m/s²'}",0
V04192341,A320_2237,2024-06-23,2.5,"{'temp': '5.0°C', 'pressure': '940.0 hPa', 'vibrations': '4.747042878722329 m/s²'}",0
V08201126,B767_5501,2024-06-23,8.6,"{'temp': '8.5°C', 'pressure': '839.2 hPa', 'vibrations': '2.7323008214925975 m/s²'}",0
V05493192,A321_5105,2024-06-23,4.9,"{'temp': '-4.3°C', 'pressure': '928.5 hPa', 'vibrations': '0.5212110502022316 m/s²'}",0
V05422549,CRJ700_3181,2024-06-23,6.6,"{'temp': '-10.7°C', 'pressure': '974.0 hPa', 'vibrations': '4.707213131510918 m/s²'}",0
V08466397,B777_5688,2024-06-23,7.0,"{'temp': '0.8°C', 'pressure': '945.3 hPa', 'vibrations': '3.8462764097152706 m/s²'}",0
V03744487,E170_3927,2024-06-23,6.5,"{'temp': '-25.1°C', 'pressure': '976.5 hPa', 'vibrations': '2.7116814273694234 m/s²'}",1
V03949313,B757_4595,2024-06-23,8.1,"{'temp': '8.3°C', 'pressure': '911.6 hPa', 'vibrations': '1.6784724999132716 m/s²'}",0
V09442033,B737_1524,2024-06-23,3.7,"{'temp': '22.2°C', 'pressure': '943.7 hPa', 'vibrations': '3.933395371043307 m/s²'}",1
V09269906,A340_1384,2024-06-23,1.6,"{'temp': '-2.9°C', 'pressure': '957.6 hPa', 'vibrations': '3.9778252867583945 m/s²'}",0
V09645073,B777_2912,2024-06-23,5.1,"{'temp': '10.6°C', 'pressure': '934.5 hPa', 'vibrations': '1.7539471488290093 m/s²'}",0
V02422429,E175_4082,2024-06-23,9.7,"{'temp': '-16.2°C', 'pressure': '1017.8 hPa', 'vibrations': '2.2466923409449775 m/s²'}",1
V09248088,CRJ700_3699,2024-06-23,5.5,"{'temp': '11.6°C', 'pressure': '981.4 hPa', 'vibrations': '4.969358937706001 m/s²'}",0
V01203797,E170_6913,2024-06-23,3.9,"{'temp': '-23.0°C', 'pressure': '920.1 hPa', 'vibrations': '3.685712023961506 m/s²'}",1
V08726632,A380_0710,2024-06-23,5.6,"{'temp': '-24.5°C', 'pressure': '871.5 hPa', 'vibrations': '0.9850665792549268 m/s²'}",1
V00567782,E175_5414,2024-06-23,9.3,"{'temp': '16.6°C', 'pressure': '937.2 hPa', 'vibrations': '1.1520481996595584 m/s²'}",0
V03348107,A320_2497,2024-06-23,3.0,"{'temp': '2.7°C', 'pressure': '977.0 hPa', 'vibrations': '2.861127352535603 m/s²'}",0
V05253489,CRJ700_0969,2024-06-23,0.6,"{'temp': '-0.7°C', 'pressure': '992.5 hPa', 'vibrations': '2.6272787514958833 m/s²'}",0
V04796053,CRJ900_4821,2024-06-23,7.2,"{'temp': '13.1°C', 'pressure': '980.7 hPa', 'vibrations': '1.831405072885921 m/s²'}",0
