ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04626324,A320_2497,2024-07-14,6.3,"{'temp': '-10.1°C', 'pressure': '944.9 hPa', 'vibrations': '3.737604066378818 m/s²'}",2
V00339042,B767_0906,2024-07-14,0.6,"{'temp': '2.7°C', 'pressure': '890.6 hPa', 'vibrations': '4.564299626847079 m/s²'}",0
V00256985,B767_2368,2024-07-14,4.0,"{'temp': '6.5°C', 'pressure': '895.0 hPa', 'vibrations': '4.081904351753781 m/s²'}",0
V04153336,B767_5422,2024-07-14,0.9,"{'temp': '-3.8°C', 'pressure': '977.3 hPa', 'vibrations': '2.316311606472445 m/s²'}",0
V04126902,B757_6416,2024-07-14,5.6,"{'temp': '3.8°C', 'pressure': '1083.3 hPa', 'vibrations': '4.579882505533677 m/s²'}",0
V00650655,E170_6420,2024-07-14,2.9,"{'temp': '1.0°C', 'pressure': '958.6 hPa', 'vibrations': '4.764590223720691 m/s²'}",0
V05263894,B747_1460,2024-07-14,2.0,"{'temp': '-6.2°C', 'pressure': '1016.5 hPa', 'vibrations': '0.2212087281181918 m/s²'}",0
V07153227,CRJ700_1442,2024-07-14,0.6,"{'temp': '2.3°C', 'pressure': '1021.6 hPa', 'vibrations': '4.996592991501342 m/s²'}",2
V02726641,A350_0643,2024-07-14,6.1,"{'temp': '-4.5°C', 'pressure': '1009.9 hPa', 'vibrations': '1.3046717984389384 m/s²'}",0
V07669694,A380_3607,2024-07-14,3.9,"{'temp': '-6.8°C', 'pressure': '908.4 hPa', 'vibrations': '4.750192684864734 m/s²'}",0
V09741189,CRJ700_1002,2024-07-14,5.0,"{'temp': '5.2°C', 'pressure': '914.5 hPa', 'vibrations': '1.798624210730679 m/s²'}",0
V04706041,B747_6297,2024-07-14,7.8,"{'temp': '5.5°C', 'pressure': '885.4 hPa', 'vibrations': '0.87134962481 m/s²'}",0
V00776263,B737_1256,2024-07-14,6.8,"{'temp': '-7.9°C', 'pressure': '938.8 hPa', 'vibrations': '0.0911783404600841 m/s²'}",0
V06218196,A340_6668,2024-07-14,6.4,"{'temp': '-18.8°C', 'pressure': '1047.8 hPa', 'vibrations': '3.8970412602867635 m/s²'}",1
V01357758,CRJ900_1943,2024-07-14,4.8,"{'temp': '11.9°C', 'pressure': '952.4 hPa', 'vibrations': '3.394562514545983 m/s²'}",0
V09062285,A321_3033,2024-07-14,3.8,"{'temp': '-0.1°C', 'pressure': '1004.5 hPa', 'vibrations': '4.9556371878170165 m/s²'}",0
V09716388,CRJ900_1740,2024-07-14,6.0,"{'temp': '2.1°C', 'pressure': '934.8 hPa', 'vibrations': '4.5901139839821194 m/s²'}",0
V00102904,A320_4367,2024-07-14,3.7,"{'temp': '-7.1°C', 'pressure': '956.4 hPa', 'vibrations': '3.8030565621639973 m/s²'}",0
V08327541,A330_4856,2024-07-14,7.2,"{'temp': '1.6°C', 'pressure': '1041.6 hPa', 'vibrations': '4.386537860899516 m/s²'}",0
V09576655,B737_0940,2024-07-14,4.8,"{'temp': '-17.2°C', 'pressure': '922.9 hPa', 'vibrations': '4.8725680184616955 m/s²'}",1
V03546599,A320_3521,2024-07-14,9.6,"{'temp': '-2.7°C', 'pressure': '871.3 hPa', 'vibrations': '4.0869636044901965 m/s²'}",0
V04405436,A321_1458,2024-07-14,8.1,"{'temp': '-13.8°C', 'pressure': '942.1 hPa', 'vibrations': '0.3256591651532781 m/s²'}",1
V08816215,A330_6708,2024-07-14,2.9,"{'temp': '6.1°C', 'pressure': '929.6 hPa', 'vibrations': '2.787841316005199 m/s²'}",0
V07946003,B777_6740,2024-07-14,3.4,"{'temp': '7.2°C', 'pressure': '1055.6 hPa', 'vibrations': '2.24239966235883 m/s²'}",2
V08890447,E170_1130,2024-07-14,9.3,"{'temp': '17.7°C', 'pressure': '962.2 hPa', 'vibrations': '1.911156786107913 m/s²'}",0
V00851433,A350_6452,2024-07-14,2.9,"{'temp': '-4.8°C', 'pressure': '919.2 hPa', 'vibrations': '4.869727663045652 m/s²'}",0
V05735671,CRJ700_2988,2024-07-14,4.4,"{'temp': '16.4°C', 'pressure': '973.2 hPa', 'vibrations': '2.7325886422747896 m/s²'}",0
V09424452,A330_6979,2024-07-14,1.9,"{'temp': '4.0°C', 'pressure': '1033.8 hPa', 'vibrations': '4.943350131670762 m/s²'}",0
V03313926,A340_4662,2024-07-14,7.1,"{'temp': '2.7°C', 'pressure': '990.3 hPa', 'vibrations': '4.486721009592598 m/s²'}",0
V02351063,A320_6678,2024-07-14,5.3,"{'temp': '-7.1°C', 'pressure': '1015.0 hPa', 'vibrations': '4.327730694788221 m/s²'}",0
V09641955,E170_2583,2024-07-14,4.0,"{'temp': '-25.4°C', 'pressure': '979.5 hPa', 'vibrations': '3.536818446534962 m/s²'}",1
V08380705,B747_0472,2024-07-14,4.7,"{'temp': '6.7°C', 'pressure': '1018.2 hPa', 'vibrations': '0.764761575336384 m/s²'}",0
V00371158,A321_1460,2024-07-14,7.4,"{'temp': '0.7°C', 'pressure': '1025.0 hPa', 'vibrations': '4.405140675946056 m/s²'}",0
V03346894,A340_3214,2024-07-14,3.0,"{'temp': '7.8°C', 'pressure': '934.8 hPa', 'vibrations': '0.39441432351695394 m/s²'}",0
V05620007,A340_1505,2024-07-14,4.2,"{'temp': '-6.2°C', 'pressure': '928.8 hPa', 'vibrations': '2.813023587585893 m/s²'}",0
V08832501,B757_0697,2024-07-14,6.2,"{'temp': '-3.6°C', 'pressure': '906.1 hPa', 'vibrations': '3.726694972181387 m/s²'}",0
V00174193,B767_3878,2024-07-14,1.8,"{'temp': '-0.3°C', 'pressure': '988.6 hPa', 'vibrations': '1.6031944892980443 m/s²'}",0
V04325932,E175_3327,2024-07-14,3.0,"{'temp': '-5.2°C', 'pressure': '933.5 hPa', 'vibrations': '1.5065754850481112 m/s²'}",2
V00961750,B747_4152,2024-07-14,4.7,"{'temp': '-6.8°C', 'pressure': '923.1 hPa', 'vibrations': '3.487326584567407 m/s²'}",0
V00415895,B767_2790,2024-07-14,9.6,"{'temp': '9.7°C', 'pressure': '965.6 hPa', 'vibrations': '3.4716577918896 m/s²'}",0
V01398106,E175_4558,2024-07-14,3.5,"{'temp': '-8.7°C', 'pressure': '995.7 hPa', 'vibrations': '1.2608829603002754 m/s²'}",0
V07425932,A340_1384,2024-07-14,5.5,"{'temp': '4.4°C', 'pressure': '985.9 hPa', 'vibrations': '0.055860490438044974 m/s²'}",0
V06288501,B767_2803,2024-07-14,1.7,"{'temp': '6.0°C', 'pressure': '932.6 hPa', 'vibrations': '2.3013975070348858 m/s²'}",0
V00163161,E170_1145,2024-07-14,5.7,"{'temp': '5.8°C', 'pressure': '941.8 hPa', 'vibrations': '3.440603096052338 m/s²'}",0
V01822668,A330_4046,2024-07-14,7.4,"{'temp': '-6.7°C', 'pressure': '954.7 hPa', 'vibrations': '4.987918379698632 m/s²'}",2
V02695554,A330_4686,2024-07-14,7.1,"{'temp': '1.0°C', 'pressure': '1007.7 hPa', 'vibrations': '0.22561347944203392 m/s²'}",0
V05360331,B747_0442,2024-07-14,5.1,"{'temp': '-1.4°C', 'pressure': '938.9 hPa', 'vibrations': '0.8845496817573828 m/s²'}",0
V05903148,E175_2805,2024-07-14,6.5,"{'temp': '-6.4°C', 'pressure': '991.5 hPa', 'vibrations': '3.7267815513539833 m/s²'}",0
V07977272,CRJ700_0969,2024-07-14,4.0,"{'temp': '13.9°C', 'pressure': '951.5 hPa', 'vibrations': '1.2270046663443597 m/s²'}",0
V00782025,A340_1047,2024-07-14,4.8,"{'temp': '23.4°C', 'pressure': '941.1 hPa', 'vibrations': '2.6090134188640874 m/s²'}",1
V04392328,A350_5987,2024-07-14,6.4,"{'temp': '-2.5°C', 'pressure': '950.3 hPa', 'vibrations': '0.3214375282943721 m/s²'}",0
V07223986,B777_5963,2024-07-14,4.7,"{'temp': '3.5°C', 'pressure': '972.5 hPa', 'vibrations': '0.44993696853958876 m/s²'}",0
V04549384,A321_1968,2024-07-14,2.9,"{'temp': '1.9°C', 'pressure': '958.2 hPa', 'vibrations': '4.369500217316713 m/s²'}",0
V00881441,B767_2417,2024-07-14,3.4,"{'temp': '16.2°C', 'pressure': '988.0 hPa', 'vibrations': '4.907237057823764 m/s²'}",0
V04187434,E170_1544,2024-07-14,10.3,"{'temp': '7.2°C', 'pressure': '931.7 hPa', 'vibrations': '4.246908117236623 m/s²'}",0
V09943888,E175_0620,2024-07-14,6.6,"{'temp': '6.4°C', 'pressure': '914.3 hPa', 'vibrations': '0.6202229103712142 m/s²'}",0
V08570577,B777_2912,2024-07-14,2.0,"{'temp': '19.8°C', 'pressure': '942.2 hPa', 'vibrations': '2.297589778688738 m/s²'}",0
V06048356,B777_6867,2024-07-14,4.6,"{'temp': '-7.0°C', 'pressure': '887.7 hPa', 'vibrations': '2.502174986641416 m/s²'}",0
V05050798,B767_2315,2024-07-14,3.3,"{'temp': '-16.9°C', 'pressure': '936.1 hPa', 'vibrations': '2.8161704062997512 m/s²'}",1
V02805075,E170_0081,2024-07-14,7.0,"{'temp': '20.6°C', 'pressure': '961.8 hPa', 'vibrations': '3.2365140654369284 m/s²'}",1
V02490797,B747_2659,2024-07-14,6.0,"{'temp': '22.7°C', 'pressure': '981.6 hPa', 'vibrations': '2.8828538990632713 m/s²'}",1
V03554650,A330_3548,2024-07-14,7.2,"{'temp': '-4.4°C', 'pressure': '977.5 hPa', 'vibrations': '0.46221318934599576 m/s²'}",0
V02184065,CRJ700_3108,2024-07-14,4.4,"{'temp': '14.2°C', 'pressure': '944.4 hPa', 'vibrations': '0.7877684774874089 m/s²'}",0
V02453951,A330_5146,2024-07-14,4.4,"{'temp': '8.6°C', 'pressure': '1029.5 hPa', 'vibrations': '0.1261431448225636 m/s²'}",0
V05929882,A320_5229,2024-07-14,2.6,"{'temp': '12.9°C', 'pressure': '1013.7 hPa', 'vibrations': '4.78418079946521 m/s²'}",0
V06188733,B767_5501,2024-07-14,4.0,"{'temp': '14.6°C', 'pressure': '979.2 hPa', 'vibrations': '4.659603538056732 m/s²'}",0
V07620353,A330_6573,2024-07-14,8.0,"{'temp': '8.6°C', 'pressure': '947.0 hPa', 'vibrations': '2.7179828326618645 m/s²'}",0
V09558105,B747_6800,2024-07-14,0.9,"{'temp': '15.6°C', 'pressure': '863.5 hPa', 'vibrations': '2.918192489885389 m/s²'}",0
V05093171,B777_3776,2024-07-14,6.5,"{'temp': '-5.4°C', 'pressure': '992.0 hPa', 'vibrations': '0.31550576145607134 m/s²'}",0
V02092827,A321_3707,2024-07-14,0.6,"{'temp': '-11.0°C', 'pressure': '870.2 hPa', 'vibrations': '2.1863380009318694 m/s²'}",0
V04800962,CRJ700_3699,2024-07-14,8.0,"{'temp': '-18.0°C', 'pressure': '929.2 hPa', 'vibrations': '0.23831920643201498 m/s²'}",2
V09674767,A340_4021,2024-07-14,9.7,"{'temp': '4.6°C', 'pressure': '916.8 hPa', 'vibrations': '1.3121993434876615 m/s²'}",0
V00400516,A330_2602,2024-07-14,5.2,"{'temp': '0.1°C', 'pressure': '932.0 hPa', 'vibrations': '4.154216430699121 m/s²'}",0
V02540698,A321_0181,2024-07-14,2.2,"{'temp': '1.0°C', 'pressure': '940.9 hPa', 'vibrations': '2.2778032341610204 m/s²'}",0
V03105294,A330_3896,2024-07-14,6.2,"{'temp': '26.2°C', 'pressure': '1006.3 hPa', 'vibrations': '4.751806965329016 m/s²'}",1
V09952822,A340_3614,2024-07-14,2.9,"{'temp': '-2.7°C', 'pressure': '949.0 hPa', 'vibrations': '2.4873511414758354 m/s²'}",0
V08217017,A320_1930,2024-07-14,3.8,"{'temp': '-18.7°C', 'pressure': '1049.8 hPa', 'vibrations': '4.835679134837359 m/s²'}",1
V07760170,B777_0908,2024-07-14,7.5,"{'temp': '-10.5°C', 'pressure': '894.9 hPa', 'vibrations': '1.8752486185701795 m/s²'}",0
V07585935,E170_6246,2024-07-14,5.8,"{'temp': '-6.6°C', 'pressure': '951.0 hPa', 'vibrations': '3.5667235495349443 m/s²'}",0
V07789733,B737_1936,2024-07-14,7.2,"{'temp': '-3.3°C', 'pressure': '1028.6 hPa', 'vibrations': '0.36430991049370365 m/s²'}",0
V07437168,CRJ900_6738,2024-07-14,4.8,"{'temp': '-2.7°C', 'pressure': '953.7 hPa', 'vibrations': '4.295270694490767 m/s²'}",0
V09119147,CRJ900_3749,2024-07-14,9.9,"{'temp': '1.5°C', 'pressure': '990.3 hPa', 'vibrations': '2.4137024501103763 m/s²'}",0
V06270376,E170_2943,2024-07-14,7.7,"{'temp': '-3.1°C', 'pressure': '1007.0 hPa', 'vibrations': '0.9707189555254231 m/s²'}",0
V04297397,B777_0122,2024-07-14,5.0,"{'temp': '23.3°C', 'pressure': '928.8 hPa', 'vibrations': '0.4178121881173097 m/s²'}",1
V02690270,E175_3843,2024-07-14,3.2,"{'temp': '-10.1°C', 'pressure': '881.9 hPa', 'vibrations': '2.058988517277997 m/s²'}",0
V02690210,B737_1524,2024-07-14,5.5,"{'temp': '-6.4°C', 'pressure': '964.3 hPa', 'vibrations': '1.7479176157732046 m/s²'}",0
V04009127,B747_2389,2024-07-14,6.8,"{'temp': '-16.4°C', 'pressure': '958.6 hPa', 'vibrations': '4.323164474912769 m/s²'}",1
V00307803,B737_5581,2024-07-14,0.8,"{'temp': '-0.0°C', 'pressure': '949.5 hPa', 'vibrations': '0.6103983209099123 m/s²'}",0
V08948292,B747_6747,2024-07-14,9.1,"{'temp': '-9.3°C', 'pressure': '972.0 hPa', 'vibrations': '4.85394437067192 m/s²'}",0
V00492248,A330_6095,2024-07-14,4.2,"{'temp': '-1.7°C', 'pressure': '980.5 hPa', 'vibrations': '2.5747113012549465 m/s²'}",0
V03194485,A340_3887,2024-07-14,5.5,"{'temp': '12.7°C', 'pressure': '965.9 hPa', 'vibrations': '3.469566991001426 m/s²'}",0
V03975600,A320_6242,2024-07-14,1.3,"{'temp': '-1.7°C', 'pressure': '876.6 hPa', 'vibrations': '3.772276477647216 m/s²'}",0
V03439002,A350_4039,2024-07-14,4.2,"{'temp': '10.1°C', 'pressure': '880.9 hPa', 'vibrations': '3.6489624520219097 m/s²'}",0
V03992058,A321_0473,2024-07-14,2.7,"{'temp': '0.2°C', 'pressure': '935.0 hPa', 'vibrations': '3.7820887992521515 m/s²'}",0
V05564154,B747_4007,2024-07-14,5.0,"{'temp': '12.2°C', 'pressure': '945.7 hPa', 'vibrations': '4.515220656242412 m/s²'}",0
V05291766,A350_6031,2024-07-14,3.0,"{'temp': '0.4°C', 'pressure': '889.6 hPa', 'vibrations': '0.49254067156558334 m/s²'}",0
V04212395,A321_6807,2024-07-14,1.6,"{'temp': '-18.6°C', 'pressure': '990.4 hPa', 'vibrations': '2.515015288011865 m/s²'}",1
V00828429,B777_5812,2024-07-14,2.8,"{'temp': '2.5°C', 'pressure': '995.2 hPa', 'vibrations': '3.733505699385435 m/s²'}",0
V05643525,A380_2079,2024-07-14,3.4,"{'temp': '-12.4°C', 'pressure': '932.2 hPa', 'vibrations': '3.49302067845984 m/s²'}",1
V06502784,B747_4725,2024-07-14,0.9,"{'temp': '5.9°C', 'pressure': '903.1 hPa', 'vibrations': '4.923254516181526 m/s²'}",0
V09880050,B757_2518,2024-07-14,3.7,"{'temp': '7.1°C', 'pressure': '945.7 hPa', 'vibrations': '1.5962541452820755 m/s²'}",0
V07302581,A350_1177,2024-07-14,8.2,"{'temp': '6.3°C', 'pressure': '1010.5 hPa', 'vibrations': '1.3150191076688678 m/s²'}",0
V00201321,B747_3165,2024-07-14,0.6,"{'temp': '-14.1°C', 'pressure': '973.5 hPa', 'vibrations': '0.4843407553348439 m/s²'}",1
V05880874,A380_4294,2024-07-14,5.8,"{'temp': '5.9°C', 'pressure': '938.5 hPa', 'vibrations': '3.7139092743051414 m/s²'}",0
