ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V00709930,A380_0710,2024-06-27,4.2,"{'temp': '0.7°C', 'pressure': '966.1 hPa', 'vibrations': '3.785993344339636 m/s²'}",0
V08766688,B767_2790,2024-06-27,0.6,"{'temp': '10.3°C', 'pressure': '913.9 hPa', 'vibrations': '4.14687976912322 m/s²'}",0
V04366900,A380_3155,2024-06-27,5.7,"{'temp': '7.7°C', 'pressure': '992.3 hPa', 'vibrations': '0.15598320721712466 m/s²'}",0
V05633781,E170_6420,2024-06-27,4.5,"{'temp': '-4.5°C', 'pressure': '881.9 hPa', 'vibrations': '2.08774121855133 m/s²'}",0
V06790015,CRJ700_2189,2024-06-27,0.6,"{'temp': '11.2°C', 'pressure': '951.9 hPa', 'vibrations': '3.320092621951392 m/s²'}",0
V02629820,A340_4021,2024-06-27,3.7,"{'temp': '-9.7°C', 'pressure': '986.5 hPa', 'vibrations': '4.416446129963626 m/s²'}",0
V02859714,A350_3122,2024-06-27,2.0,"{'temp': '8.3°C', 'pressure': '965.3 hPa', 'vibrations': '4.614921438648955 m/s²'}",0
V07114401,A340_1047,2024-06-27,8.0,"{'temp': '-6.6°C', 'pressure': '1017.5 hPa', 'vibrations': '0.8669246389506746 m/s²'}",0
V02688151,CRJ700_0969,2024-06-27,8.6,"{'temp': '18.4°C', 'pressure': '945.6 hPa', 'vibrations': '2.696092661527882 m/s²'}",0
V00378692,E175_2977,2024-06-27,7.3,"{'temp': '13.6°C', 'pressure': '911.9 hPa', 'vibrations': '1.4942037483905128 m/s²'}",0
V04657014,B767_2417,2024-06-27,1.3,"{'temp': '-22.8°C', 'pressure': '970.7 hPa', 'vibrations': '2.3016984469338038 m/s²'}",1
V00435207,A340_6668,2024-06-27,5.8,"{'temp': '-14.1°C', 'pressure': '909.9 hPa', 'vibrations': '3.213970858746405 m/s²'}",1
V08328184,B777_4029,2024-06-27,2.3,"{'temp': '-2.6°C', 'pressure': '954.6 hPa', 'vibrations': '2.3791598235386315 m/s²'}",0
V05265045,B767_2803,2024-06-27,6.3,"{'temp': '5.6°C', 'pressure': '985.2 hPa', 'vibrations': '2.7610631297217707 m/s²'}",0
V02206795,A350_1689,2024-06-27,5.7,"{'temp': '-2.9°C', 'pressure': '952.9 hPa', 'vibrations': '0.08084886865212026 m/s²'}",0
V09442954,E175_5414,2024-06-27,4.3,"{'temp': '-8.3°C', 'pressure': '1012.4 hPa', 'vibrations': '2.308014583224094 m/s²'}",0
V02410514,B767_0277,2024-06-27,5.2,"{'temp': '-1.4°C', 'pressure': '968.5 hPa', 'vibrations': '0.33786895748015355 m/s²'}",0
V06937872,A330_5146,2024-06-27,3.4,"{'temp': '1.8°C', 'pressure': '1028.1 hPa', 'vibrations': '2.198338567484603 m/s²'}",0
V04365675,A321_3033,2024-06-27,3.3,"{'temp': '11.8°C', 'pressure': '955.6 hPa', 'vibrations': '2.852550545249227 m/s²'}",0
V06417831,A320_6924,2024-06-27,0.6,"{'temp': '0.8°C', 'pressure': '941.3 hPa', 'vibrations': '4.91676647956657 m/s²'}",0
