ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V03128434,B767_2790,2024-06-22,3.2,"{'temp': '-0.1°C', 'pressure': '902.2 hPa', 'vibrations': '4.522199521245641 m/s²'}",0
V04234039,A380_6924,2024-06-22,3.6,"{'temp': '-1.1°C', 'pressure': '971.5 hPa', 'vibrations': '3.1131202504004927 m/s²'}",0
V00092684,E170_0081,2024-06-22,8.6,"{'temp': '8.9°C', 'pressure': '1009.5 hPa', 'vibrations': '3.3315438179255876 m/s²'}",2
V00162612,B757_6416,2024-06-22,8.7,"{'temp': '-12.0°C', 'pressure': '969.6 hPa', 'vibrations': '2.6487233862395976 m/s²'}",0
V09271193,A350_5987,2024-06-22,5.6,"{'temp': '-11.4°C', 'pressure': '898.0 hPa', 'vibrations': '3.3415442635983235 m/s²'}",0
V03040473,E175_0620,2024-06-22,4.0,"{'temp': '-12.8°C', 'pressure': '955.2 hPa', 'vibrations': '2.295477946998753 m/s²'}",1
V09953342,B737_0940,2024-06-22,2.0,"{'temp': '-3.0°C', 'pressure': '932.1 hPa', 'vibrations': '1.8834376337991294 m/s²'}",0
V04165198,B737_0616,2024-06-22,1.7,"{'temp': '-4.4°C', 'pressure': '1004.7 hPa', 'vibrations': '0.9155928763712362 m/s²'}",0
V07483563,B747_4152,2024-06-22,4.6,"{'temp': '-6.5°C', 'pressure': '1029.9 hPa', 'vibrations': '1.5410330994007804 m/s²'}",0
V06760790,B767_0277,2024-06-22,3.6,"{'temp': '20.5°C', 'pressure': '955.6 hPa', 'vibrations': '0.7632071939937213 m/s²'}",1
V04270781,B747_4659,2024-06-22,2.8,"{'temp': '-17.7°C', 'pressure': '865.6 hPa', 'vibrations': '2.282176725863126 m/s²'}",1
V00030206,A380_3607,2024-06-22,3.3,"{'temp': '-2.4°C', 'pressure': '982.3 hPa', 'vibrations': '1.2540954222963885 m/s²'}",0
V00987552,CRJ900_5426,2024-06-22,9.1,"{'temp': '-16.3°C', 'pressure': '955.9 hPa', 'vibrations': '3.2737713007856324 m/s²'}",1
V09084392,CRJ900_1740,2024-06-22,3.4,"{'temp': '-13.8°C', 'pressure': '972.7 hPa', 'vibrations': '4.979710782054306 m/s²'}",1
V07842195,A330_4856,2024-06-22,0.9,"{'temp': '4.0°C', 'pressure': '993.5 hPa', 'vibrations': '2.9942105170813593 m/s²'}",0
V08751101,CRJ700_3181,2024-06-22,4.6,"{'temp': '-5.4°C', 'pressure': '911.8 hPa', 'vibrations': '1.4442587322753664 m/s²'}",0
V05919719,B777_5688,2024-06-22,7.7,"{'temp': '-11.6°C', 'pressure': '940.7 hPa', 'vibrations': '0.9446583724802854 m/s²'}",0
V04173757,B767_4965,2024-06-22,5.3,"{'temp': '8.0°C', 'pressure': '905.7 hPa', 'vibrations': '0.5966479346217457 m/s²'}",0
V01210551,E175_1426,2024-06-22,10.5,"{'temp': '-9.5°C', 'pressure': '971.7 hPa', 'vibrations': '4.820833655202289 m/s²'}",0
V00844262,A380_6907,2024-06-22,10.7,"{'temp': '-15.8°C', 'pressure': '886.7 hPa', 'vibrations': '2.035266460515376 m/s²'}",1
V03193599,A380_0710,2024-06-22,6.8,"{'temp': '-6.2°C', 'pressure': '928.6 hPa', 'vibrations': '1.9408920996760692 m/s²'}",0
V03806314,A350_4039,2024-06-22,5.2,"{'temp': '-10.2°C', 'pressure': '941.6 hPa', 'vibrations': '4.96453559224086 m/s²'}",0
V06448068,B747_0472,2024-06-22,7.3,"{'temp': '-28.0°C', 'pressure': '989.4 hPa', 'vibrations': '4.414427655197849 m/s²'}",1
V07269970,B747_4007,2024-06-22,0.6,"{'temp': '-2.6°C', 'pressure': '1020.5 hPa', 'vibrations': '1.3085963365090998 m/s²'}",0
V00766245,A320_2497,2024-06-22,3.1,"{'temp': '-8.9°C', 'pressure': '965.9 hPa', 'vibrations': '0.36770291920332376 m/s²'}",0
V04121287,B757_0375,2024-06-22,8.0,"{'temp': '-13.7°C', 'pressure': '921.5 hPa', 'vibrations': '3.441598513560355 m/s²'}",1
V04749499,A350_5434,2024-06-22,3.9,"{'temp': '-7.3°C', 'pressure': '1015.1 hPa', 'vibrations': '1.7300891046180666 m/s²'}",0
V05565393,E170_1130,2024-06-22,6.0,"{'temp': '13.8°C', 'pressure': '968.9 hPa', 'vibrations': '3.0868524370035475 m/s²'}",0
V02425400,B767_3878,2024-06-22,0.6,"{'temp': '-8.7°C', 'pressure': '969.8 hPa', 'vibrations': '0.2751054153263438 m/s²'}",0
V07949574,CRJ900_3675,2024-06-22,7.7,"{'temp': '-8.4°C', 'pressure': '883.8 hPa', 'vibrations': '3.612040749149142 m/s²'}",0
V06809083,A350_2655,2024-06-22,1.8,"{'temp': '-1.2°C', 'pressure': '899.4 hPa', 'vibrations': '3.6267905694318565 m/s²'}",0
V03545449,A380_6878,2024-06-22,4.0,"{'temp': '-20.8°C', 'pressure': '816.9 hPa', 'vibrations': '3.91640763853973 m/s²'}",1
V04961906,B737_1117,2024-06-22,5.3,"{'temp': '1.4°C', 'pressure': '1007.0 hPa', 'vibrations': '4.7597892258769345 m/s²'}",0
V06948052,E170_6246,2024-06-22,2.9,"{'temp': '4.7°C', 'pressure': '945.3 hPa', 'vibrations': '1.4469574070500828 m/s²'}",0
V00592643,A321_6807,2024-06-22,8.5,"{'temp': '1.9°C', 'pressure': '1051.5 hPa', 'vibrations': '4.7102901587231125 m/s²'}",0
V03027088,B777_5963,2024-06-22,1.0,"{'temp': '-5.2°C', 'pressure': '954.3 hPa', 'vibrations': '4.694618078143681 m/s²'}",0
V04694356,A340_6943,2024-06-22,5.9,"{'temp': '-5.4°C', 'pressure': '965.0 hPa', 'vibrations': '4.761944654284201 m/s²'}",0
V09437321,A321_3707,2024-06-22,8.9,"{'temp': '0.8°C', 'pressure': '961.9 hPa', 'vibrations': '3.452759518193222 m/s²'}",0
V01324161,B737_0789,2024-06-22,5.7,"{'temp': '-8.8°C', 'pressure': '927.0 hPa', 'vibrations': '0.7441966814707174 m/s²'}",2
V04969135,A350_0441,2024-06-22,7.9,"{'temp': '4.4°C', 'pressure': '972.7 hPa', 'vibrations': '0.011116876924058827 m/s²'}",0
V06821188,B737_1256,2024-06-22,4.4,"{'temp': '2.4°C', 'pressure': '956.4 hPa', 'vibrations': '2.592309838016571 m/s²'}",0
V05691285,B747_4725,2024-06-22,9.5,"{'temp': '-7.2°C', 'pressure': '966.3 hPa', 'vibrations': '0.5083267521018381 m/s²'}",0
V05922337,A321_4232,2024-06-22,7.1,"{'temp': '5.7°C', 'pressure': '907.4 hPa', 'vibrations': '4.041091441222917 m/s²'}",0
V04875208,B737_4369,2024-06-22,3.0,"{'temp': '0.0°C', 'pressure': '980.8 hPa', 'vibrations': '3.444480820351929 m/s²'}",0
V01310818,A340_4940,2024-06-22,9.9,"{'temp': '3.8°C', 'pressure': '990.3 hPa', 'vibrations': '3.1433035180590974 m/s²'}",0
V01614802,E170_4783,2024-06-22,6.4,"{'temp': '-14.7°C', 'pressure': '966.9 hPa', 'vibrations': '3.493588738128434 m/s²'}",1
