ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V06497796,A350_0500,2024-07-17,1.8,"{'temp': '9.5°C', 'pressure': '964.3 hPa', 'vibrations': '0.15482835024012154 m/s²'}",2
V03239653,E170_6246,2024-07-17,5.0,"{'temp': '-5.8°C', 'pressure': '950.1 hPa', 'vibrations': '0.19487513297921366 m/s²'}",0
V05810834,A330_0921,2024-07-17,7.8,"{'temp': '22.7°C', 'pressure': '1042.0 hPa', 'vibrations': '4.447206468819217 m/s²'}",1
V01403054,A330_2237,2024-07-17,6.7,"{'temp': '1.7°C', 'pressure': '997.4 hPa', 'vibrations': '3.011855375408886 m/s²'}",0
V01522711,B737_0789,2024-07-17,3.1,"{'temp': '-20.6°C', 'pressure': '866.8 hPa', 'vibrations': '4.047743712831033 m/s²'}",1
V01937556,A350_4603,2024-07-17,4.0,"{'temp': '2.5°C', 'pressure': '882.0 hPa', 'vibrations': '1.2023956709357908 m/s²'}",0
V05167511,A350_4789,2024-07-17,8.6,"{'temp': '-12.9°C', 'pressure': '1025.1 hPa', 'vibrations': '3.90744295888152 m/s²'}",1
V04188850,E175_1426,2024-07-17,3.2,"{'temp': '1.2°C', 'pressure': '925.5 hPa', 'vibrations': '4.596673771964691 m/s²'}",0
V01551714,B747_6297,2024-07-17,3.3,"{'temp': '-18.7°C', 'pressure': '1091.0 hPa', 'vibrations': '0.963762938764906 m/s²'}",1
V02273881,B747_6800,2024-07-17,5.6,"{'temp': '12.7°C', 'pressure': '977.7 hPa', 'vibrations': '3.8995952742447653 m/s²'}",0
V06045273,A321_1968,2024-07-17,4.9,"{'temp': '-0.7°C', 'pressure': '954.2 hPa', 'vibrations': '3.933958103644937 m/s²'}",0
V05802876,A350_0643,2024-07-17,6.1,"{'temp': '16.9°C', 'pressure': '951.2 hPa', 'vibrations': '3.181019194545038 m/s²'}",0
V09718582,B747_0472,2024-07-17,0.6,"{'temp': '-4.1°C', 'pressure': '947.4 hPa', 'vibrations': '0.9149636952587664 m/s²'}",0
V08656607,A321_3033,2024-07-17,4.4,"{'temp': '-12.4°C', 'pressure': '902.5 hPa', 'vibrations': '2.595987816243652 m/s²'}",1
V08113171,B777_0908,2024-07-17,4.4,"{'temp': '10.5°C', 'pressure': '921.9 hPa', 'vibrations': '4.038244799121769 m/s²'}",0
V00507557,A320_4367,2024-07-17,3.5,"{'temp': '-6.8°C', 'pressure': '945.2 hPa', 'vibrations': '4.476601486318395 m/s²'}",0
V05520133,B747_1460,2024-07-17,7.1,"{'temp': '-7.1°C', 'pressure': '1024.6 hPa', 'vibrations': '3.965698815303487 m/s²'}",0
V00033311,A330_6708,2024-07-17,3.2,"{'temp': '13.4°C', 'pressure': '987.5 hPa', 'vibrations': '0.7971355273248748 m/s²'}",0
V05172973,E170_2583,2024-07-17,0.7,"{'temp': '19.7°C', 'pressure': '945.8 hPa', 'vibrations': '0.36712450157755094 m/s²'}",0
V04575959,B737_1524,2024-07-17,8.3,"{'temp': '0.6°C', 'pressure': '965.9 hPa', 'vibrations': '4.101967950564807 m/s²'}",0
V08899649,A330_4129,2024-07-17,3.8,"{'temp': '-7.8°C', 'pressure': '946.7 hPa', 'vibrations': '3.5757081810092295 m/s²'}",0
V07419780,A320_6731,2024-07-17,9.0,"{'temp': '-5.6°C', 'pressure': '964.1 hPa', 'vibrations': '1.460315128820429 m/s²'}",0
V03936978,B767_5501,2024-07-17,4.9,"{'temp': '-16.5°C', 'pressure': '924.1 hPa', 'vibrations': '0.72833060827662 m/s²'}",1
V02713522,B747_6747,2024-07-17,7.1,"{'temp': '-7.8°C', 'pressure': '899.6 hPa', 'vibrations': '2.9630129800201335 m/s²'}",0
V01509772,A380_3155,2024-07-17,5.2,"{'temp': '-8.3°C', 'pressure': '900.6 hPa', 'vibrations': '2.5861102798274995 m/s²'}",0
V04970510,B767_0906,2024-07-17,3.2,"{'temp': '-15.3°C', 'pressure': '962.4 hPa', 'vibrations': '4.95371515039781 m/s²'}",1
V08526558,B747_4007,2024-07-17,9.1,"{'temp': '17.1°C', 'pressure': '836.0 hPa', 'vibrations': '4.755969719178902 m/s²'}",0
V04254545,A330_4686,2024-07-17,5.2,"{'temp': '2.0°C', 'pressure': '916.8 hPa', 'vibrations': '2.035784906486246 m/s²'}",0
V07222021,B737_1117,2024-07-17,3.7,"{'temp': '2.7°C', 'pressure': '1004.1 hPa', 'vibrations': '4.537101709540395 m/s²'}",0
V01085578,B747_2389,2024-07-17,5.8,"{'temp': '1.4°C', 'pressure': '1028.9 hPa', 'vibrations': '0.8044762590497384 m/s²'}",0
V09398012,A330_3519,2024-07-17,3.7,"{'temp': '-8.7°C', 'pressure': '1000.3 hPa', 'vibrations': '4.687112071744129 m/s²'}",0
V06013502,A340_2827,2024-07-17,6.1,"{'temp': '-13.2°C', 'pressure': '1003.9 hPa', 'vibrations': '2.9127214402826667 m/s²'}",1
V05535803,A350_6092,2024-07-17,10.2,"{'temp': '-7.7°C', 'pressure': '965.5 hPa', 'vibrations': '2.8980431791275674 m/s²'}",0
V01148398,A330_6095,2024-07-17,0.6,"{'temp': '-0.5°C', 'pressure': '989.4 hPa', 'vibrations': '0.15866338156198756 m/s²'}",0
V02808629,A330_3404,2024-07-17,1.0,"{'temp': '-8.4°C', 'pressure': '934.3 hPa', 'vibrations': '1.8161006976019385 m/s²'}",0
V04683854,B767_2790,2024-07-17,1.6,"{'temp': '-3.6°C', 'pressure': '880.5 hPa', 'vibrations': '0.5482039118853527 m/s²'}",0
V08157381,B737_0940,2024-07-17,0.6,"{'temp': '-1.6°C', 'pressure': '1014.7 hPa', 'vibrations': '3.192683183433359 m/s²'}",0
V06206096,E170_4783,2024-07-17,7.6,"{'temp': '-1.8°C', 'pressure': '958.2 hPa', 'vibrations': '1.6651491895093684 m/s²'}",0
V08582215,A350_0441,2024-07-17,5.8,"{'temp': '-14.1°C', 'pressure': '922.5 hPa', 'vibrations': '4.600690403087494 m/s²'}",1
