ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V06690170,A330_6095,2024-07-22,3.5,"{'temp': '-4.1°C', 'pressure': '934.6 hPa', 'vibrations': '2.0289504313501423 m/s²'}",0
V07238550,A350_4789,2024-07-22,1.7,"{'temp': '3.6°C', 'pressure': '934.3 hPa', 'vibrations': '1.750701949324266 m/s²'}",0
V08891563,A350_5568,2024-07-22,5.0,"{'temp': '-3.0°C', 'pressure': '919.0 hPa', 'vibrations': '4.65644993943466 m/s²'}",0
V05623425,B777_4029,2024-07-22,4.5,"{'temp': '12.8°C', 'pressure': '841.4 hPa', 'vibrations': '2.78670906877882 m/s²'}",0
V05036273,B747_6747,2024-07-22,5.9,"{'temp': '12.1°C', 'pressure': '1015.5 hPa', 'vibrations': '3.355945574602119 m/s²'}",0
V03655913,A350_5434,2024-07-22,5.0,"{'temp': '-2.8°C', 'pressure': '898.1 hPa', 'vibrations': '0.24413946059231362 m/s²'}",0
V04059217,A321_5206,2024-07-22,7.2,"{'temp': '15.7°C', 'pressure': '1020.3 hPa', 'vibrations': '2.9401626953050424 m/s²'}",0
V04114752,A320_1930,2024-07-22,2.0,"{'temp': '-14.7°C', 'pressure': '893.6 hPa', 'vibrations': '2.852698095764773 m/s²'}",1
V07322959,A380_0553,2024-07-22,9.6,"{'temp': '6.0°C', 'pressure': '913.2 hPa', 'vibrations': '3.0306962035315705 m/s²'}",0
V09362712,E170_0081,2024-07-22,7.3,"{'temp': '9.7°C', 'pressure': '980.0 hPa', 'vibrations': '4.864233166109949 m/s²'}",0
V05926353,CRJ900_2577,2024-07-22,3.0,"{'temp': '-13.3°C', 'pressure': '914.9 hPa', 'vibrations': '0.5743397176946446 m/s²'}",1
V08455679,A330_2982,2024-07-22,10.4,"{'temp': '-0.7°C', 'pressure': '921.6 hPa', 'vibrations': '3.937543495330744 m/s²'}",0
V08897840,A330_4686,2024-07-22,3.8,"{'temp': '12.1°C', 'pressure': '964.5 hPa', 'vibrations': '2.845139130428276 m/s²'}",0
V08929732,A380_6924,2024-07-22,2.9,"{'temp': '-0.4°C', 'pressure': '923.5 hPa', 'vibrations': '0.40947006864300695 m/s²'}",0
V05284173,B767_5501,2024-07-22,5.2,"{'temp': '2.3°C', 'pressure': '1034.6 hPa', 'vibrations': '4.0426736329467525 m/s²'}",0
V01086128,CRJ900_1993,2024-07-22,4.9,"{'temp': '7.0°C', 'pressure': '968.3 hPa', 'vibrations': '1.9805418716847263 m/s²'}",0
V09965097,B757_0697,2024-07-22,4.2,"{'temp': '9.1°C', 'pressure': '1056.0 hPa', 'vibrations': '2.1302545332883955 m/s²'}",0
V09441130,A340_4662,2024-07-22,8.4,"{'temp': '0.5°C', 'pressure': '943.3 hPa', 'vibrations': '3.2616408897956113 m/s²'}",0
V02514717,A321_1460,2024-07-22,7.2,"{'temp': '-5.6°C', 'pressure': '1001.0 hPa', 'vibrations': '1.6576113557458934 m/s²'}",0
V07293101,CRJ700_4386,2024-07-22,2.5,"{'temp': '2.4°C', 'pressure': '837.2 hPa', 'vibrations': '3.0993279664827638 m/s²'}",0
V00960726,A330_6979,2024-07-22,4.6,"{'temp': '-6.6°C', 'pressure': '984.8 hPa', 'vibrations': '2.2088703440155815 m/s²'}",0
V09587462,B767_2315,2024-07-22,5.8,"{'temp': '23.1°C', 'pressure': '1013.1 hPa', 'vibrations': '1.9607378672136684 m/s²'}",1
V01296269,CRJ700_1442,2024-07-22,4.1,"{'temp': '-8.8°C', 'pressure': '971.2 hPa', 'vibrations': '3.621076871793907 m/s²'}",0
V08149367,A321_1458,2024-07-22,7.5,"{'temp': '-1.6°C', 'pressure': '935.1 hPa', 'vibrations': '3.240040269346957 m/s²'}",0
V06280325,A380_0178,2024-07-22,4.0,"{'temp': '6.8°C', 'pressure': '992.5 hPa', 'vibrations': '3.1629633590038764 m/s²'}",0
V01823496,B747_4824,2024-07-22,1.7,"{'temp': '-10.6°C', 'pressure': '1016.0 hPa', 'vibrations': '3.5244200838522683 m/s²'}",0
V02557322,E170_6913,2024-07-22,8.2,"{'temp': '5.0°C', 'pressure': '970.5 hPa', 'vibrations': '3.796019602185054 m/s²'}",0
V03334595,CRJ700_3181,2024-07-22,4.7,"{'temp': '20.6°C', 'pressure': '897.3 hPa', 'vibrations': '3.3623873280398753 m/s²'}",1
V02495873,A330_3404,2024-07-22,3.9,"{'temp': '10.8°C', 'pressure': '978.6 hPa', 'vibrations': '1.7588658018229348 m/s²'}",0
V01162065,A380_0710,2024-07-22,7.9,"{'temp': '-6.2°C', 'pressure': '963.6 hPa', 'vibrations': '4.998396908282913 m/s²'}",0
V03822099,CRJ900_6319,2024-07-22,5.9,"{'temp': '0.2°C', 'pressure': '1008.6 hPa', 'vibrations': '2.933769145250143 m/s²'}",0
V03856626,E175_2977,2024-07-22,5.8,"{'temp': '-5.6°C', 'pressure': '935.6 hPa', 'vibrations': '0.4985024176359759 m/s²'}",0
V02382178,B737_1117,2024-07-22,7.0,"{'temp': '6.9°C', 'pressure': '965.5 hPa', 'vibrations': '0.12425571955791193 m/s²'}",0
V09712635,CRJ700_3699,2024-07-22,2.1,"{'temp': '5.2°C', 'pressure': '954.3 hPa', 'vibrations': '3.754427283202527 m/s²'}",0
V00108682,A380_6283,2024-07-22,8.9,"{'temp': '22.6°C', 'pressure': '899.4 hPa', 'vibrations': '3.8533887345010904 m/s²'}",1
V02631974,B777_6740,2024-07-22,1.2,"{'temp': '-4.9°C', 'pressure': '907.0 hPa', 'vibrations': '2.151366744256307 m/s²'}",0
V08814410,A330_2602,2024-07-22,7.5,"{'temp': '-11.3°C', 'pressure': '829.3 hPa', 'vibrations': '3.7551655454807604 m/s²'}",0
V09783083,B767_5422,2024-07-22,1.4,"{'temp': '1.1°C', 'pressure': '1003.7 hPa', 'vibrations': '4.335069979838115 m/s²'}",0
V01435942,B737_1256,2024-07-22,5.4,"{'temp': '-1.2°C', 'pressure': '945.9 hPa', 'vibrations': '2.76838524644836 m/s²'}",0
V07374087,A350_2804,2024-07-22,4.6,"{'temp': '9.8°C', 'pressure': '938.0 hPa', 'vibrations': '0.7486192728828844 m/s²'}",0
V07325986,B767_0906,2024-07-22,2.7,"{'temp': '-2.9°C', 'pressure': '951.8 hPa', 'vibrations': '4.100161542962631 m/s²'}",0
V06423273,B777_3776,2024-07-22,3.2,"{'temp': '-7.3°C', 'pressure': '998.7 hPa', 'vibrations': '3.467339974124088 m/s²'}",0
V07607906,CRJ700_3108,2024-07-22,2.2,"{'temp': '3.5°C', 'pressure': '949.8 hPa', 'vibrations': '1.6506506621814998 m/s²'}",0
V05954048,B747_1460,2024-07-22,0.6,"{'temp': '-16.5°C', 'pressure': '1018.0 hPa', 'vibrations': '2.2394216708751014 m/s²'}",1
V01910858,B767_3878,2024-07-22,2.4,"{'temp': '-10.1°C', 'pressure': '930.0 hPa', 'vibrations': '0.08133322787267361 m/s²'}",0
V05179186,A380_3155,2024-07-22,7.2,"{'temp': '-4.1°C', 'pressure': '858.4 hPa', 'vibrations': '4.983145133664081 m/s²'}",0
V07310315,B767_4965,2024-07-22,5.0,"{'temp': '3.5°C', 'pressure': '973.1 hPa', 'vibrations': '0.06469883937156584 m/s²'}",0
V05177075,B747_5273,2024-07-22,9.3,"{'temp': '-9.1°C', 'pressure': '1046.8 hPa', 'vibrations': '0.4338117111965717 m/s²'}",0
V09964037,E170_4783,2024-07-22,5.6,"{'temp': '9.9°C', 'pressure': '939.0 hPa', 'vibrations': '1.56379165648322 m/s²'}",0
V00698759,A340_1384,2024-07-22,4.6,"{'temp': '-6.9°C', 'pressure': '938.9 hPa', 'vibrations': '3.787945071083871 m/s²'}",0
V09652013,E170_1544,2024-07-22,3.7,"{'temp': '-1.4°C', 'pressure': '950.0 hPa', 'vibrations': '1.2778915755693827 m/s²'}",2
V02410634,E170_6723,2024-07-22,6.0,"{'temp': '13.8°C', 'pressure': '889.1 hPa', 'vibrations': '3.3699858658644812 m/s²'}",0
V08379227,A330_3896,2024-07-22,3.5,"{'temp': '8.3°C', 'pressure': '927.5 hPa', 'vibrations': '0.7883822405296725 m/s²'}",0
V06055243,E175_2945,2024-07-22,4.6,"{'temp': '-14.7°C', 'pressure': '957.2 hPa', 'vibrations': '0.04331348078719266 m/s²'}",1
V01995998,B777_5963,2024-07-22,2.2,"{'temp': '2.4°C', 'pressure': '981.0 hPa', 'vibrations': '4.804702390512058 m/s²'}",0
V03816079,E170_6246,2024-07-22,4.9,"{'temp': '21.1°C', 'pressure': '859.0 hPa', 'vibrations': '0.4425219851066764 m/s²'}",1
V05582999,B737_0789,2024-07-22,8.4,"{'temp': '4.2°C', 'pressure': '875.8 hPa', 'vibrations': '1.8569241491909487 m/s²'}",0
V03352244,A330_4129,2024-07-22,2.6,"{'temp': '-6.3°C', 'pressure': '882.3 hPa', 'vibrations': '2.873805625712706 m/s²'}",0
V02322453,A321_0473,2024-07-22,1.0,"{'temp': '10.7°C', 'pressure': '983.3 hPa', 'vibrations': '4.768947549029822 m/s²'}",0
V04286711,B767_2790,2024-07-22,7.4,"{'temp': '4.1°C', 'pressure': '895.8 hPa', 'vibrations': '0.9446926959509194 m/s²'}",0
